exploration/Actions Mean,evaluation/Rewards Mean,evaluation/Average Returns,evaluation/Returns Min,trainer/Policy Loss,exploration/Rewards Max,trainer/Q Targets Std,time/training (s),trainer/Q2 Predictions Mean,exploration/Num Paths,time/evaluation sampling (s),exploration/num paths total,trainer/Policy mu Max,exploration/Average Returns,trainer/Q2 Predictions Max,Epoch,evaluation/path length Max,trainer/Policy log std Min,trainer/Q Targets Min,exploration/Returns Mean,trainer/Policy mu Mean,exploration/Actions Std,evaluation/path length Min,evaluation/Rewards Max,exploration/Returns Max,exploration/Rewards Min,evaluation/Rewards Std,exploration/Rewards Mean,trainer/Alpha Loss,evaluation/Actions Mean,trainer/Log Pis Min,trainer/Policy mu Std,trainer/Policy mu Min,evaluation/path length Mean,evaluation/Returns Max,trainer/Q Targets Mean,trainer/QF1 Loss,evaluation/Actions Max,trainer/Log Pis Mean,trainer/QF2 Loss,time/epoch (s),exploration/path length Mean,trainer/Log Pis Std,trainer/Q1 Predictions Std,exploration/num steps total,evaluation/num steps total,evaluation/Num Paths,exploration/path length Std,evaluation/Returns Mean,exploration/path length Min,exploration/Actions Min,trainer/Policy log std Std,evaluation/path length Std,exploration/Actions Max,trainer/Policy log std Max,trainer/Q1 Predictions Mean,time/total (s),evaluation/Returns Std,evaluation/num paths total,trainer/Q2 Predictions Min,trainer/Q1 Predictions Min,evaluation/Actions Min,replay_buffer/size,evaluation/Rewards Min,time/exploration sampling (s),time/saving (s),exploration/Rewards Std,trainer/Policy log std Mean,trainer/Log Pis Max,exploration/path length Max,evaluation/Actions Std,trainer/Q1 Predictions Max,time/logging (s),trainer/Q Targets Max,exploration/Returns Std,time/data storing (s),exploration/Returns Min,trainer/Alpha,trainer/Q2 Predictions Std
-0.0027284853,-0.16333097478106245,-16.333097478106247,-32.21518901359729,10.191982,-0.00432212456840447,6.4757166,2.1091558760090265,-8.533733,5,0.35820124100428075,517,2.9823377,-35.503541521521385,-6.6516843,102,100,-2.46719,-60.952312,-35.503541521521385,-0.064640425,0.24395077,100,-0.01213144878918978,-12.918465956397428,-9.833890328281052,0.6859219220314748,-0.35503541521521387,0.02784103900194168,0.010745932,-2.797204,0.6630106,-2.9585104,100.0,-6.103442910567146,-8.424798,0.93200433,0.9983829,2.0096443,0.92950344,2.643228724045912,100.0,1.156623,6.3107,51700,154500,15,0.0,-16.333097478106247,100,-0.99841595,0.45750648,0.0,0.99912834,-0.545566,-8.520037,277.31265650954447,7.8070363597072125,1545,-60.66062,-60.64126,-0.9947443,51700,-7.339180894782702,0.16528598699369468,0.0021225720120128244,1.1166651147963405,-2.1345913,5.089859,100,0.17710261,-6.651385,0.005224999011261389,-0.20177543,18.136579523745837,0.0032380490156356245,-61.373380378149754,0.05576333776116371,6.316749
-0.004888265,-0.20447871719743632,-20.447871719743652,-55.521433090631795,10.060472,-0.005394939145740404,7.3133416,2.1702581830031704,-8.308652,5,0.36442371999146417,522,3.3569107,-16.415319542202027,-6.580356,103,100,-2.4628918,-74.860466,-16.415319542202027,0.07254899,0.19627137,100,-0.03570703679758271,-12.510363891722152,-4.583807123202485,0.873717599151977,-0.1641531954220203,0.114935964345932,-0.008831678,-1.0172828,0.61668056,-2.7837288,100.0,-5.2252310555859784,-8.267882,1.1802437,0.99239856,2.039867,1.1622424,2.7065167730033863,100.0,1.3461105,7.0745955,52200,156000,15,0.0,-20.447871719743652,100,-0.99695367,0.40561718,0.0,0.99019474,-0.5225927,-8.304293,280.0235758595809,13.122065113724899,1560,-72.466255,-72.20871,-0.9980112,52200,-9.927528256653838,0.16108542098663747,0.0021337340003810823,0.305461158896082,-2.1986542,9.271116,100,0.19119845,-6.5930433,0.004983540013199672,-0.12665689,3.5555336156042534,0.0036321750085335225,-23.016338236634535,0.055974263697862625,7.086266
0.006251819,-0.23805403697189967,-23.805403697189966,-46.59926347352507,9.202285,-0.005736193699805963,2.5107403,2.1446510210225824,-7.472262,5,0.35613088798709214,527,2.1162884,-35.223692897946115,-6.6679935,104,100,-2.4426687,-26.936893,-35.223692897946115,-0.0345481,0.23722619,100,-0.0022197475971887765,-11.828033292965051,-10.095571851178782,0.8908879534620129,-0.35223692897946113,-0.6544099450111389,-0.012363341,-3.1039696,0.51472515,-3.4417982,100.0,-8.199948410356125,-7.477591,0.013535079,0.9976431,1.7711308,0.007951352,2.6746688120183535,100.0,1.3256243,2.53599,52700,157500,15,0.0,-23.805403697189966,100,-0.9983236,0.3561352,0.0,0.9992659,-0.29541406,-7.450537,282.70274762262125,12.416809042618205,1575,-26.60065,-26.915567,-0.9966048,52700,-9.111560825687349,0.16468268100288697,0.002005446993280202,1.150136835604124,-2.204532,8.457016,100,0.19810732,-6.6075945,0.004114650015253574,-6.624403,21.881598070247307,0.0030841249972581863,-62.489198545603244,0.05730908736586571,2.503572
0.003422167,-0.2329822382703065,-23.29822382703065,-63.248338305556956,11.013481,-0.0015125250886268173,9.779217,2.1660894499800634,-9.306635,5,0.36274175997823477,532,3.1722474,-33.88326825197066,-6.612461,105,100,-2.406734,-66.27525,-33.88326825197066,0.14713249,0.23838753,100,-0.04330111451636301,-21.942566867516323,-8.50344019538466,0.9144958314370548,-0.3388326825197066,0.2491201013326645,-0.011187233,-1.4584157,0.7343135,-2.144485,100.0,-6.13312143010391,-9.3092575,1.400916,0.9973277,2.0865595,1.4115736,2.7044641849643085,100.0,1.3697319,9.553576,53200,159000,15,0.0,-23.29822382703065,100,-0.99777395,0.44957632,0.0,0.9988491,-0.43060112,-9.3812685,285.41231758263893,15.076345426305345,1590,-63.796192,-64.67219,-0.998117,53200,-10.296976228229646,0.1645472219970543,0.0019699300173670053,0.932997136271753,-2.06765,7.2484365,100,0.18583988,-6.6476374,0.006039636995410547,-1.0511726,12.262148457972378,0.0030761859961785376,-54.64678390634279,0.05623766407370567,9.4333935
-0.006498666,-0.33261538825253983,-33.261538825253986,-62.32196073815676,9.671367,-0.0001883311440529484,4.240176,2.088899448979646,-7.7454486,5,0.38409019299433567,537,3.021837,-32.38803498873324,-6.7062755,106,100,-2.5491958,-47.235054,-32.38803498873324,0.04544426,0.24445766,100,-0.001159181545803421,-19.020965714078983,-9.56922071903501,1.2740270387399755,-0.3238803498873325,0.3914928436279297,0.021514077,-1.621597,0.45284414,-2.5826352,100.0,-5.3865670822417595,-7.642364,0.45302853,0.9966984,2.1357975,0.4669012,2.6469863090023864,100.0,0.9258098,4.1814356,53700,160500,15,0.0,-33.261538825253986,100,-0.9997336,0.30929068,0.0,0.99870396,-0.61268175,-7.717093,288.0644184825651,18.388564234314984,1605,-47.91059,-47.383335,-0.9977508,53700,-10.56054382930052,0.1641082130081486,0.0020359930058475584,0.9868649592380335,-2.276143,4.2978015,100,0.21535027,-6.6937833,0.004757761023938656,-0.075865805,12.39905502760405,0.0030946999904699624,-55.500788594401726,0.05597994849085808,4.229931
0.018083017,-0.2205951109432077,-22.05951109432077,-60.35204218851107,9.9498625,-0.0062214138419786,6.2588296,2.1383562690170947,-8.075944,5,0.35872472799383104,542,0.78486687,-40.75015789188953,-6.494083,107,100,-2.509591,-54.36401,-40.75015789188953,-0.071699515,0.256122,100,-0.013547035797998392,-12.793978494265241,-10.793394084921175,1.031356005974893,-0.40750157891889527,-0.17898279428482056,0.009824394,-1.6767442,0.42234454,-3.0704033,100.0,-1.7685963535430573,-8.1301985,0.014202543,0.9972192,1.937808,0.015075698,2.680806241958635,100.0,1.0571439,6.308999,54200,162000,15,0.0,-22.05951109432077,100,-0.99866414,0.29799297,0.0,0.9994464,-0.43463743,-8.089451,290.7499209215748,16.355092024118555,1620,-54.80924,-54.54611,-0.9977405,54200,-11.247000173461288,0.17141864297445863,0.003943921998143196,1.3100464077569545,-2.2715807,5.2491517,100,0.1995396,-6.4997754,0.005073109990917146,-6.5409927,20.195788738492727,0.003289569984190166,-69.45977272849342,0.056255780160427094,6.3041377
0.0098843705,-0.2895264473838802,-28.952644738388024,-55.12656227362369,10.335859,-0.006423396359257934,6.12965,2.186185640981421,-8.605373,5,0.3567597700166516,547,2.890769,-30.614782712917723,-6.5505652,108,100,-2.4189003,-56.44821,-30.614782712917723,-0.016491033,0.23566261,100,-0.01830277838302295,-13.534910024355836,-8.687825800214563,1.1228125394478934,-0.30614782712917726,-0.18608030676841736,0.0057669347,-3.239542,0.7152536,-3.1910398,100.0,-7.078516618491347,-8.564692,0.5319434,0.99591297,1.9361069,0.5196911,2.713284219993511,100.0,1.5083283,6.182579,54700,163500,15,0.0,-28.952644738388024,100,-0.9985648,0.47985938,0.0,0.9972612,-0.42305833,-8.622613,293.4678092505783,14.529627362906929,1635,-56.486137,-57.251907,-0.99683356,54700,-10.180854704545581,0.1601490670000203,0.0020662339811678976,0.8951583755722604,-2.1091056,7.8066883,100,0.21377677,-6.576137,0.0049098070012405515,-0.16619867,11.59598765175789,0.0032137010130099952,-45.60961326221321,0.05433987081050873,6.1250134
0.01779059,-0.33991923638692956,-33.99192363869296,-61.5011436350354,9.885482,-0.002577050629908614,6.8202243,2.2035099439963233,-8.040225,5,0.3652156289899722,552,3.1372747,-28.88793803019886,-6.57861,109,100,-2.506361,-66.30017,-28.88793803019886,0.029706879,0.24001558,100,-0.004121710038264719,-16.7128238265468,-8.320897088119422,1.3183604423318696,-0.28887938030198856,0.0768926590681076,-0.009385041,-2.3239083,0.5375061,-2.96631,100.0,-6.477759734902966,-8.030196,0.5504417,0.99811846,2.0266864,0.5848728,2.7454138699977193,100.0,1.1584783,6.697109,55200,165000,15,0.0,-33.99192363869296,100,-0.9957812,0.36964592,0.0,0.9990474,-0.510718,-7.9794755,296.2180388585548,20.36889856021291,1650,-63.813236,-65.23385,-0.99792755,55200,-10.952475273264968,0.16623707400867715,0.002006186987273395,0.8615109193528762,-2.1842093,6.1081953,100,0.21379517,-6.44695,0.005240617989329621,-0.2379352,11.205336838529725,0.003204418026143685,-46.4118603221237,0.05606336146593094,6.5753274
0.0031826287,-0.18466618698233256,-18.466618698233255,-41.55135538421763,9.311616,-0.009070165662649902,1.7988406,2.1064851760165766,-7.341622,5,0.3677888359816279,557,3.235652,-35.957425094214535,-6.5687447,110,100,-2.529489,-21.417725,-35.957425094214535,0.01873079,0.23258555,100,-0.025272403642295167,-13.2558226388278,-10.473057878158619,0.8271406330605926,-0.35957425094214546,0.3017023205757141,0.01315875,-0.21608675,0.449314,-2.020094,100.0,-2.8431936840986842,-7.272846,0.4427915,0.9969906,2.1054482,0.44714424,2.6484403910289984,100.0,0.83504236,1.6366801,55700,166500,15,0.0,-18.466618698233255,100,-0.9973071,0.34001783,0.0,0.9982704,-0.5690899,-7.3638115,298.8712202706083,11.857146584341491,1665,-22.060005,-21.470964,-0.9971703,55700,-8.804418788194086,0.1639531470136717,0.002019620005739853,1.156960504578379,-2.2510772,5.0250225,100,0.19073793,-6.6089845,0.005045344994869083,-0.23844516,21.05685624087589,0.003148267016513273,-70.43878349250869,0.057212743908166885,1.6974068
0.025343787,-0.17311213500720102,-17.311213500720097,-37.23350848894798,10.285526,-0.002530929480725867,6.9429765,2.155101114010904,-8.350849,5,0.3618666290130932,562,3.3321655,-31.634612934175873,-6.3618717,111,100,-2.4679542,-60.658653,-31.634612934175873,0.05871991,0.24693412,100,-0.02358856608262333,-16.03282595865993,-7.62860651990618,0.7717358939448328,-0.3163461293417587,0.36035117506980896,0.016599009,-1.4448066,0.6791176,-2.9583392,100.0,-3.340330999677523,-8.339834,1.0376555,0.99515,2.126972,1.0400965,2.6872384099988267,100.0,1.4696892,6.833129,56200,168000,15,0.0,-17.311213500720097,100,-0.9969127,0.44149068,0.0,0.9987954,-0.5883542,-8.3239765,301.56251169159077,10.482172678143233,1680,-60.678284,-60.608757,-0.9945141,56200,-8.11700567909606,0.16019431198947132,0.0019480179762467742,0.9412802475935733,-2.172319,9.0597515,100,0.1763526,-6.3492928,0.004770544997882098,-0.14032352,8.8636325220008,0.0033577920112293214,-42.91337281879052,0.058544110506772995,6.897726
-0.0047562066,-0.2744937169514073,-27.449371695140723,-60.69587742209356,11.034459,-0.007904925908699758,9.435923,2.112075042008655,-9.19107,5,0.35655528199276887,567,2.9071693,-29.071106682394106,-6.412222,112,100,-2.5272553,-67.38189,-29.071106682394106,-0.019738795,0.23186347,100,-0.03747652309665326,-14.851875021916527,-8.290501737541547,1.1397815008908196,-0.290711066823941,0.5437865257263184,-0.006168822,-0.92116296,0.7492534,-3.307518,100.0,-5.22845636224769,-9.155194,0.8634748,0.9977681,2.189008,0.8570857,2.642339370009722,100.0,1.3623298,9.331614,56700,169500,15,0.0,-27.449371695140723,100,-0.99892634,0.48860753,0.0,0.9986663,-0.23857473,-9.227106,304.2093179076037,19.884342355294077,1695,-66.31096,-67.25975,-0.9980598,56700,-10.637841584758782,0.16351526300422847,0.00217337001231499,0.8683592532400982,-2.1808667,9.235994,100,0.2045138,-6.4778876,0.004994190996512771,-0.10351933,12.175921293591184,0.00302622199524194,-48.00746471152069,0.05630803108215332,9.313586
0.006275797,-0.18923545023075874,-18.923545023075867,-49.2591975511534,9.588661,-0.010942643565317454,3.8541882,2.117037109012017,-7.7914295,5,0.359725238988176,572,2.9532022,-20.931652359540188,-6.5161605,113,100,-2.4430864,-35.31244,-20.931652359540188,0.01842953,0.20757708,100,-0.008023668178218557,-15.595505123257444,-5.428140144002467,0.8134498040389724,-0.20931652359540184,-0.3346250057220459,-0.0037230297,-1.9444993,0.55041665,-2.8480015,100.0,-1.856449745550786,-7.694792,0.44066417,0.99530226,1.8817865,0.43374658,2.649053984961938,100.0,1.0607148,3.829246,57200,171000,15,0.0,-18.923545023075867,100,-0.99750245,0.38336903,0.0,0.99438465,-0.46438015,-7.779159,306.8631204975827,11.938382325876047,1710,-35.516216,-35.324272,-0.99863446,57200,-8.781072052528943,0.1618513629946392,0.0021408039901871234,0.4596016492638465,-2.1473708,6.005372,100,0.18525161,-6.4851522,0.005030298983911052,-0.09533738,6.264029128839625,0.0032691709930077195,-30.078399625111604,0.05896536260843277,3.7979758
0.018799188,-0.2174539924960055,-21.74539924960055,-54.5281201533056,8.65434,-0.011224087552073403,1.227265,2.1369486459880136,-7.0494494,5,0.3533603399991989,577,2.5543482,-42.16374473191951,-6.4793453,114,100,-2.4005015,-17.68042,-42.16374473191951,0.018342517,0.26218164,100,-0.008124120053377403,-16.009813450770885,-11.131486358746262,1.0399475314400821,-0.42163744731919506,-0.8368493914604187,-0.007526808,-1.8640239,0.3884309,-1.9815468,100.0,-1.0220498435568117,-7.126465,0.01876488,0.9960759,1.7067178,0.015259308,2.6800949939643033,100.0,1.0445588,1.2410076,57700,172500,15,0.0,-21.74539924960055,100,-0.9992595,0.29198864,0.0,0.9969877,-0.61987084,-7.0711937,309.5475926375657,16.558115477580333,1725,-17.796938,-18.06709,-0.998676,57700,-10.432223556692408,0.18061113599105738,0.0020651099912356585,1.3171038381365099,-2.207696,3.368361,100,0.198328,-6.527901,0.003689653007313609,-6.4524064,19.715073818484335,0.0034201089874841273,-70.21644600946524,0.05764311924576759,1.2415606
0.0058795796,-0.2852894002033609,-28.528940020336098,-57.9970644868804,11.006283,-0.004662734795573962,9.880651,2.1326263349910732,-9.315183,5,0.3603872579988092,582,3.1862211,-33.057179173271614,-6.4292893,115,100,-2.5472353,-66.29171,-33.057179173271614,-0.0073725213,0.24192242,100,-0.01627999717778834,-20.181559321456263,-8.658763134351346,1.1885843229514326,-0.3305717917327161,0.49057847261428833,-0.020225378,-0.43315136,0.7142711,-3.0733733,100.0,-4.737320137275708,-9.304307,0.5013055,0.9972593,2.1700208,0.5254307,2.66778767699725,100.0,1.1126963,9.743932,58200,174000,15,0.0,-28.528940020336098,100,-0.9967483,0.4935529,0.0,0.99904877,-0.42372596,-9.28319,312.21985984858475,17.335861302673127,1740,-66.87877,-65.91669,-0.9978827,58200,-10.8213300689776,0.16398111599846743,0.0020084030111320317,0.9794178110514735,-2.175793,6.5588818,100,0.19980873,-6.3795314,0.0054916949884500355,-0.23868288,11.528872383319,0.003292870009317994,-54.14155878610783,0.055834099650382996,9.784651
-0.017338999,-0.19750500605078616,-19.750500605078617,-60.65208780616481,9.775073,-0.0026665688925674013,4.286442,2.2161530510056764,-7.8093586,5,0.37192489800509065,587,2.907689,-31.08546136401411,-6.5383368,116,100,-2.432592,-42.033714,-31.08546136401411,0.027127957,0.23409945,100,-0.004228466008045219,-13.864995176201953,-9.358968114266387,0.959850269850892,-0.3108546136401411,0.5605529546737671,-0.020020695,-0.67100763,0.6015888,-2.9685159,100.0,-0.8292494647964489,-7.778018,0.015996391,0.988767,2.1940145,0.015409911,2.7683579770382494,100.0,1.2285438,4.296105,58700,175500,15,0.0,-19.750500605078617,100,-0.99928504,0.4063419,0.0,0.99838525,-0.29030186,-7.763233,314.9928277625877,16.807965498650596,1755,-42.355076,-42.14038,-0.997562,58700,-10.56162546283514,0.16985706400009803,0.002035939018242061,0.9822662711947325,-2.181066,8.56369,100,0.1880913,-6.4958506,0.004972886992618442,-6.4387293,17.977576086691222,0.0034141380165237933,-60.17388070184916,0.055614273995161057,4.3209877
0.02065517,-0.2222669930365338,-22.22669930365337,-61.85379004154922,10.078313,-0.00916730293804086,6.6592245,2.1285162340209354,-8.085254,5,0.3579220210085623,592,2.962784,-30.986881456094,-6.4137073,117,100,-2.4918153,-64.207214,-30.986881456094,-0.038353182,0.22780357,100,-0.02112954848644871,-13.199046434749539,-9.387679531748542,0.9547350407100872,-0.30986881456094006,0.2953086197376251,-0.0005349749,-2.118277,0.6037913,-3.1738844,100.0,-5.027601761586198,-8.07042,0.43740958,0.99794626,2.1015651,0.4239656,2.6606640130048618,100.0,1.1298975,6.5662913,59200,177000,15,0.0,-22.22669930365337,100,-0.9984721,0.42647234,0.0,0.9978257,-0.46247578,-8.089241,317.6579210796335,14.954813175833268,1770,-64.56051,-63.578274,-0.998332,59200,-10.35941971740029,0.1639780199911911,0.0020729730022139847,0.9905437168262419,-2.20417,5.72715,100,0.19594213,-6.450348,0.005031872977269813,-0.1428371,17.704257772007278,0.0031428920046892017,-59.59182967639223,0.05461966618895531,6.660235
0.01660591,-0.15048412993341542,-15.048412993341547,-29.572096470799362,9.511637,-0.005679096776320676,4.067191,2.1857477700104937,-7.630804,5,0.35615817399229854,597,3.0283284,-41.296657228024316,-6.4461,118,100,-2.5098085,-41.285004,-41.296657228024316,0.038778704,0.2527242,100,-0.013325949876378135,-15.450509203465678,-9.602440033369891,0.7323443575526639,-0.41296657228024297,0.04265817254781723,-0.003950689,-2.4518216,0.50110054,-2.5358083,100.0,-2.7278062413480244,-7.5186334,0.9426617,0.99406445,2.0147681,0.959791,2.7189273339754436,100.0,1.1797917,4.066289,59700,178500,15,0.0,-15.048412993341547,100,-0.9985108,0.35892308,0.0,0.99951017,-0.5436083,-7.6592817,320.3813406575937,9.008963791502412,1785,-43.035206,-42.779335,-0.99699754,59700,-7.6145125517125924,0.16074566097813658,0.007920934993308038,1.3037307200719161,-2.2023644,8.002624,100,0.18504454,-6.5109363,0.005060046998551115,-0.14104085,19.923194961517424,0.0032947470026556402,-62.26916248396821,0.05566002428531647,4.098254
0.011674713,-0.24201119247737485,-24.20111924773748,-49.26635074602493,9.638329,-0.0034132168738836045,5.6727433,2.1206367570266593,-7.951133,5,0.35720864598988555,602,2.704641,-40.810276111252165,-6.4000316,119,100,-2.4593832,-58.374653,-40.810276111252165,-0.0006801331,0.25576985,100,-0.014854582581208371,-15.099983197837517,-9.18791170077431,1.0730148925886562,-0.40810276111252175,-0.2619996964931488,0.0061437823,-3.118779,0.5599113,-2.9618638,100.0,-6.602316586927865,-7.9352202,0.44225708,0.99660146,1.9101212,0.45332393,2.651551911025308,100.0,1.179495,5.755522,60200,180000,15,0.0,-24.20111924773748,100,-0.9981439,0.39077088,0.0,0.99967957,-0.57453495,-7.9179797,323.0374550796405,15.913325073812187,1800,-59.765034,-59.376484,-0.99778533,60200,-10.001173600416028,0.16335362900281325,0.0020061180111952126,1.2551610907578665,-2.1828763,5.415888,100,0.20942226,-6.3890095,0.005104160984046757,-0.083260044,15.609521244758351,0.0032426000107079744,-55.42791093461959,0.054195258766412735,5.7911983
0.015088714,-0.2746269056327364,-27.462690563273632,-63.13014404556045,10.747371,-0.005993661705094732,6.7258387,2.1199842060159426,-8.53699,5,0.36334758999873884,607,3.0449739,-32.88133192394919,-6.3584433,120,100,-2.4459019,-61.094063,-32.88133192394919,0.01898447,0.24422653,100,-0.04222309900552842,-21.52715806647342,-8.73751598893001,1.0984546562907096,-0.32881331923949186,1.3541901111602783,-0.029403923,-0.23062295,0.778598,-3.1149607,100.0,-5.461063951826653,-8.474643,0.93595463,0.99420756,2.467092,0.9377556,2.658733165008016,100.0,1.0678668,6.704228,60700,181500,15,0.0,-27.462690563273632,100,-0.99765694,0.5180725,0.0,0.99870336,-0.45525938,-8.512387,325.7011113546323,17.010391698079406,1815,-61.93718,-61.58426,-0.99757427,60700,-11.181116887149978,0.16525519199785776,0.0019665569998323917,0.9732402541684544,-2.1223588,6.8299036,100,0.20353249,-6.2894354,0.004965998989064246,-0.075865805,10.01005141806664,0.0032136210065800697,-51.22360300985518,0.05507010594010353,6.721767
0.014037262,-0.24876429446366274,-24.87642944636627,-46.923960874492295,10.299335,-0.006908276458027966,6.7061853,2.100570267008152,-8.627183,5,0.35218702600104734,612,3.1021948,-51.80327652942428,-6.510258,121,100,-2.5038497,-56.96885,-51.80327652942428,0.02719554,0.2739519,100,-0.043963208965628026,-31.053169740963845,-10.103340544320986,0.9458339994238789,-0.5180327652942427,-0.19712230563163757,0.00060163304,-2.0711246,0.703113,-3.0638938,100.0,-12.238681775171344,-8.667202,0.017221365,0.9969493,1.9318612,0.014861511,2.6214230140612926,100.0,1.2919817,6.7085752,61200,183000,15,0.0,-24.87642944636627,100,-0.99911016,0.48212418,0.0,0.9986008,-0.4730497,-8.635717,328.32718162069796,11.239588172475145,1830,-56.391125,-56.855305,-0.995926,61200,-8.726862897254332,0.15807721600867808,0.0020906510180793703,1.4981168412632173,-2.1690304,5.9578757,100,0.20054448,-6.5048304,0.004935983015457168,-6.4288645,13.030099841708715,0.0035618710098788142,-67.28133539075945,0.05541110038757324,6.675758
-0.026145257,-0.24509808061396127,-24.50980806139613,-56.87065915929195,10.813441,-0.001470438850965788,7.327397,2.1139515549875796,-8.984916,5,0.3480110510136001,617,3.2929032,-34.487321786210714,-6.4705505,122,100,-2.5341508,-57.20428,-34.487321786210714,0.10690661,0.23887897,100,-0.013542016618123931,-19.582931727034964,-10.130161907762977,0.9820271105535954,-0.34487321786210706,0.6453046202659607,-0.005543237,-1.7087045,0.70992327,-3.0617268,100.0,-8.05381785608466,-8.302084,33.22408,0.99673826,2.2206495,33.534134,2.632694676052779,100.0,1.2654877,9.232301,61700,184500,15,0.0,-24.50980806139613,100,-0.99956805,0.47728494,0.0,0.9755619,-0.38750696,-9.007195,330.96437640383374,14.277516262327056,1845,-68.343315,-68.043755,-0.99770075,61700,-9.906366258406802,0.16046164600993507,0.002133048023097217,1.0508442550529222,-2.2063406,7.2672143,100,0.20340365,-6.545603,0.004942061001202092,-0.07261138,17.85611897951374,0.003195315017364919,-68.7935429203158,0.05369315668940544,9.278392
0.011402304,-0.2743474712130316,-27.434747121303168,-56.614845382292735,10.277902,-0.009959840985369024,7.7425184,2.1338332099840045,-8.456152,5,0.3728565380151849,622,3.3385894,-33.98511776960436,-6.486594,123,100,-2.478755,-62.52145,-33.98511776960436,-0.011115601,0.25041834,100,-0.0045526848347961805,-24.991954596870368,-7.915273166350758,1.0986339607753663,-0.3398511776960435,0.7597212791442871,-0.009689242,-0.9095634,0.702934,-2.9404318,100.0,-2.4300366233476858,-8.436423,0.48092687,0.99621165,2.263641,0.48593026,2.689227519003907,100.0,1.2500663,7.7172,62200,186000,15,0.0,-27.434747121303168,100,-0.998069,0.4877754,0.0,0.99915564,-0.4836917,-8.456275,333.6575207178248,15.884627791887977,1860,-62.11508,-61.9259,-0.99648315,62200,-9.546092137143411,0.17183399901841767,0.0021639519836753607,0.9892590035365424,-2.190371,7.567352,100,0.2053094,-6.4474587,0.005165118986042216,-0.1787579,8.128427073902307,0.0033747010165825486,-46.04405457236271,0.05605635792016983,7.635939
0.00017232513,-0.18393712776190133,-18.393712776190128,-63.151081840754046,9.369505,-0.0023918745581427325,4.717559,2.1140662010002416,-7.7736096,5,0.3594920629984699,627,2.84169,-34.96586664131671,-6.433881,124,100,-2.4315207,-48.28274,-34.96586664131671,0.018454256,0.25267085,100,-0.01663668216253198,-28.990274755093246,-8.436079892337537,0.7829835659847754,-0.3496586664131672,-0.45394179224967957,-0.012505751,-2.095325,0.566111,-2.9878297,100.0,-3.8973100620974184,-7.767364,0.4943784,0.99690306,1.8426471,0.4920062,2.6485145409824327,100.0,0.9961545,4.6423097,62700,187500,15,0.0,-18.393712776190128,100,-0.9986254,0.4123704,0.0,0.99755424,-0.5280256,-7.7418823,336.31077331880806,14.90507880748498,1875,-47.957764,-48.139732,-0.99572164,62700,-10.142199847008893,0.16437203000532463,0.0020329440012574196,0.9951218739872771,-2.2107263,3.7939394,100,0.17665087,-6.3705873,0.005024796992074698,-0.25380376,6.398205553878278,0.003526505985064432,-44.46118231503749,0.05586013197898865,4.626889
-0.011309565,-0.2424680737673704,-24.246807376737042,-63.63535977253051,10.095527,-0.0037913478391390972,6.3263535,2.1593273839971516,-8.219385,5,0.3571794719900936,632,3.1868,-37.16373454050242,-6.437645,125,100,-2.456049,-48.849182,-37.16373454050242,0.07514237,0.2542171,100,-0.04263686558930888,-15.72887907014349,-9.379767073138611,0.9193410228969826,-0.37163734540502413,0.20806194841861725,0.009435701,-1.5736569,0.67674625,-2.9969192,100.0,-4.488443297865537,-8.28217,0.45189464,0.9981723,2.0722892,0.45018104,2.6855938349908683,100.0,1.2735925,6.305951,63200,189000,15,0.0,-24.246807376737042,100,-0.99902135,0.41950408,0.0,0.99676573,-0.5255462,-8.140288,339.0011929278262,14.216880394916739,1890,-48.045185,-48.53056,-0.99878806,63200,-10.956451188084268,0.1588019019982312,0.0020068940066266805,1.1138927766256215,-2.1115148,8.350141,100,0.1973189,-6.301429,0.005111088015837595,-0.14131945,15.550722724712259,0.003167094982927665,-55.30639727776657,0.05622972548007965,6.2510886
0.01925074,-0.24792740940012595,-24.79274094001259,-45.351421727076115,9.547122,-0.013632549000344904,4.7620816,2.1295364830002654,-7.824447,5,0.35691274199052714,637,2.6000881,-48.490165633376854,-6.5190654,126,100,-2.3979864,-47.44079,-48.490165633376854,0.08833898,0.27681756,100,-0.013246018895979955,-22.159120748487524,-11.218323960100694,0.9811091922125437,-0.48490165633376847,-0.18519188463687897,0.0027383957,-1.2084565,0.6209199,-2.9154193,100.0,-3.6504244585101637,-7.7194057,0.5184109,0.9974689,1.9357029,0.5170814,2.6560908509709407,100.0,1.186342,4.716357,63700,190500,15,0.0,-24.79274094001259,100,-0.9995259,0.41840646,0.0,0.99926925,-0.5530683,-7.8197865,341.66161650480353,15.394746506204424,1905,-46.640625,-46.99285,-0.99559265,63700,-9.770144643247743,0.15961254702415317,0.0022073540021665394,1.4594848060506977,-2.0916233,7.7654986,100,0.18731998,-6.4465923,0.004603647976182401,-0.06912791,17.649696372099232,0.0032180769776459783,-70.24545703854548,0.056108128279447556,4.6673203
