trainer/Q2 Predictions Min,trainer/Q1 Predictions Std,evaluation/Actions Min,trainer/Q2 Predictions Std,time/training (s),trainer/Policy log std Min,evaluation/Num Paths,evaluation/Rewards Std,evaluation/path length Max,exploration/Actions Mean,trainer/Q1 Predictions Mean,exploration/Returns Min,trainer/Log Pis Min,evaluation/path length Std,evaluation/Average Returns,trainer/Q2 Predictions Mean,evaluation/num paths total,trainer/Policy log std Std,exploration/path length Max,evaluation/num steps total,evaluation/Returns Max,exploration/Average Returns,evaluation/Returns Mean,exploration/path length Min,exploration/Num Paths,exploration/Returns Std,trainer/Alpha,evaluation/Rewards Max,exploration/Rewards Std,time/epoch (s),exploration/Actions Std,exploration/num paths total,evaluation/Rewards Mean,time/exploration sampling (s),time/logging (s),evaluation/Actions Std,exploration/Actions Min,trainer/Q2 Predictions Max,exploration/path length Mean,evaluation/Returns Min,trainer/Policy mu Mean,evaluation/Actions Mean,trainer/Log Pis Std,time/total (s),exploration/Returns Mean,trainer/Policy Loss,trainer/Policy log std Max,evaluation/path length Mean,Epoch,time/evaluation sampling (s),exploration/Rewards Max,exploration/num steps total,trainer/Policy log std Mean,time/saving (s),trainer/Q Targets Min,trainer/QF1 Loss,exploration/Actions Max,trainer/Policy mu Min,evaluation/Actions Max,trainer/Q1 Predictions Max,trainer/QF2 Loss,trainer/Log Pis Mean,trainer/Q Targets Mean,trainer/Policy mu Std,time/data storing (s),evaluation/path length Min,trainer/Policy mu Max,evaluation/Returns Std,evaluation/Rewards Min,exploration/Rewards Min,trainer/Q Targets Std,trainer/Log Pis Max,exploration/path length Std,trainer/Alpha Loss,trainer/Q Targets Max,replay_buffer/size,exploration/Returns Max,exploration/Rewards Mean,trainer/Q1 Predictions Min
-95.164925,26.098875,-0.99805963,26.137146,2.7844107990094926,-2.6851723,15,0.7326553354923383,100,0.040225342,-33.930344,-105.94154956843845,-1.9219693,0.0,-42.30678416445619,-33.91756,2820,0.6371484,100,282000,-10.975809320071816,-66.34192950125683,-42.30678416445619,100,5,28.487292952552433,0.07309457659721375,-0.03607660090130198,1.2107532511818395,3.4076360920153093,0.2678522,942,-0.4230678416445618,0.19958638801472262,0.004877942003076896,0.1664339,-0.98985624,-10.511244,100.0,-80.5337401032739,0.06150006,-0.020132141,1.4553273,507.1109477595601,-66.34192950125683,35.33103,-0.45042187,100.0,187,0.41369548899820074,-0.014679236974796986,94200,-1.6748636,0.0015846090100239962,-96.45523,0.27842355,0.99816376,-2.9370432,0.98762476,-10.407779,0.29879725,2.133526,-34.202343,1.0779331,0.0034808649797923863,100,3.3100872,20.764233183181947,-9.295362712383413,-10.485354803876168,26.391195,8.363531,0.0,0.3492870032787323,-10.418651,94200,-24.16044249826179,-0.6634192950125681,-95.24403
-102.10638,25.995907,-0.9990943,25.987377,2.174702004995197,-2.6808972,15,1.0816584712751771,100,0.011710987,-31.488455,-125.65303929072066,-1.5217286,0.0,-63.14625467334251,-31.462578,2835,0.6005277,100,283500,-7.216673715769859,-56.57616153426132,-63.14625467334251,100,5,36.915590567774466,0.07172194123268127,-0.06304690839021329,1.2185990797953314,2.7104605760250706,0.25925988,947,-0.6314625467334252,0.15323486799024977,0.0047740620211698115,0.2013077,-0.9987536,-10.179171,100.0,-114.82229616663776,0.053350545,0.01423943,1.2131071,509.82584515953204,-56.57616153426132,32.76752,-0.37946767,100.0,188,0.3723766000184696,-0.006584438454272519,94700,-1.7772934,0.00194816300063394,-102.22689,11.052775,0.997774,-2.9390478,0.99679095,-10.243389,11.066174,1.8411478,-31.368916,0.85771656,0.0034248779993504286,100,2.705919,27.612608357512848,-10.680286128178128,-10.717083429767865,26.383377,8.045664,0.0,-0.4185565710067749,-3.6020782,94700,-22.35356581958737,-0.5657616153426129,-103.161064
-88.998146,25.222097,-0.99344397,25.179707,2.281087773008039,-2.6041996,15,0.7266145620066524,100,0.03020058,-30.235956,-104.69019044596813,-1.4976928,0.0,-34.91433342063865,-30.283537,2850,0.60850996,100,285000,-11.4193302022706,-60.00346226810234,-34.91433342063865,100,5,32.61127917184323,0.07289376109838486,-0.06423907013663605,1.2088910502771972,2.8159972710127477,0.24430741,952,-0.3491433342063865,0.1663585520000197,0.004151297005591914,0.15677495,-0.9799378,-10.148731,100.0,-80.41224666957847,0.15200682,0.008172379,1.3790059,512.6458344145794,-60.00346226810234,31.514507,-0.5146574,100.0,189,0.3589846520044375,-0.022254931491810227,95200,-1.7652985,0.002204104996053502,-88.308784,0.16013357,0.99928325,-3.5607624,0.99560285,-10.050502,0.31467232,2.1770508,-30.399717,0.97988206,0.0032108919986058027,100,2.783139,22.16676014319146,-8.575061266439924,-10.649656791842002,25.242262,6.223093,0.0,0.46364471316337585,-10.139121,95200,-25.767027686409726,-0.6000346226810231,-88.55762
-93.12733,24.665487,-0.998905,24.662634,2.314687382982811,-2.6914923,15,1.0039998546020554,100,-0.00027076338,-31.414322,-79.19196547524592,-1.9275619,0.0,-41.70755993493687,-31.43896,2865,0.6682116,100,286500,-11.390603530811136,-41.10097938204554,-41.70755993493687,100,5,21.17663679015468,0.0745043084025383,-0.012873997775615856,0.8268055215491613,2.8957317589374725,0.22806732,957,-0.41707559934936855,0.15603606498916633,0.005253888986771926,0.18801641,-0.9984447,-10.033802,100.0,-83.88810703253823,0.15718834,-0.006609335,1.4116858,515.547017759498,-41.10097938204554,32.795128,-0.2576272,100.0,190,0.4145140690088738,-0.007589019771366868,95700,-1.7147222,0.0021744429832324386,-94.13644,0.35142735,0.99747044,-3.0895176,0.9981704,-9.87234,0.2268222,2.141968,-31.617058,1.0234159,0.0030659099866170436,100,3.058238,21.06303155848623,-9.565180223719427,-7.400940662228626,24.706055,6.6720767,0.0,0.36866649985313416,-10.023275,95700,-18.843188217688233,-0.4110097938204552,-92.548515
-83.87839,24.475554,-0.99929756,24.518127,2.391400198015617,-2.628158,15,1.107578595240339,100,-0.016083559,-30.426254,-90.91147287630301,-3.4204674,0.0,-55.58492140192079,-30.431822,2880,0.6204153,100,288000,-22.232324198177317,-49.38455645187562,-55.58492140192079,100,5,24.218907501827914,0.07347295433282852,-0.042232609217967496,0.7222315270606539,2.905880115053151,0.23738375,962,-0.5558492140192078,0.15082117202109657,0.004942179017234594,0.19436584,-0.99796546,-9.8710165,100.0,-89.60526468527125,0.105871715,-0.0070088333,1.524342,518.4576102595893,-49.38455645187562,31.576344,-0.41412947,100.0,191,0.3537866649858188,-0.012857175558029475,96200,-1.7705154,0.002033024007687345,-84.668655,0.64430803,0.987288,-2.5617938,0.9971328,-9.945569,0.6206845,1.8976228,-30.847395,0.94060576,0.0028968770056962967,100,3.2267547,23.089584703741885,-9.904340241968233,-8.102987783331889,24.954357,5.2575903,0.0,-0.26727306842803955,-10.059452,96200,-29.458343285989855,-0.49384556451875605,-83.52588
-82.89081,22.938639,-0.9986827,22.974205,2.341821167006856,-2.7608492,15,0.9025016904897226,100,0.000745894,-29.574762,-81.73123518577385,-1.7005936,0.0,-46.894904680778964,-29.579966,2895,0.6002025,100,289500,-2.7721096467412782,-54.342362164038754,-46.894904680778964,100,5,23.628143083687025,0.06974387168884277,-0.00850540321788938,1.0203874790043368,2.9085091009910684,0.22020432,967,-0.4689490468077897,0.16357495699776337,0.0050789609958883375,0.17757995,-0.99989617,-9.772187,100.0,-114.80493629930601,0.16961704,0.005393162,1.145834,521.3708880415943,-54.342362164038754,30.695024,-0.5694914,100.0,192,0.392787425982533,-0.004157755909102038,96700,-1.8476316,0.002011567004956305,-81.57354,2.7996483,0.99777377,-2.920183,0.9978565,-9.791867,2.872677,1.8640432,-29.417944,0.81575036,0.0032350230030715466,100,2.5768602,26.47552034175864,-10.525817219914233,-9.37116158481405,23.06312,4.9140663,0.0,-0.36200428009033203,-0.31180257,96700,-12.788007430984242,-0.5434236216403875,-82.35548
-94.20789,22.439571,-0.9987053,22.442616,2.2110938010155223,-2.6452672,15,0.9907399086621337,100,-0.0138490135,-30.179726,-60.30292178956321,-3.7277331,0.0,-49.524774635723155,-30.19077,2910,0.66743654,100,291000,-10.265365095530191,-39.672124840783646,-49.524774635723155,100,5,13.491883376250408,0.0683697983622551,-0.06427778526542474,0.7610534394185268,2.788615176017629,0.23912619,972,-0.49524774635723157,0.17438120901351795,0.0049090959946624935,0.19848536,-0.9987078,-10.051383,100.0,-96.08795942015492,0.094943784,0.009146294,1.4244337,524.1642078036675,-39.672124840783646,31.227835,-0.45103702,100.0,193,0.38404200997320004,-0.006916095615530261,97200,-1.5293634,0.010449473018525168,-95.4829,0.19013396,0.9919692,-2.5825229,0.9958091,-10.109163,0.21055399,2.0786853,-30.431814,1.1214219,0.003739587002201006,100,2.9815922,21.42420483264137,-9.508691197240525,-7.675744388703904,22.617569,5.868196,0.0,0.21110542118549347,-9.994032,97200,-24.17974573320463,-0.39672124840783635,-94.53637
-103.38739,24.129604,-0.99346554,24.058296,2.0653488019888755,-2.7903533,15,1.0575015418875606,100,0.0040238346,-30.448174,-67.13606673400025,-2.5595798,0.0,-48.21857904890693,-30.433384,2925,0.62424266,100,292500,-13.133710012822734,-42.73136962017676,-48.21857904890693,100,5,18.74392839376831,0.06611837446689606,-0.07831631262239529,1.0372748236460398,2.6367452870181296,0.24304302,977,-0.4821857904890694,0.16913132500485517,0.004817008011741564,0.19199716,-0.99779767,-9.994532,100.0,-99.4209585472719,-0.007984614,0.0110153705,1.4910612,526.8056246996566,-42.73136962017676,31.626106,-0.4233331,100.0,194,0.3923323859926313,-0.0008125356608764591,97700,-1.6431988,0.0019397290016058832,-107.87532,9.517971,0.99928254,-3.0110524,0.9987521,-10.048666,9.741071,1.9879024,-30.339916,1.0679379,0.0031760370184201747,100,3.1751273,25.263444220311793,-11.423606781273234,-10.088377913475139,24.684097,5.6169186,0.0,-0.032861799001693726,-3.4655871,97700,-21.290275548949772,-0.42731369620176746,-105.16446
-76.33995,22.615707,-0.9965228,22.6793,2.0207423840183765,-2.6249607,15,0.7976215019182096,100,-0.0019841758,-28.315126,-49.77678592953531,-2.816081,0.0,-35.01340853522177,-28.379314,2940,0.609185,100,294000,-5.726571678772225,-35.853781279364696,-35.01340853522177,100,5,9.49669073169343,0.067850761115551,-0.03562472001726463,0.5180253150886159,2.516290164057864,0.21461292,982,-0.35013408535221774,0.1483043630141765,0.004773224995005876,0.17056488,-0.99829555,-9.646754,100.0,-90.02514851417541,-0.009299982,0.00029862914,1.449333,529.326456632698,-35.853781279364696,29.607742,-0.49815154,100.0,195,0.3374791580135934,-0.009125461259965363,98200,-1.7692399,0.0019633389892987907,-77.74047,1.356965,0.9969756,-3.4723666,0.9987656,-9.701604,1.1940905,1.9692869,-28.637545,0.9438757,0.0030276950274128467,100,2.758324,25.01520156859613,-10.774307084031758,-6.769842633144278,23.056095,9.769906,0.0,-0.08263415098190308,-0.26238662,98200,-23.15180511468881,-0.35853781279364705,-76.340355
-94.62565,23.394833,-0.9990108,23.366962,2.0298426160006784,-2.6722853,15,0.9907643753656793,100,0.010177772,-30.14767,-55.16231779717079,-1.7632279,0.0,-42.88611297216474,-30.129463,2955,0.61392814,100,295500,-4.9412636384712,-46.25218508969219,-42.88611297216474,100,5,10.459357558639898,0.06815826147794724,-0.02534697594474346,0.7935058385870923,2.528019500983646,0.24576001,987,-0.42886112972164725,0.1517854710109532,0.004823099996428937,0.18824673,-0.99852854,-9.745198,100.0,-101.47040432879295,0.20544003,0.013155308,1.3868582,531.858455530717,-46.25218508969219,31.50204,-0.4779176,100.0,196,0.3366786819824483,-0.01363523559575938,98700,-1.8053448,0.0015778199885971844,-95.29968,12.20353,0.9983236,-3.1187508,0.9983591,-9.700144,12.361175,1.9891727,-30.088005,0.8974123,0.0033118120045401156,100,2.6895914,23.43397829694174,-10.882357785619785,-8.88684720249753,23.953165,7.0682154,0.0,-0.02908129245042801,-0.623969,98700,-26.89524495053859,-0.462521850896922,-94.64533
-89.85281,22.442165,-0.99917376,22.435843,2.206975400011288,-2.5804574,15,0.8790855460652418,100,0.008980327,-29.926142,-68.56589439349841,-4.149724,0.0,-37.59687895978293,-29.902449,2970,0.6063079,100,297000,-14.247591667336739,-50.25484542077271,-37.59687895978293,100,5,15.056368191957834,0.06783498823642731,-0.027665786032352063,0.8738612778908121,2.7280485189985484,0.22659904,992,-0.3759687895978293,0.15413411098415963,0.005452345998492092,0.18739116,-0.9866634,-9.71148,100.0,-68.0748557004739,0.16120523,0.0018049071,1.6287204,534.5910898837028,-50.25484542077271,31.073982,-0.47769624,100.0,197,0.35634444101015106,-0.03189765946682357,99200,-1.668092,0.0019481329945847392,-90.76495,0.5485189,0.9997734,-2.5498621,0.9970304,-9.768895,0.544463,2.0845044,-30.31361,1.0477754,0.0031940879998728633,100,2.7702336,16.753075015456247,-9.143882367797683,-9.905468553910241,22.912775,7.819409,0.0,0.22737538814544678,-9.561225,99200,-30.17492739797797,-0.502548454207727,-90.08474
-81.03532,21.164211,-0.99812824,21.169827,2.4897889489948284,-2.5953915,15,1.145942084577675,100,-0.007449317,-28.168371,-61.58966811429641,-1.5977185,0.0,-44.22596600780856,-28.111656,2985,0.5850508,100,298500,-12.04446954800563,-40.3387564532438,-44.22596600780856,100,5,14.816051627643382,0.06991270184516907,-0.0776146377303957,0.816115261273062,3.0096274519746657,0.21299073,997,-0.4422596600780856,0.16135904198745266,0.004978795011993498,0.20243026,-0.9997625,-9.383922,100.0,-81.81651317963177,0.096388005,-0.011065514,1.3356813,537.6054089646495,-40.3387564532438,29.568405,-0.36539984,100.0,198,0.3473503909772262,-0.01805109154819995,99700,-1.8694556,0.0020401490037329495,-81.4682,0.17364264,0.99319214,-2.8876812,0.9980251,-9.450411,0.24256551,2.015461,-28.300255,0.8539967,0.004110125999432057,100,2.9976947,18.805074521225176,-9.86547617542803,-9.229525376660106,21.296488,7.1916766,0.0,0.04113301634788513,-9.560113,99700,-22.75778998154872,-0.40338756453243785,-80.634415
-77.920845,18.436262,-0.9995009,18.43588,2.2140042390092276,-2.5966797,15,1.0450759819957745,100,-0.0022318196,-24.451138,-89.7782298620657,-3.0858154,0.0,-41.547589777048664,-24.4598,3000,0.57683,100,300000,-6.367268998304839,-47.9747175557136,-41.547589777048664,100,5,21.139116299566428,0.07261030375957489,-0.046896176417625335,0.7590973164828321,2.7848495669895783,0.23087813,1002,-0.4154758977704866,0.17777242299052887,0.004740072996355593,0.19124956,-0.99686426,-9.082255,100.0,-80.18592382536887,0.22932419,-0.015582115,1.4777069,540.3948466876463,-47.9747175557136,25.556347,-0.33962768,100.0,199,0.38249524700222537,-0.0129888872640213,100200,-1.8159201,0.0020105839939787984,-80.04839,5.6084223,0.99912965,-2.616534,0.9987519,-9.165986,5.890523,1.6547158,-24.368824,0.8378156,0.0038270009972620755,100,3.0660954,18.951059429407355,-9.852180770383452,-8.338748667743756,19.076334,4.993963,0.0,-0.905564546585083,-0.15130244,100000,-31.784845234959754,-0.47974717555713614,-78.200325
-91.50469,19.935076,-0.9975679,19.958658,2.3162400090077426,-2.6212597,15,0.9300782284187039,100,0.034287773,-27.478008,-63.60211536091674,-2.5348382,0.0,-38.28055343523398,-27.492817,3015,0.5763563,100,301500,-3.981637249318141,-55.294103908158675,-38.28055343523398,100,5,7.546277653104084,0.07034261524677277,-0.004431333743169105,0.8791515049015611,2.859560305980267,0.24280035,1007,-0.38280553435233994,0.15923420697799884,0.004835678992094472,0.17888384,-0.96160203,-9.541862,100.0,-86.35352074335488,0.052148852,-0.010250234,1.2728217,543.2584144546709,-55.294103908158675,28.533781,-0.4928028,100.0,200,0.374351107981056,-0.01177077627380093,100700,-1.7924514,0.0019802830065600574,-93.911995,38.559166,0.9978078,-2.4395373,0.99815804,-9.571532,38.52656,1.737634,-27.196218,0.8405511,0.0029190200148150325,100,2.5860448,19.574584688845885,-10.539184780320367,-8.345526201912952,20.3399,5.826308,0.0,-0.6963694095611572,-0.44143522,100000,-41.837920163368146,-0.5529410390815868,-91.436966
-86.3582,20.366669,-0.99920416,20.400625,2.381387191999238,-2.644831,15,1.0084806491528142,100,-0.0025845875,-28.42655,-55.03973494791163,-1.7162734,0.0,-41.26168220355776,-28.455515,3030,0.56956285,100,303000,-18.902470719371475,-44.70953594043393,-41.26168220355776,100,5,9.02583019473204,0.06688813865184784,-0.007476197211062548,0.8912086901501783,2.926103568985127,0.2246269,1012,-0.4126168220355777,0.1647171569929924,0.006196527014253661,0.19959581,-0.9994515,-9.568,100.0,-65.13991077537382,0.11369875,-0.008907971,1.2774453,546.1896703296225,-44.70953594043393,29.557146,-0.563679,100.0,201,0.3686997349723242,-0.017696598555771142,101200,-1.7729057,0.00212922299397178,-88.03639,74.02737,0.99504304,-2.7712517,0.99670374,-9.588752,74.01571,1.8183374,-27.620615,0.86565524,0.0029737350123468786,100,2.596317,16.273305750994904,-10.251054885967132,-8.176612241564415,20.701357,5.2044153,0.0,-0.4913378059864044,-2.7901077,100000,-31.99458735564918,-0.44709535940433937,-86.493416
-78.4887,18.775127,-0.9984847,18.76578,2.33898122102255,-2.6385417,15,0.981405819240362,100,0.0025424135,-25.348265,-68.70858399236647,-2.6656117,0.0,-36.24703522832047,-25.354126,3045,0.55509526,100,304500,-8.522660810306789,-37.6692956078932,-36.24703522832047,100,5,19.507593625380636,0.06743091344833374,-0.004631524856819034,1.003450992213671,2.9269967539876234,0.2623032,1017,-0.36247035228320473,0.1669581639871467,0.004862447996856645,0.19571784,-0.99969065,-9.3525505,100.0,-79.07605363213634,0.08694794,-0.0053883693,1.350374,549.1219587176747,-37.6692956078932,26.50166,-0.48201627,100.0,202,0.41156489099375904,-0.0055482150292685516,101700,-1.8491379,0.001784422987839207,-78.722435,6.1232896,0.99828804,-2.71551,0.9983414,-9.341866,6.2117143,1.711503,-25.059721,0.80320287,0.0028456069994717836,100,2.7350564,20.828113498063725,-10.01307050571199,-9.837813137509567,19.20751,4.899669,0.0,-0.777965784072876,-0.15538916,100000,-16.475928270542845,-0.37669295607893205,-78.66917
-82.19908,19.56704,-0.99805295,19.56547,2.413497139001265,-2.5785527,15,1.0526273926141547,100,0.00020676041,-25.261765,-51.98797091348878,-1.9855722,0.0,-46.35473304026588,-25.236824,3060,0.5621011,100,306000,-5.644041501087119,-45.128556487505634,-46.35473304026588,100,5,5.530707518393013,0.06659045815467834,-0.051048839143498434,1.012430732833935,3.040408384986222,0.2656536,1022,-0.4635473304026588,0.1918242609826848,0.004892903001746163,0.18633282,-0.99947304,-9.243513,100.0,-90.63288319396925,0.0398539,-0.0037840498,1.5532762,552.1670065136568,-45.128556487505634,26.409552,-0.420112,100.0,203,0.42499017299269326,-0.008194750980072364,102200,-1.8205265,0.0020263289916329086,-84.21429,2.0858028,0.9994601,-2.8877113,0.99690217,-9.320004,2.125588,1.8330301,-25.440586,0.88273424,0.0031775800161994994,100,3.1808164,27.138341069991004,-9.818490775432707,-8.708375345709209,19.954062,9.937211,0.0,-0.4523606598377228,-0.095637046,100000,-35.64900035111185,-0.45128556487505633,-82.24698
-64.23932,16.864265,-0.9980306,16.834965,2.334545532008633,-2.6169415,15,0.7604046218166552,100,-0.021881152,-24.002197,-54.05914213288704,-1.9907742,0.0,-36.1086162933123,-23.978077,3075,0.6032112,100,307500,-11.029091494837793,-39.16244894470661,-36.1086162933123,100,5,13.625621511061654,0.06876921653747559,-0.03230491376865592,0.6624769121850492,2.9016444429871626,0.20075834,1027,-0.36108616293312296,0.18429458202444948,0.004822656977921724,0.16859864,-0.9999085,-9.046444,100.0,-60.83044361607299,0.04756031,-0.011536773,1.3462089,555.0732269285945,-39.16244894470661,25.297235,-0.46308762,100.0,204,0.37223129300400615,-0.006982991347279431,102700,-1.8360238,0.002101489983033389,-64.739235,1.9443527,0.98418814,-2.441767,0.995621,-9.105771,1.9374255,1.9240963,-24.07736,0.8902511,0.003648888989118859,100,2.966538,16.27447481051634,-9.208752713395459,-7.190585951849253,17.136148,5.7206116,0.0,-0.20320212841033936,-0.36730808,100000,-14.436764353252466,-0.3916244894470661,-64.273865
-76.163475,18.901007,-0.99803776,18.951931,2.6056567470077425,-2.5493655,15,1.1084913543977573,100,-0.008527153,-28.835377,-74.54313661504268,-3.788941,0.0,-45.355674555750234,-28.843992,3090,0.5964679,100,309000,-8.266068239192018,-58.81383287059042,-45.355674555750234,100,5,9.167385180868521,0.06674391031265259,-0.05582974558015988,1.3482259676721216,3.1520293039793614,0.2763764,1032,-0.4535567455575023,0.170463825983461,0.0052802110149059445,0.19526625,-0.99928284,-8.960059,100.0,-102.96255159695171,0.1377427,0.016325833,1.4336343,558.2301384375896,-58.81383287059042,29.798279,-0.4706869,100.0,205,0.36546487599844113,-0.012782128693621067,103200,-1.6902143,0.002113981987349689,-76.59491,30.148037,0.9992731,-2.2926035,0.9989261,-8.979786,30.528852,1.7944579,-28.490898,0.9757286,0.0030496619874611497,100,2.7369025,24.577551663289405,-10.756044423556162,-10.72456692655519,18.888773,4.976959,0.0,-0.5563583374023438,-2.8415523,100000,-47.22330152273724,-0.5881383287059043,-76.00449
-69.13656,18.093674,-0.99775404,18.096195,2.2132625830126926,-2.6067832,15,0.9243512451762441,100,0.0023727163,-26.285921,-66.93645011567727,-1.2492908,0.0,-34.60683723082932,-26.29884,3105,0.5774612,100,310500,-8.817297531318285,-39.01111914212445,-34.60683723082932,100,5,20.60118079784788,0.06703408807516098,-0.020637868255823606,0.6989424598307915,2.8182895699865185,0.20054135,1037,-0.3460683723082933,0.17033562899450772,0.00493806999293156,0.1817206,-0.9992883,-9.0231285,100.0,-71.47949221465996,0.08741027,0.0094656795,1.1448752,561.0524261236133,-39.01111914212445,27.736984,-0.28784245,100.0,206,0.42412277197581716,-0.0029556920481866727,103700,-1.8252634,0.002306631999090314,-68.29313,0.8811643,0.9897587,-2.5711975,0.9983573,-8.987327,0.8595449,2.1251693,-26.208994,0.90464264,0.0033238840114790946,100,2.7343342,20.60741563215706,-10.490608162992743,-6.851419109283538,18.112991,5.7032766,0.0,0.33827435970306396,-0.33963335,100000,-15.76213382972957,-0.39011119142124456,-69.1073
-83.18944,16.691273,-0.99957395,16.66949,2.3535736390040256,-2.7018945,15,0.770003516871427,100,0.0007063444,-23.61116,-102.99855814682883,-2.4071462,0.0,-33.30370879621942,-23.604874,3120,0.6202508,100,312000,-9.322009047953735,-51.20848731333226,-33.30370879621942,100,5,32.83881114856669,0.06569778174161911,-0.05550724082482069,1.1411165562978822,2.909259638050571,0.25645885,1042,-0.33303708796219433,0.17785547801759094,0.004878317005932331,0.16803175,-0.99815243,-8.870528,100.0,-82.0266264282251,0.12969597,-0.000184913,1.7234812,563.9663409926288,-51.20848731333226,24.73139,-0.39007133,100.0,207,0.3672095730144065,-0.01500078903990047,104200,-1.7916374,0.00189838299411349,-85.15276,30.543354,0.9991459,-2.9526935,0.9955094,-8.860749,30.654097,1.8028324,-23.277245,0.96986026,0.0038442480145022273,100,3.1192806,23.757810992374473,-8.742234997174963,-10.31421275251254,16.650362,8.801399,0.0,-0.5368081331253052,-4.1672945,100000,-23.55076754444916,-0.5120848731333226,-84.18582
-65.83002,15.356813,-0.99747396,15.402618,2.3212710680090822,-2.5807762,15,0.9417496155175031,100,0.0078701805,-22.480598,-82.75178658469041,-0.85132575,0.0,-39.1023987876223,-22.507244,3135,0.60222816,100,313500,-11.044311524391969,-52.86356095424544,-39.1023987876223,100,5,19.8390912716602,0.06354057788848877,-0.012174688956077949,0.843603806124168,2.8853075169899967,0.23964381,1047,-0.39102398787622283,0.1894975409959443,0.004961400991305709,0.20211725,-0.99934036,-8.919015,100.0,-80.65839135366708,0.15222643,0.010715327,1.3500457,566.8561558016227,-52.86356095424544,24.03097,-0.29566488,100.0,208,0.3636217350140214,-0.03032251673253697,104700,-1.7670971,0.0026209149800706655,-65.934814,33.43596,0.9981045,-2.6572115,0.9980244,-8.871361,33.49148,2.0365984,-22.01975,0.91855544,0.0033348569995723665,100,2.8563006,25.819732122579623,-8.581012005573752,-8.753406292242694,14.979305,7.518633,0.0,0.1008632481098175,-4.7538075,100000,-20.61957309686463,-0.5286356095424544,-65.67474
-62.39197,17.726221,-0.99867994,17.741236,2.7042652560048737,-2.710474,15,1.038021807180874,100,0.022563282,-25.407925,-77.92304726054202,-3.635961,0.0,-39.93587114200624,-25.404078,3150,0.6484238,100,315000,-3.484001786521106,-52.6172264602079,-39.93587114200624,100,5,14.041805920497945,0.06358170509338379,-0.02205829837118101,1.0425657170324791,3.345608933013864,0.25444943,1052,-0.3993587114200624,0.210921886988217,0.00542879500426352,0.19820896,-0.9993159,-8.566151,100.0,-71.25561706280429,0.14438346,0.0076923477,1.6724637,570.2059727776505,-52.6172264602079,26.458748,-0.4085623,100.0,209,0.41920440600370057,-0.007147980377780268,105200,-1.6666031,0.0024745470145717263,-62.637486,2.7741113,0.99839705,-3.2876842,0.9995142,-8.488929,2.7070663,1.793931,-25.79472,1.1055927,0.0033140419982373714,100,3.3359144,18.703278139823794,-12.084809048679192,-8.337405287876813,18.157145,6.547702,0.0,-0.5677599310874939,-1.3832369,100000,-38.616598922380895,-0.526172264602079,-62.11027
-57.08228,15.583646,-0.99754345,15.557836,2.3261331880057696,-2.53306,15,0.9023761521472672,100,-0.017714115,-23.530594,-72.12054085729532,-2.488307,0.0,-38.65445061337264,-23.48474,3165,0.54797524,100,316500,-10.300123564551136,-54.466237636403584,-38.65445061337264,100,5,13.581585057406976,0.06333095580339432,-0.040427026356330414,1.2821211400421666,2.971922785975039,0.2592375,1057,-0.3865445061337262,0.18068500299705192,0.005182134977076203,0.184185,-0.9991627,-8.89386,100.0,-60.561634570145124,0.15291396,0.00726989,1.3777957,573.1821146726143,-54.466237636403584,24.928078,-0.35417616,100.0,210,0.4543905069876928,-0.008416177849746798,105700,-1.7701219,0.001988666015677154,-58.702976,37.33651,0.9957913,-2.5433621,0.9986465,-8.835339,37.532047,1.9119699,-22.79496,0.87975526,0.0035432869917713106,100,3.4132476,16.711594551640175,-9.647073665866264,-9.446692210090935,16.234896,5.7037244,0.0,-0.24290192127227783,-0.263356,100000,-35.26573694328281,-0.5446623763640357,-57.164986
-74.24276,16.106749,-0.99866664,16.103556,2.208921493991511,-2.6321692,15,0.8482776174274558,100,-0.011680806,-23.642784,-65.13079264738852,-2.1231947,0.0,-45.40837409755026,-23.677195,3180,0.58910197,100,318000,-16.559796202782053,-44.910776797086235,-45.40837409755026,100,5,17.590412814956103,0.06374652683734894,-0.04665785601636905,0.7460447844244527,2.742236339021474,0.22636251,1062,-0.4540837409755026,0.15990225301356986,0.0061078529979567975,0.18879727,-0.995327,-8.466818,100.0,-82.33306221960336,0.052665945,0.0059026233,1.5579493,575.9288841205998,-44.910776797086235,24.901184,-0.54000163,100.0,211,0.3621141889889259,-0.0039049612257861088,106200,-1.8746457,0.0021543920156545937,-74.85987,2.2994199,0.99031603,-2.8099825,0.9951565,-8.515309,2.3897772,1.9674785,-23.523365,0.9489227,0.0030361580138560385,100,2.786756,20.683350596881013,-9.26945327904429,-6.942552500135225,16.16605,8.407934,0.0,-0.08953241258859634,-0.51130927,100000,-20.784809274596903,-0.4491077679708624,-74.17785
