trainer/Log Pis Std,trainer/Alpha,exploration/Rewards Std,trainer/Q1 Predictions Max,exploration/Returns Max,evaluation/Returns Std,exploration/num paths total,evaluation/path length Mean,exploration/Returns Min,trainer/Policy mu Mean,trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Alpha Loss,time/data storing (s),evaluation/Returns Mean,trainer/Q2 Predictions Mean,trainer/Q Targets Std,exploration/path length Min,evaluation/Returns Min,trainer/Log Pis Min,evaluation/Returns Max,evaluation/Actions Std,trainer/Log Pis Mean,trainer/Policy log std Min,time/epoch (s),trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Std,trainer/Q Targets Max,evaluation/Num Paths,evaluation/Rewards Min,exploration/path length Max,evaluation/Rewards Mean,time/total (s),evaluation/Average Returns,trainer/QF1 Loss,Epoch,trainer/Q2 Predictions Min,evaluation/num paths total,trainer/Policy mu Max,exploration/Num Paths,evaluation/path length Min,evaluation/Actions Mean,exploration/path length Mean,trainer/Q1 Predictions Min,exploration/num steps total,exploration/Actions Mean,time/logging (s),trainer/Policy Loss,exploration/Average Returns,exploration/Rewards Min,trainer/Q1 Predictions Std,exploration/Actions Max,evaluation/path length Max,time/saving (s),trainer/Policy mu Std,trainer/QF2 Loss,exploration/path length Std,trainer/Q Targets Min,time/evaluation sampling (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Log Pis Max,trainer/Policy log std Std,trainer/Q Targets Mean,exploration/Rewards Max,exploration/Returns Mean,evaluation/Rewards Std,evaluation/Rewards Max,trainer/Policy mu Min,exploration/Actions Std,evaluation/path length Std,evaluation/Actions Min,exploration/Actions Min,replay_buffer/size,time/exploration sampling (s),trainer/Q2 Predictions Max,trainer/Q1 Predictions Mean,time/training (s)
1.0740719,0.06795675307512283,1.2422571669958087,-6.9669523,-30.528570957755317,26.614906620224602,1347,100.0,-55.20300113266802,-0.015086822,26.092587,0.99756825,0.38449832797050476,0.0026327870145905763,-29.80993759589817,-19.972898,26.001787,100,-115.51854708655188,-3.4875398,-2.4166533684036633,0.18066558,2.142996,-2.8640223,2.4241865560179576,-0.63166964,-2.2456198,9.727357503228037,-0.19080302,15,-9.11874454442341,100,-0.2980993759589817,658.2159734820598,-29.80993759589817,0.6380496,268,-82.79124,4035,2.707737,5,100,0.0030721137,100.0,-82.60827,134700,0.016829124,0.004820851987460628,21.99088,-44.53794982749305,-9.166939525573895,26.075413,0.99758327,100,0.0019443260098341852,0.4304284,0.67436254,0.0,-82.41565,0.3290845830051694,-0.44537949827493073,403500,5.58574,0.4196659,-19.846127,-0.008350276787061964,-44.53794982749305,0.8854937453173772,-0.012155138500490938,-1.51683,0.250959,0.0,-0.99661916,-0.9960262,100000,0.14020828198408708,-7.02604,-19.979347,1.9454957260168158
1.0134009,0.06860947608947754,1.5633703560107977,-6.6388,-34.09039177895281,28.585633260464757,1352,100.0,-107.09513192341356,-0.06929298,25.788574,0.9987121,0.00644635921344161,0.00281189801171422,-39.691580686806944,-19.349476,26.09779,100,-105.27550259180614,-1.671529,-8.32371201874133,0.19945806,2.0024061,-2.8089,2.3759441360016353,-0.5357075,-2.238499,23.26189757216616,-0.308857,15,-10.422800667993933,100,-0.3969158068680695,660.5964691320551,-39.691580686806944,0.8166117,269,-89.74833,4050,2.532794,5,100,-0.0019652452,100.0,-89.51105,135200,-0.016777294,0.004778837988851592,21.161463,-68.39881761990928,-10.986894709572653,25.768776,0.9991392,100,0.0015480209840461612,0.47561783,0.81711584,0.0,-88.80548,0.3279875440057367,-0.6839881761990925,405000,4.253283,0.39592162,-19.534948,-0.0020964019628090824,-68.39881761990928,1.1054899842271035,-0.026716852779014484,-2.7880487,0.27910656,0.0,-0.9984428,-0.99888045,100000,0.13888385499012657,-6.674777,-19.343233,1.89993398002116
1.1276325,0.0689350962638855,0.8718417944204864,-6.731679,-15.919164260054524,33.01478522252984,1357,100.0,-115.24116787886825,0.005089898,22.534376,0.99805856,0.06264229118824005,0.002768394013401121,-41.90115036650403,-17.121881,23.011684,100,-131.37983962657998,-1.5861169,-2.6309697976065327,0.18560614,2.0234218,-2.8413455,2.4084051820100285,-0.45740902,-2.2423847,35.182168132504664,-0.16548857,15,-11.274166731943161,100,-0.41901150366504014,663.0089169051498,-41.90115036650403,0.9574426,270,-78.711365,4065,2.6671934,5,100,-0.0023104828,100.0,-78.63242,135700,-0.012531752,0.0048462169943377376,19.001585,-49.64024308995589,-8.201457885072815,22.507635,0.9990329,100,0.0015926079940982163,0.4329373,0.9190062,0.0,-80.153694,0.3308418999949936,-0.4964024308995589,406500,7.388603,0.37523672,-17.228569,-0.012251024309735943,-49.64024308995589,1.0158083444447663,-0.011633881251538478,-2.8267791,0.22134914,0.0,-0.9961678,-0.9973028,100000,0.1418319870135747,-6.7945166,-17.087988,1.9265240759996232
0.94465274,0.07070758938789368,0.8079744513019775,-6.5891457,-21.829850747740466,30.96607035729362,1362,100.0,-116.54658459628324,-0.0531466,23.53808,0.99900466,0.48482590913772583,0.002651685004821047,-34.10577301383567,-17.373634,23.907583,100,-129.11956253282327,-0.9371871,-3.430771476674111,0.18299109,2.1829917,-2.7774887,2.400867706950521,-0.6986185,-2.2665265,38.385098462748246,-0.06701625,15,-10.249136844606781,100,-0.3410577301383568,665.4133787431056,-34.10577301383567,1.9332068,271,-86.16731,4080,2.484612,5,100,-0.004540429,100.0,-86.25087,136200,-0.00969309,0.0034993699810002,19.310276,-59.00941197914225,-7.544040238821005,23.555168,0.9944747,100,0.0019329359929542989,0.446288,1.9275187,0.0,-86.42015,0.3282479119952768,-0.5900941197914225,408000,4.948803,0.33835277,-17.342796,-0.01403068350581132,-59.00941197914225,1.0543666486632843,-0.011261792076737467,-2.6438112,0.21158786,0.0,-0.99681544,-0.9960565,100000,0.14084429398644716,-6.620929,-17.340137,1.9236915099900216
0.94142085,0.07299607247114182,0.8709076584234828,-6.8644643,-14.809470541802579,33.67873032326949,1367,100.0,-49.66006278715072,-0.11763317,27.918604,0.99975836,0.4025854170322418,0.0027104319888167083,-35.76330298050082,-22.97203,27.965387,100,-126.12596908973235,-2.3693042,-7.440711613333684,0.19370346,2.1538062,-2.8061888,2.3844833149923943,-0.6004477,-2.2341895,11.618946277424927,-0.12933671,15,-10.709327887443752,100,-0.35763302980500816,667.8025141971011,-35.76330298050082,1.077857,272,-79.10463,4095,0.48903328,5,100,0.0009856606,100.0,-79.654854,136700,0.011529444,0.004808155994396657,24.837296,-30.537324312694363,-9.255862658684622,27.977913,0.99972844,100,0.0015800230030436069,0.40779757,1.0696479,0.0,-78.675705,0.31886898400262,-0.30537324312694364,409500,3.687883,0.3464489,-22.79194,-0.005684969076538369,-30.537324312694363,1.0199285853559608,-0.01581730000766691,-2.0526388,0.21397015,0.0,-0.9978766,-0.9955808,100000,0.1403172150021419,-6.936933,-22.973818,1.9161985050013755
0.80085206,0.07465409487485886,1.0903179233976528,-6.608426,-18.64077095993978,14.83455902499105,1372,100.0,-144.2139217271721,-0.08011457,23.657513,0.99885786,0.3529771566390991,0.0027515889960341156,-25.8482962343033,-18.526733,23.785486,100,-48.2416577789763,-1.348834,-6.09407190819628,0.18962935,2.1360297,-2.7689626,2.410937025997555,-0.5305663,-2.2629397,57.66270673183307,-6.6811395,15,-9.805955703817864,100,-0.2584829623430331,670.2175721481326,-25.8482962343033,0.07591393,273,-75.52199,4110,2.5592406,5,100,0.0023196817,100.0,-75.45998,137200,-0.017744347,0.004878005012869835,20.468246,-67.39925461742075,-9.978048380086213,23.668509,0.9916412,100,0.00195189900114201,0.40095797,0.074340366,0.0,-75.913414,0.32724137100740336,-0.6739925461742079,411000,4.348229,0.35693142,-18.71809,-0.01800100368711904,-67.39925461742075,0.9424353244257357,-0.04146885418807899,-2.6946914,0.21907248,0.0,-0.99659497,-0.99865264,100000,0.13978328998200595,-6.6788783,-18.533087,1.9343308719980996
1.2809063,0.07282193005084991,1.1996998172273716,-6.73968,-18.17835450479543,57.8055047520058,1377,100.0,-169.6102942549909,-0.035493016,23.631016,0.99847305,0.1418992578983307,0.002995207003550604,-53.55458793820143,-19.385674,23.92715,100,-182.36623701060904,-5.6867332,-5.885066027403956,0.1992307,2.054167,-2.8749814,2.4325074540101923,-0.6167552,-2.2444162,56.24696206619345,-0.071415626,15,-11.852447835874882,100,-0.5355458793820143,672.6536660511338,-53.55458793820143,0.8030928,274,-76.47635,4125,2.2066946,5,100,-0.005596001,100.0,-76.09024,137700,-0.019449372,0.0039810159942135215,21.258425,-60.11879310647388,-10.259414015077553,23.634356,0.997507,100,0.0019684100116137415,0.48355055,0.80310816,0.0,-75.94953,0.3363009649910964,-0.6011879310647389,412500,6.959277,0.37268856,-19.421867,-0.005279821525416151,-60.11879310647388,1.1941767132675727,-0.020591885729813145,-2.7578452,0.23018458,0.0,-0.99944353,-0.99944055,100000,0.1392596570076421,-6.7979736,-19.359179,1.948002199002076
1.1017114,0.0713244378566742,1.092673731162197,-6.5767207,-13.029542467710531,31.324568979034915,1382,100.0,-137.60979442775684,-0.020790422,23.640715,0.99772906,0.23494596779346466,0.0026692679966799915,-34.92389095312207,-19.260807,23.950832,100,-114.71247729669314,-0.41635513,-7.458755871255765,0.17862323,2.0889726,-2.8032856,2.4023812800296582,-0.63069284,-2.227734,43.41737038458456,-6.693567,15,-9.17718737275133,100,-0.3492389095312207,675.0607796601544,-34.92389095312207,0.15987763,275,-73.08032,4140,2.4464355,5,100,-0.0032979383,100.0,-73.07228,138200,-0.0027076525,0.004788324993569404,21.216385,-54.33121812587914,-9.38539408474464,23.658201,0.9964085,100,0.0015573360142298043,0.5077241,0.18844591,0.0,-73.79149,0.3249299970048014,-0.5433121812587912,414000,7.5330935,0.36721697,-19.510473,-0.007917734348100358,-54.33121812587914,0.8510854590673871,-0.020160376728426105,-2.613384,0.23532966,0.0,-0.9971186,-0.99895364,100000,0.13912510400405154,-6.5588946,-19.291258,1.929311250016326
1.0192888,0.07031763345003128,1.0572140496417906,-6.7401757,-15.024445147526238,43.96908180131484,1387,100.0,-62.96177625736991,-0.022964306,21.965029,0.9981091,-0.5123493671417236,0.0027449160115793347,-50.40497599702357,-17.605896,22.297956,100,-142.67298701806664,-2.1338508,-7.768529770916435,0.19590123,1.8069992,-2.7654893,2.4108287620474584,-0.52094364,-2.2565622,19.468573366237358,-0.17397733,15,-9.920177426346012,100,-0.5040497599702357,677.4761922692414,-50.40497599702357,0.7245435,276,-75.65849,4155,1.7860951,5,100,-0.0031598313,100.0,-75.375244,138700,-0.006905424,0.0038435980095528066,19.248436,-35.32120239111576,-9.731788934639644,21.973566,0.99958074,100,0.0019409139931667596,0.37560636,0.7389768,0.0,-75.768074,0.3270367789955344,-0.3532120239111575,415500,4.5209465,0.29674745,-17.68562,-0.008844412364480277,-35.32120239111576,1.1215205339115326,-0.000991574956641811,-2.5128279,0.2168847,0.0,-0.9973055,-0.99922025,100000,0.13855543301906437,-6.73485,-17.597448,1.9367071220185608
1.0438095,0.06781614571809769,1.4448594985970118,-6.8637466,-39.39062358327427,11.273624613055917,1392,100.0,-68.12957409500589,-0.030333042,17.916906,0.9986752,-0.4913094639778137,0.0025915459846146405,-23.362971247845596,-14.262816,18.122614,100,-41.645124569496446,-2.532473,-3.834303113056456,0.18343763,1.817399,-2.8049853,2.40259674898698,-0.33435196,-2.2069273,12.386815521599353,-6.765247,15,-8.336359456591111,100,-0.23362971247845596,679.8833037953009,-23.362971247845596,0.091206945,277,-71.686485,4170,1.913987,5,100,-0.0011512851,100.0,-71.95195,139200,0.023452379,0.004776493995450437,16.007565,-51.377039091215046,-10.167750336236738,17.911043,0.99954087,100,0.0015493929968215525,0.37338483,0.074881494,0.0,-72.32327,0.3233358599827625,-0.5137703909121504,417000,4.7951913,0.28408247,-14.266607,-0.005648917662110056,-51.377039091215046,0.8535620231544853,-0.01992831933488792,-2.8527484,0.26485512,0.0,-0.9979302,-0.9987838,100000,0.14106894802534953,-6.8986654,-14.278714,1.9292745080019813
1.2739229,0.06817030906677246,0.9495797161184375,-6.7399907,-18.50666450429622,12.973548130783547,1397,100.0,-130.43976642146893,-0.09224493,21.445702,0.9961801,0.49950069189071655,0.002726770006120205,-18.74812046058484,-17.425257,21.696661,100,-50.08613405737167,-1.5011277,-3.0305387507822585,0.16513577,2.1859694,-2.8998668,2.4031626750074793,-0.5764113,-2.2663271,43.19208456228358,-0.19694932,15,-9.270283825958082,100,-0.18748120460584838,682.2902690982737,-18.74812046058484,1.3771801,278,-86.608086,4185,2.8717775,5,100,-0.004302916,100.0,-86.8338,139700,0.014819214,0.0047929619904607534,19.400408,-44.43634407932307,-9.026649049541746,21.424677,0.9988527,100,0.0019603139953687787,0.5814329,1.4232708,0.0,-86.46321,0.32455614101490937,-0.44436344079323054,418500,6.4398518,0.38963592,-17.337547,-0.00256222589008445,-44.43634407932307,0.7565886497997584,-0.00804273728022275,-3.0000448,0.21056989,0.0,-0.99673986,-0.9997585,100000,0.14002935701864772,-6.6989617,-17.378345,1.9290971309819724
1.571749,0.07155968248844147,0.715399340340914,-6.792635,-15.071500573619153,33.776662129516296,1402,100.0,-53.88805275900287,-0.05333172,26.193405,0.9989031,0.9020587801933289,0.002753763983491808,-50.27874340818192,-21.356806,26.260368,100,-123.43060692932309,-0.5878871,-6.919250372938881,0.20141219,2.3420336,-2.9051511,2.415096957964124,-0.032175094,-2.1829565,15.105350100260248,-0.14399984,15,-10.801547799363417,100,-0.5027874340818193,684.7096400802257,-50.27874340818192,0.5916883,279,-125.41415,4200,3.6491377,5,100,0.00037291113,100.0,-124.37151,140200,0.0076431064,0.004840202978812158,23.540089,-26.213952862791785,-7.841704991462996,26.20599,0.99743026,100,0.001939522015163675,0.7657011,0.72568965,0.0,-125.56562,0.32738225199864246,-0.2621395286279179,420000,10.681192,0.47529194,-21.337769,-0.009952529583007496,-26.213952862791785,1.1954786951749239,-0.01981948721076978,-4.068745,0.19683066,0.0,-0.99931973,-0.9899316,100000,0.14167415999691002,-6.8608327,-21.365137,1.936507056991104
1.1077008,0.06820911169052124,0.953437811230664,-6.7627845,-17.39933429262709,33.97304730165005,1407,100.0,-103.04087229944533,-0.04724939,22.525358,0.9966455,0.60312420129776,0.0027376530051697046,-45.90880970551519,-19.8345,22.932207,100,-118.16655692578892,-0.5161731,-6.608055069663699,0.19720584,2.224616,-2.796585,2.4059245820099022,-0.3720973,-2.206631,33.949577208588664,-0.84082496,15,-10.017097288883054,100,-0.45908809705515174,687.1191684512305,-45.90880970551519,0.96539235,280,-69.21582,4215,3.2060509,5,100,-0.016489083,100.0,-69.156044,140700,-0.011443385,0.004813943000044674,21.932764,-47.088113093550994,-10.067527585405646,22.515396,0.9824345,100,0.0019402590114623308,0.58583045,0.9224838,0.0,-70.35589,0.33581370100728236,-0.47088113093551,421500,8.605714,0.379189,-19.959423,-0.010851394383582855,-47.088113093550994,1.0755979494191188,-0.030782119022600224,-3.4587264,0.21923102,0.0,-0.99737763,-0.9996966,100000,0.13920080600655638,-6.726289,-19.818483,1.9214182199793868
1.2636704,0.06677122414112091,1.1294977275655649,-6.8300576,-13.140176838795057,14.565483700449988,1412,100.0,-67.66410298729788,-0.09128278,20.468645,0.9988067,0.00035063980612903833,0.0027338660147506744,-32.36251933115627,-17.27192,20.620064,100,-53.6976621306192,-1.143234,-6.837879059561187,0.20967448,2.0001297,-2.8490996,2.4367543730477337,-0.37919074,-2.2002246,19.493670818307862,-6.813127,15,-9.61044179244738,100,-0.3236251933115627,689.5597032553342,-32.36251933115627,0.09405003,281,-69.096825,4230,2.4543028,5,100,0.0074962755,100.0,-69.09519,141200,0.017158808,0.003941069007851183,19.123692,-33.9560460016576,-10.557932175293985,20.500038,0.999585,100,0.010606536001432687,0.5763316,0.10049445,0.0,-69.36193,0.3281380819971673,-0.339560460016576,423000,8.635461,0.41204602,-17.444752,-0.0058954273862466535,-33.9560460016576,1.2072708956189513,-0.008550095851070283,-3.246817,0.22078536,0.0,-0.9982064,-0.9974443,100000,0.1684822060051374,-6.8246117,-17.245762,1.9228526140213944
1.1620119,0.06740934401750565,1.0989643837548444,-6.8515954,-26.810940525567876,35.3896006768565,1417,100.0,-119.44573023974463,-0.07993125,24.868195,0.99648577,0.4707092344760895,0.0030916980176698416,-34.57950479512413,-22.128218,25.127388,100,-125.41833970045946,-0.9221476,-7.482804516319736,0.17279907,2.174531,-2.9408345,2.4024364790238906,-0.59478235,-2.1775906,33.58150116035846,-0.058343463,15,-9.22884871804109,100,-0.3457950479512414,691.9666678293434,-34.57950479512413,1.7498627,282,-92.83161,4245,2.761295,5,100,-0.0029300842,100.0,-91.43144,141700,-0.0104319,0.004808947996934876,24.06265,-56.309565099250484,-10.328857149887696,24.861567,0.99599165,100,0.0019443670171312988,0.6136324,1.6875138,0.0,-92.67309,0.3306994359882083,-0.5630956509925049,424500,6.7303295,0.44964764,-22.100367,-0.00863348556563394,-56.309565099250484,0.7923334058051448,-0.025102078661852843,-2.7409477,0.24068958,0.0,-0.9979271,-0.9985385,100000,0.14035182501538657,-6.802399,-22.075665,1.9215402049885597
1.6163763,0.0677872970700264,1.0918724037078233,-6.7877445,-24.531958623880346,33.7114027207492,1422,100.0,-61.893929434551005,-0.12179728,22.061644,0.9975446,-0.18250630795955658,0.002612518990645185,-32.0498084787951,-19.263617,21.818039,100,-125.96698228171768,-2.700735,-5.897023865581348,0.17277946,1.9321879,-2.7308125,2.401609890977852,-0.26019555,-2.0667372,12.462775745429688,-0.22300647,15,-9.381819933053189,100,-0.32049808478795105,694.3727658483258,-32.0498084787951,43.816208,283,-80.192795,4260,2.8576574,5,100,0.00911963,100.0,-80.37746,142200,-0.017406194,0.004853139020269737,21.062477,-38.943425814961344,-9.37731939303141,22.045002,0.9960638,100,0.0015617109893355519,0.75916594,43.419548,0.0,-78.75689,0.32722765297512524,-0.3894342581496136,426000,8.500118,0.5052881,-18.54442,-0.0004186389288922418,-38.943425814961344,0.8852815232889006,-0.01655767865763595,-3.586796,0.24963175,0.0,-0.99755794,-0.9994978,100000,0.13980312101193704,-6.8805504,-19.293392,1.9255517479905393
1.3668983,0.06766359508037567,1.0628524283323457,-6.9845905,-28.212381187120954,19.512850708126294,1427,100.0,-43.490345392589084,-0.1617583,23.825264,0.99738955,-0.3765527606010437,0.0027354830235708505,-25.187303184403564,-20.980959,23.821754,100,-89.1248642633973,-1.908483,-5.580258572576444,0.17886035,1.8601804,-2.8175325,2.414555707044201,-0.45262867,-2.144515,5.430354317790676,-0.17290947,15,-9.094532037000805,100,-0.25187303184403564,696.7918963513512,-25.187303184403564,42.40868,284,-76.835045,4275,0.74909765,5,100,0.0022261362,100.0,-76.41807,142700,0.023667203,0.004828000004636124,22.604124,-38.61427689466221,-8.1346093753601,23.805338,0.9982682,100,0.0015792869962751865,0.4915917,42.628735,0.0,-76.67384,0.3328367499925662,-0.386142768946622,427500,8.877005,0.38667566,-20.16778,-0.005007232014719882,-38.61427689466221,0.8057949882171705,-0.014035799780257256,-2.9897797,0.24805506,0.0,-0.9962155,-0.99952453,100000,0.13930170302046463,-7.0611987,-20.966646,1.933274484006688
1.2604693,0.06741591542959213,1.1141853154923784,-6.9185796,-14.356797750610575,24.91057676226797,1432,100.0,-63.19385461731325,-0.035037845,23.15608,0.9995218,0.07854162901639938,0.0028898880118504167,-40.417553256562655,-21.371319,23.224487,100,-99.68408667559225,-1.9232724,-13.027762440552703,0.20216832,2.0291228,-2.8391414,2.422009183035698,-0.36335063,-2.1823251,19.941278165649226,-0.13400786,15,-10.836953596109852,100,-0.4041755325656266,699.2184509244107,-40.417553256562655,0.676212,285,-65.446304,4290,3.467563,5,100,0.019832298,100.0,-65.49451,143200,0.03454837,0.0048163519822992384,23.164951,-33.48906124848738,-11.515001850767957,23.166891,0.99965334,100,0.001959900022484362,0.67587364,0.72340804,0.0,-65.490585,0.32785443699685857,-0.33489061248487384,429000,8.364744,0.43932182,-21.361923,-0.010796084820573806,-33.48906124848738,1.081037584706336,-0.021100292773916587,-3.2549021,0.21587214,0.0,-0.9971697,-0.57227063,100000,0.13986716500949115,-6.906533,-21.385508,1.944621441012714
1.1611744,0.06798919290304184,0.8959158927312946,-6.761491,-19.814528524515154,25.69261245896897,1437,100.0,-92.45850581636861,-0.026949992,21.992058,0.99922276,-0.1387709081172943,0.002711853012442589,-28.83805585096907,-19.62984,22.275385,100,-109.21594517444595,-3.0787084,-6.367394221522665,0.16865003,1.9483815,-2.7281282,2.440071125049144,-0.5547695,-2.2074878,24.303852808412902,-6.823243,15,-9.031758260122638,100,-0.2883805585096907,701.6630615394388,-28.83805585096907,0.17740892,286,-64.10272,4305,3.1567073,5,100,-6.03714e-05,100.0,-63.924427,143700,-0.012224861,0.0035398910113144666,21.37965,-46.58623106835584,-7.322950828282464,21.963682,0.996342,100,0.0019430259999353439,0.49139637,0.17842823,0.0,-65.14042,0.33066855400102213,-0.4658623106835585,430500,6.4109383,0.35545477,-19.854574,-0.006798410840786354,-46.58623106835584,0.8314142961352481,-0.04687569098600991,-1.5489672,0.22937548,0.0,-0.99558467,-0.9978576,100000,0.1417182720033452,-6.8020277,-19.657932,1.9594895290210843
1.0094305,0.06634639948606491,0.8084127535990508,-6.7963576,-15.36256498732946,29.918749755054503,1442,100.0,-104.30547429268901,-0.11264174,21.747007,0.99971366,-0.2663237750530243,0.0028615850023925304,-34.606613160038606,-18.343235,22.018475,100,-108.9897213011453,-1.5425494,-7.225949996190905,0.18517572,1.90183,-2.7419872,2.421407658024691,-0.25513738,-2.2338293,32.92211021958205,-0.3187595,15,-9.284842421865829,100,-0.346066131600386,704.08943844444,-34.606613160038606,2.0447798,287,-89.51491,4320,2.3939307,5,100,0.012569489,100.0,-89.49754,144200,0.0029068813,0.004859603010118008,20.060188,-41.440522353234705,-8.048659314385525,21.738684,0.9999432,100,0.0019202579860575497,0.47833958,2.0544443,0.0,-88.75121,0.33222992400988005,-0.41440522353234716,432000,5.166476,0.357818,-18.373756,-0.008206482826775136,-41.440522353234705,0.9089676922316356,-0.031985790318167215,-2.9576707,0.2098674,0.0,-0.9951908,-0.9997051,100000,0.14419281500158831,-6.7827706,-18.388144,1.9353434730146546
1.3417873,0.06612535566091537,0.6867772089148224,-6.8390436,-16.85642575307636,25.80120130173768,1447,100.0,-36.49168781222201,-0.07957153,17.688705,0.99953896,-0.6616513133049011,0.0028023970080539584,-36.439789717062,-14.955038,17.855652,100,-91.18207005020695,-4.391014,-5.144341837203967,0.18930396,1.7564086,-2.9003499,2.418274055031361,-0.59752905,-2.2828786,7.687692887809839,-6.84266,15,-10.077062875442518,100,-0.36439789717062,706.5115281974722,-36.439789717062,0.093460575,288,-66.74952,4335,3.1231215,5,100,-0.019894894,100.0,-66.427505,144700,0.012034454,0.003512037015752867,16.617245,-25.92003910635635,-6.744137460769159,17.67409,0.9973684,100,0.0019626400026027113,0.40271997,0.08349882,0.0,-66.55458,0.327659731003223,-0.25920039106356346,433500,6.828268,0.2867358,-15.096066,-0.00423377304444783,-25.92003910635635,0.9664792936580237,-0.02301504117285779,-2.6123562,0.20814782,0.0,-0.9989474,-0.9993526,100000,0.13839598599588498,-6.864788,-14.940754,1.9439412640058435
1.0247661,0.0680137425661087,1.1348932629506665,-6.8825917,-20.963079238547248,51.93380879751167,1452,100.0,-61.14491898923915,-0.011834273,20.658255,0.99631387,-0.2572363317012787,0.0027255430177319795,-63.68910364610257,-17.826963,20.932882,100,-152.12510665971564,-2.1239097,-7.286401933559934,0.20283122,1.9043025,-2.7787905,2.4105062060407363,-0.4033996,-2.232735,17.395429052167295,-0.20166934,15,-12.053835281366453,100,-0.636891036461026,708.9265726874874,-63.68910364610257,0.59117025,289,-65.03179,4350,2.6231964,5,100,-0.0141301565,100.0,-64.8276,145200,-0.005999868,0.003527427004883066,19.58799,-40.032355470841,-9.603927201367714,20.662462,0.99831516,100,0.001992758014239371,0.44700706,0.57101685,0.0,-65.82119,0.32764131599105895,-0.4003235547084099,435000,4.400919,0.32884946,-17.884415,-0.010322176503190278,-40.032355470841,1.1884196361859793,-0.0169970317993275,-2.8978899,0.24873115,0.0,-0.99822986,-0.99842316,100000,0.1419964609958697,-6.8722935,-17.780752,1.9326227010169532
1.5214534,0.069272980093956,0.7319610328944722,-6.78319,-20.298515284675247,27.383422527991474,1457,100.0,-34.234413111696135,-0.05443159,18.942095,0.99965954,-0.10774815827608109,0.0026186389732174575,-32.58810104868865,-15.998365,19.30634,100,-91.58328329492396,-3.3358703,-4.770130159417466,0.17889005,1.9596405,-2.9010193,2.424441028968431,-0.21984416,-2.172973,5.983980262211924,-0.050309073,15,-10.13761016415983,100,-0.3258810104868865,711.3556500875275,-32.58810104868865,1.2300237,290,-93.66411,4365,2.9546635,5,100,0.005874613,100.0,-93.61991,145700,0.021058453,0.004153607995249331,17.841478,-27.232653440227818,-6.546786282963509,18.923252,0.9986987,100,0.001936047978233546,0.6386435,1.2403868,0.0,-93.36835,0.3261836330057122,-0.2723265344022783,436500,8.213551,0.44148755,-16.083912,-0.007737034456230419,-27.232653440227818,0.9538302977676515,-0.009353710077192713,-3.091734,0.22429085,0.0,-0.99766034,-0.99950355,100000,0.14046128201880492,-6.79293,-16.007526,1.9490878189972136
0.9213891,0.06728127598762512,0.6506853572673178,-6.853393,-14.467291190756905,35.434566421110326,1462,100.0,-43.91239396757176,-0.034600757,19.188915,0.9990189,-0.2178991436958313,0.0028820220031775534,-37.00551251581741,-16.50824,19.4788,100,-135.1558426151223,-2.8896055,-6.331006297645822,0.19019301,1.9192615,-2.7229865,2.4283617940091062,-0.72782886,-2.2517114,11.003337277614026,-0.112135366,15,-10.323082230675105,100,-0.370055125158174,713.7878453665471,-37.00551251581741,1.8021843,291,-61.546444,4380,2.2029262,5,100,-0.0039438023,100.0,-61.438763,146200,-0.0031177034,0.004786474019056186,18.284895,-22.16745494601271,-7.916874079549439,19.21951,0.9976481,100,0.0019443730125203729,0.32880378,1.8127046,0.0,-62.254147,0.33243456899072044,-0.2216745494601271,438000,3.098473,0.26066688,-16.445925,-0.0020756754742656883,-22.16745494601271,0.9460642740459178,-0.009356326387928092,-2.177832,0.19180642,0.0,-0.9971591,-0.9986167,100000,0.1394230570003856,-6.919798,-16.519753,1.946891298983246
1.1751893,0.06704123318195343,1.3607003307695036,-6.960831,-21.453736432743696,28.86874519708712,1467,100.0,-83.17888307385695,-0.07784156,19.713757,0.99935895,-0.18484605848789215,0.00278976300614886,-40.005316345116945,-17.4119,19.951927,100,-120.71509023669918,-2.4288752,-7.338827295270671,0.20239606,1.9316041,-2.8928661,2.410764450003626,-0.33379453,-2.2432199,24.868272332624414,-0.2770076,15,-10.622998712036958,100,-0.4000531634511694,716.203142273589,-40.005316345116945,0.99375147,292,-61.178726,4395,3.2736971,5,100,0.011785455,100.0,-61.202145,146700,0.028488912,0.004792824009200558,19.101044,-53.5657997436124,-11.832629442898467,19.712797,0.99963164,100,0.0019404339836910367,0.46566105,0.9670478,0.0,-61.987385,0.32769813100458123,-0.5356579974361237,439500,4.8336515,0.32875443,-17.391315,-0.010316274643929108,-53.5657997436124,1.1168961410006386,-0.035050931803923865,-1.552424,0.23916109,0.0,-0.9974945,-0.99716866,100000,0.1404692220094148,-6.9760857,-17.403334,1.9330740759905893
