evaluation/Actions Min,time/evaluation sampling (s),trainer/Alpha Loss,Epoch,exploration/Average Returns,time/data storing (s),evaluation/Rewards Mean,time/saving (s),evaluation/Rewards Std,time/training (s),evaluation/path length Max,trainer/Q2 Predictions Max,trainer/Log Pis Min,exploration/Rewards Min,trainer/Q2 Predictions Min,time/total (s),trainer/Policy log std Std,trainer/Q Targets Mean,exploration/path length Std,trainer/Policy mu Max,evaluation/path length Min,trainer/Q1 Predictions Std,evaluation/Rewards Max,exploration/Rewards Max,evaluation/Rewards Min,trainer/Q Targets Std,time/epoch (s),trainer/Q Targets Max,trainer/Q2 Predictions Mean,evaluation/Returns Min,evaluation/Returns Mean,replay_buffer/size,trainer/Policy log std Min,exploration/Actions Std,evaluation/path length Std,trainer/Log Pis Std,time/logging (s),trainer/Policy log std Mean,exploration/Actions Max,evaluation/Actions Mean,evaluation/num steps total,evaluation/num paths total,evaluation/Actions Max,evaluation/Returns Max,exploration/Returns Std,exploration/num paths total,trainer/Q2 Predictions Std,exploration/num steps total,trainer/Log Pis Mean,exploration/Rewards Mean,evaluation/Average Returns,evaluation/Returns Std,evaluation/Num Paths,trainer/QF2 Loss,trainer/Q1 Predictions Max,exploration/Returns Min,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Max,trainer/Policy mu Min,trainer/Policy mu Std,trainer/Q Targets Min,exploration/path length Mean,evaluation/Actions Std,exploration/Actions Min,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Returns Mean,trainer/QF1 Loss,exploration/path length Min,trainer/Q1 Predictions Mean,exploration/Rewards Std,exploration/Returns Max,trainer/Policy log std Max,trainer/Log Pis Max,trainer/Policy Loss,trainer/Alpha,exploration/Actions Mean,exploration/Num Paths
-0.99905,0.3245223250123672,-0.16743332147598267,244,-30.224828746102162,0.002748566010268405,-0.29288864594272185,0.0019484000222291797,0.8818336511303541,1.9557366999797523,100,-6.1820416,-1.9997412,-5.749955566260257,-43.075886,597.8572655524185,0.305819,-10.450678,0.0,2.9990647,100,7.265261,-0.02708953468391989,-0.0027541416520336357,-9.374189528781617,7.261369,2.430139506031992,-6.1803136,-10.373999,-75.35291045008886,-29.288864594272194,100000,-2.8226702,0.20924652,0.0,1.0896318,0.0035764850035775453,-2.2769165,0.99769807,-0.00042295392,367500,3675,0.9984349,-5.36882407700071,9.673882048028467,1227,7.270155,122700,1.9407321,-0.3022482874610217,-29.288864594272194,18.740289322557157,15,0.022435047,-6.1900377,-48.0365099927999,0.14160703000379726,-42.555687,100,-3.3398368,0.4572979,-42.67175,100.0,0.18526481,-0.9981926,-0.010334241,100.0,-30.224828746102162,0.019895127,100,-10.352262,0.6339034124040851,-19.521921741466105,-0.5295169,5.589842,12.26215,0.05930782109498978,-0.017822493,5
-0.9986232,0.32461476800381206,0.45431971549987793,245,-41.14581580212386,0.0027453369984868914,-0.2632732180966718,0.0015439580020029098,0.8261247142192532,1.9315122539992444,100,-6.0587773,-1.9668299,-8.11515446872874,-40.212788,600.2683435833605,0.32512498,-10.1300535,0.0,2.002644,100,6.7659707,-0.014728579334736766,-0.0043292775274876814,-9.685124382056614,6.685269,2.4068474149971735,-6.222899,-10.099228,-64.27132142479932,-26.327321809667176,100000,-2.6352189,0.22074306,0.0,0.97332555,0.004842525988351554,-2.298088,0.9952626,-0.005764732,369000,3690,0.9987345,-5.0799447874768635,23.141532420050897,1232,6.7264447,123200,2.1591883,-0.41145815802123864,-26.327321809667176,19.094953132756338,15,0.03335085,-6.0548573,-75.63729203626991,0.14158857200527564,-40.203804,100,-2.9528797,0.44553298,-40.106964,100.0,0.1779266,-0.99934375,-0.05635844,100.0,-41.14581580212386,0.029237079,100,-10.085662,0.8032291378890546,-12.494989742649718,-0.5713735,4.579132,12.179857,0.05762108042836189,-0.005895676,5
-0.9988004,0.3303756999957841,-0.6414930820465088,246,-30.98685455363066,0.0027867409808095545,-0.31358571899907245,0.0019340069848112762,1.040377761415932,2.0218692799971905,100,-6.1309037,-2.3740406,-9.240255259368464,-29.490032,602.7750181172742,0.3681952,-9.774555,0.0,2.8433425,100,5.7427835,-0.00040376079595659146,-0.002826526416617246,-10.059758933820568,5.7212725,2.502441636956064,-6.2765813,-9.686753,-83.71567526290326,-31.358571899907258,100000,-2.540161,0.22570804,0.0,1.3558886,0.004871601995546371,-2.2122715,0.9986526,-0.0022731335,370500,3705,0.99788153,-4.808614688201441,18.236069842686536,1237,5.754972,123700,1.774685,-0.30986854553630666,-31.358571899907258,24.181722947677038,15,0.027996054,-6.1318607,-59.49609062467236,0.14060430700192228,-29.53642,100,-3.0929399,0.53820187,-29.678467,100.0,0.19413264,-0.9980145,-0.056174804,100.0,-30.98685455363066,0.030529397,100,-9.669433,0.9956522032054081,-12.591485349713503,-0.6293293,5.722622,11.437504,0.05800650268793106,0.0062773162,5
-0.99845463,0.3290486960031558,-0.17472484707832336,247,-19.326345709757398,0.0027421120030339807,-0.2659475487158396,0.0019425619975663722,0.8536951925552264,1.9972972589894198,100,-6.236799,-5.293758,-5.434274589985828,-41.532978,605.2596152612823,0.34686494,-10.420392,0.0,2.4080942,100,7.014814,-0.002478234667844728,-0.007113358717949769,-8.352354773097101,7.237784,2.480897700996138,-0.08760533,-10.416299,-75.20903251080166,-26.59475487158396,100000,-2.5645814,0.18572359,0.0,1.4711882,0.004851865989621729,-2.252979,0.97996384,2.8632481e-05,372000,3720,0.9978977,-1.0170193676540566,5.9473469423356615,1242,7.0506997,124200,1.9384165,-0.19326345709757395,-26.59475487158396,17.914518344001056,15,0.91401714,-6.2365394,-29.96694231427692,0.1450152060133405,-40.564396,100,-3.3500175,0.51122934,-40.373703,100.0,0.18308383,-0.99712473,-0.040497888,100.0,-19.326345709757398,0.9023294,100,-10.401965,0.4387629943059139,-13.427400335147272,-0.19763668,7.325223,12.346583,0.05858108401298523,-0.0059714634,5
-0.99876314,0.3373504790070001,-0.4199443459510803,248,-39.90535700122772,0.0028492260025814176,-0.28845327254300335,0.010808132996317,0.779215901907422,1.9522337710077409,100,-6.125227,-1.6302065,-9.515454876925455,-53.023094,607.7112692862866,0.26662925,-9.772733,0.0,3.5950627,100,7.1101575,-0.005955151610764335,-0.009583687144875149,-9.339119500177866,7.287982,2.4477327370259445,-0.10466778,-9.814595,-79.99491686030946,-28.84532725430033,100000,-2.6646633,0.2139797,0.0,1.2228082,0.004917390993796289,-2.2682047,0.9992267,0.007399957,373500,3735,0.99759895,-7.885011650933652,17.859188317780585,1247,6.9958553,124700,1.8517079,-0.39905357001227726,-28.84532725430033,18.774197945147836,15,5.598783,-6.123645,-55.83405052207898,0.13957373701850884,-54.58134,100,-2.1898997,0.38998318,-55.230724,100.0,0.1860216,-0.9987973,0.009082705,100.0,-39.90535700122772,5.6322985,100,-9.829301,0.8426206825199271,-17.35303115384782,-0.6103502,9.265345,11.654416,0.058902472257614136,0.006325017,5
-0.99916214,0.32418379600858316,-0.4860934913158417,249,-29.874813998776894,0.0026192890072707087,-0.3221619899636558,0.0016797160205896944,0.8717001012633174,1.9437173100013752,100,-6.238289,-4.058412,-7.041511786240275,-55.19484,610.1324683543644,0.37309462,-10.386997,0.0,2.775314,100,7.0965614,-0.03809793671317561,-0.0027810944166556397,-10.372882665770106,7.374379,2.4165253490500618,-6.1968136,-10.129553,-71.90340508194267,-32.216198996365584,100000,-2.643038,0.22876677,0.0,1.4783689,0.00484400600544177,-2.2619784,0.9998285,-0.0073609827,375000,3750,0.9972892,-5.081969536395225,8.913511835421016,1252,7.104979,125200,1.8288711,-0.29874813998776895,-32.216198996365584,22.21179315655701,15,0.21526064,-6.3159833,-38.004463068558415,0.1394812320068013,-55.38758,100,-3.3117394,0.55308807,-55.61409,100.0,0.17952847,-0.99900466,-0.025967097,100.0,-29.874813998776894,0.22972845,100,-10.117002,0.8540916629191297,-14.401251823082355,-0.5055637,8.461903,11.946755,0.058397192507982254,-0.0074901436,5
-0.99757713,0.3276872080168687,-0.6433930993080139,250,-45.24155821597843,0.0026778309838846326,-0.3183389826385155,0.0019493629806675017,0.9257422146549953,1.9498638629738707,100,-6.17,-2.9822583,-9.81668663151672,-53.54208,612.5633446692955,0.34219784,-10.475254,0.0,2.6107717,100,7.5084605,-0.002259813773446829,-0.005638761172139559,-8.356482208492073,7.5535164,2.426423990953481,-0.18795432,-10.499869,-54.36940507065473,-31.83389826385155,100000,-2.5804896,0.23578565,0.0,1.2089162,0.004960210993885994,-2.2529287,0.99912894,0.018003076,376500,3765,0.99905944,-8.49842105444522,20.40188440861769,1257,7.503279,125700,1.7739971,-0.4524155821597841,-31.83389826385155,12.538793539264026,15,0.56942827,-6.1891184,-68.69020437938103,0.1392855150043033,-53.57458,100,-3.611247,0.495967,-52.985985,100.0,0.19623604,-0.9996022,-0.008743434,100.0,-45.24155821597843,0.56811726,100,-10.507635,1.191250552546432,-18.224701253443357,-0.345942,7.7091107,12.284894,0.0580194890499115,0.007164885,5
-0.9971584,0.31859927499317564,0.3901413083076477,251,-31.451010833097058,0.002787285018712282,-0.31161701819638565,0.00155765499221161,1.0732817978352907,1.9624573129985947,100,-6.0756645,-0.9087919,-8.978009275180703,-23.843939,614.9978580652678,0.2661402,-9.511588,0.0,2.4056935,100,5.705977,-0.03223781751625517,-0.00220587402470668,-10.101645722348445,5.9331145,2.429991577984765,-0.100388244,-9.585599,-65.02664546392725,-31.161701819638573,100000,-2.570884,0.20202973,0.0,0.80546737,0.004840591980610043,-2.3186884,0.9991947,0.028802473,378000,3780,0.99873066,-8.539154307985395,19.341867179039806,1262,5.697965,126200,2.137184,-0.31451010833097065,-31.161701819638573,15.376619382505293,15,1.157535,-6.10998,-55.83558412424712,0.13974945800146088,-23.995897,100,-2.9638684,0.34682992,-24.215858,100.0,0.1990811,-0.92569405,-5.2476524e-05,100.0,-31.451010833097058,1.1650764,100,-9.586439,0.9606863503153602,-10.589237900684942,-0.58650935,5.75445,11.668992,0.05820448324084282,0.01838827,5
-0.9959946,0.32602633399073966,-0.23248876631259918,252,-35.94952837064562,0.002721832017414272,-0.2652110733378621,0.0019543440139386803,0.8928748389065262,1.9466036180092487,100,-6.1203628,-1.1939081,-9.176324799741884,-24.27292,617.4232821902842,0.29764453,-9.934273,0.0,3.1811552,100,5.978376,-0.026554493483880778,-0.0036723968828357126,-8.807625497368702,6.0028214,2.4209085310285445,-6.135378,-9.930014,-56.79720620016833,-26.521107333786198,100000,-2.5445402,0.24093725,0.0,0.96074015,0.004817584995180368,-2.2736063,0.99857366,0.004788046,379500,3795,0.99874985,-4.229233097440994,15.196207488979685,1267,5.9639544,126700,1.9176255,-0.35949528370645617,-26.521107333786198,16.77676200402403,15,0.01739542,-6.119015,-56.42076851159609,0.1387848180020228,-24.528597,100,-2.5575147,0.42148182,-24.450706,100.0,0.18621764,-0.99912983,-0.030154757,100.0,-35.94952837064562,0.017677909,100,-9.921382,1.0722363836263298,-14.143616160075387,-0.5747897,4.278864,11.808285,0.05946159362792969,0.0066956845,5
-0.9977508,0.3245601219823584,0.08337967842817307,253,-27.553074979967278,0.002705531020183116,-0.29763573052183917,0.0019377250282559544,1.085290569842335,1.929995123995468,100,-6.156302,-0.94198465,-6.351845517495449,-45.77413,619.8313703103922,0.23424897,-9.323822,0.0,0.34102878,100,6.372965,-0.00882492287812453,-0.0015424282576998046,-9.119124362991155,6.411814,2.403529531060485,-0.18032522,-9.352602,-54.4754523436526,-29.76357305218391,100000,-2.5990722,0.22174054,0.0,0.74316823,0.0048279100155923516,-2.2907434,0.9993577,0.0057123126,381000,3810,0.9983168,-4.368719741945544,7.532586297823894,1272,6.368674,127200,2.029702,-0.2755307497996728,-29.76357305218391,14.733126645790252,15,0.3789821,-6.1380177,-34.96818612570243,0.13950311901862733,-45.864986,100,-3.1428823,0.30215958,-45.614273,100.0,0.20050763,-0.9894574,-0.066046216,100.0,-27.553074979967278,0.37987342,100,-9.333462,0.7421605602845275,-18.394440616440747,-0.54631966,4.156223,11.33823,0.06037242338061333,0.0073237685,5
-0.999065,0.3250205560179893,-0.150391086935997,254,-43.869373223693074,0.0028844009793829173,-0.29462062984777415,0.0015525739872828126,0.9440815739211001,1.9508908060088288,100,-6.062651,-3.8171093,-9.441952338346406,-39.198616,622.2709486673411,0.32008603,-10.4425955,0.0,2.237808,100,7.0065155,-0.02426749056232308,-0.001894866147334356,-10.28034868563834,7.132632,2.435522489977302,-0.16673854,-10.418348,-75.9167475533377,-29.462062984777408,100000,-2.7150679,0.24302605,0.0,1.3755404,0.0035935909836553037,-2.3053145,0.99954605,0.0014138966,382500,3825,0.99836665,-3.410810551693435,15.962493892395955,1277,7.022025,127700,1.9465908,-0.43869373223693076,-29.462062984777408,19.635933506455125,15,0.57614905,-6.074687,-74.69811448989046,0.1515805620001629,-38.522636,100,-3.0376465,0.46004912,-38.215046,100.0,0.18772009,-0.99931806,-0.05501996,100.0,-43.869373223693074,0.56494373,100,-10.410072,1.101362989603958,-29.775253845406695,-0.6376565,4.959564,12.34048,0.05985693261027336,-0.014234321,5
-0.9978609,0.32834937900770456,-0.022641723975539207,255,-41.214143408142135,0.0026722509937826544,-0.28520764156608147,0.0018979609885718673,1.0229797634145301,2.025016917992616,100,-6.0243826,-1.6336932,-9.293507890197477,-26.22158,624.7801568132709,0.2980996,-9.799116,0.0,3.0492263,100,5.953712,-0.0019592172772050836,-0.00527612949961411,-10.240363904335561,5.900914,2.5045192029501777,-6.1374702,-9.736517,-72.47847153682888,-28.520764156608152,100000,-2.8097813,0.2376815,0.0,1.0393558,0.004879756976151839,-2.2895875,0.99911433,0.0011355177,384000,3840,0.9981368,-4.865737756215301,21.41827555390089,1282,5.9412775,128200,1.9919666,-0.41214143408142134,-28.520764156608152,19.10648566718084,15,0.013013934,-6.036931,-74.20214614698371,0.14170293699135073,-26.600725,100,-2.4097679,0.38682947,-26.10963,100.0,0.19989023,-0.9997434,0.0027506924,100.0,-41.214143408142135,0.015497899,100,-9.748861,1.1019073560150046,-13.102127097927333,-0.7083069,5.1753364,11.735676,0.05970045551657677,-0.0014275932,5
-0.99921817,0.32621021301019937,0.1867588460445404,256,-44.33759598984794,0.0027747279964387417,-0.33705124628994315,0.0015380890108644962,1.0920356008548175,1.9536263899935875,100,-6.1494656,-2.701476,-9.59356023125967,-38.41589,627.2197266532166,0.3503332,-8.561974,0.0,2.7382684,100,4.80346,-0.020384049257593306,-0.01003564577047502,-9.844034274738952,4.850927,2.4359357520006597,-6.108326,-8.457634,-62.40888055291838,-33.70512462899432,100000,-2.8314817,0.250454,0.0,1.3671101,0.004849899996770546,-2.3117995,0.99983543,-0.009719495,385500,3855,0.99917036,-6.788581033454031,13.283879549006244,1287,4.8230076,128700,2.0671291,-0.44337595989847944,-33.70512462899432,17.066694692418146,15,0.062926605,-6.171862,-56.3077849905147,0.14693643199279904,-38.0216,100,-3.616002,0.48793697,-37.105618,100.0,0.19810307,-0.99983025,-0.020291014,100.0,-44.33759598984794,0.05227347,100,-8.475111,1.289707472138785,-18.823164972929582,-0.41088334,8.071895,10.5332365,0.06191021203994751,0.028916946,5
-0.9978538,0.32951704002334736,0.5882403254508972,257,-38.183280009951986,0.0026764269859995693,-0.34087363002226984,0.0015557080041617155,1.042623998261338,1.969837156997528,100,-6.094361,-1.3345723,-8.104670729240208,-51.473232,629.6750870892138,0.45745787,-11.667586,0.0,2.9506607,100,8.825927,-0.0026259552633072537,-0.0032583632081338706,-10.762088924700262,8.656359,2.450931542000035,-0.08348355,-11.823706,-60.56373001269463,-34.08736300222698,100000,-2.7002006,0.23656455,0.0,1.4004161,0.004839901986997575,-2.1739352,0.9986155,-0.0027911235,387000,3870,0.9988048,-10.254120233694628,8.597484862628537,1292,8.8582535,129200,2.2099364,-0.3818328000995199,-34.08736300222698,17.600318642284986,15,0.5922556,-6.0710664,-53.359875706989136,0.14250530800200067,-50.788456,100,-3.5796177,0.7109485,-49.226856,100.0,0.20240116,-0.9995799,-0.02266102,100.0,-38.183280009951986,0.57419777,100,-11.798049,1.0049137705010245,-30.4969977638413,-0.4438514,7.279104,13.996791,0.06069076061248779,-0.008400744,5
-0.99910605,0.3260024740011431,-0.13658620417118073,258,-49.862745730046136,0.002597310987766832,-0.27092214210755994,0.0019501970091369003,0.9967239898139872,1.965308636019472,100,-6.1501727,-1.7747437,-9.73852509934417,-28.530134,632.1185027902538,0.35144457,-10.231258,0.0,3.1605875,100,6.39765,-0.011318755593517754,-0.009322754004232617,-9.99666133515476,6.401881,2.43930460701813,-0.113768116,-10.257733,-59.52838556533471,-27.09221421075599,100000,-2.5334702,0.2502223,0.0,1.2883682,0.004853899998124689,-2.1996915,0.9997211,0.009327927,388500,3885,0.998013,-2.7242260191586034,9.118190033559868,1297,6.3799562,129700,1.9517854,-0.49862745730046154,-27.09221421075599,16.288076577654422,15,0.5542655,-6.179687,-63.293639051321584,0.13859208900248632,-28.76684,100,-2.4703424,0.5617684,-28.221506,100.0,0.18562551,-0.9975649,0.086626835,100.0,-49.862745730046136,0.55282193,100,-10.262676,1.1357046325934825,-36.93813102280348,-0.57017684,5.67749,12.206242,0.05883629247546196,0.014263583,5
-0.99811345,0.3343876569997519,-0.4753732681274414,259,-34.996879770137305,0.002824213996063918,-0.24661241738083162,0.0019381020101718605,0.6823630085865765,1.945971412002109,100,-6.17196,-1.2151961,-7.4160566787737565,-37.68884,634.5515569212439,0.33466384,-9.3964405,0.0,3.1962578,100,5.95611,-0.017381175600318145,-0.007237812914349294,-8.406923083130442,6.032829,2.429211793001741,-0.20255287,-9.452128,-57.457315775128244,-24.66124173808316,100000,-2.4795663,0.22074454,0.0,1.297125,0.0048144159954972565,-2.2424505,0.9978867,-0.006097635,390000,3900,0.99771935,-5.191343320499925,14.935625528694898,1302,5.9495564,130200,1.8333229,-0.3499687977013731,-24.66124173808316,17.260307179822412,15,0.58610755,-6.2282934,-57.712830175559866,0.13927599199814722,-37.978798,100,-2.6525598,0.53737706,-37.59747,100.0,0.16916843,-0.9987636,0.03475926,100.0,-34.996879770137305,0.5846303,100,-9.4835,0.8283376643961703,-13.34579759121344,-0.36422664,6.7668777,11.311485,0.057719841599464417,-0.020712439,5
-0.99858654,0.3268686079827603,-0.8089663982391357,260,-36.0330636930184,0.0028477690066210926,-0.3057298817835778,0.002184860990382731,1.013878322692556,1.964225047006039,100,-6.1340523,-1.0657809,-7.852397486998248,-45.21979,636.9991006302298,0.28553313,-10.060468,0.0,3.1556509,100,6.7291265,-0.03715612760484286,-0.0027954995543176568,-10.316929292856274,6.6357512,2.4429749259725213,-6.1093755,-10.086873,-59.47052850278415,-30.572988178357775,100000,-2.480188,0.22331671,0.0,1.1718242,0.005605877988273278,-2.2290163,0.9993842,-0.0016527335,391500,3915,0.999482,-5.625821567724884,11.952828338430821,1307,6.810876,130700,1.7183559,-0.3603306369301839,-30.572988178357775,19.0434499743336,15,0.061619457,-6.182869,-46.9065456312149,0.14124276299844496,-43.70965,100,-3.4445324,0.46955234,-43.25137,100.0,0.1984596,-0.9978024,-0.040380966,100.0,-36.0330636930184,0.020729663,100,-10.064809,0.8564169431937807,-19.465718305253105,-0.5125223,5.5872445,11.78316,0.056567419320344925,0.008923552,5
-0.99535674,0.329505703994073,-0.2494383305311203,261,-43.52049068908393,0.0027453329821582884,-0.2406596613203047,0.001977676001843065,0.7817933859837671,1.9273413899936713,100,-6.1507034,-2.238239,-10.50504066344917,-31.430456,639.4077610831882,0.29302853,-9.590076,0.0,2.8202639,100,5.7709117,-0.025565518363225022,-0.01528997363599095,-9.775933704212418,6.0332007,2.4038508419471327,-0.045412607,-9.583177,-57.185004904395925,-24.065966132030457,100000,-2.5505877,0.24262793,0.0,1.028383,0.004824456991627812,-2.295638,0.99858904,0.011353072,393000,3930,0.998297,-4.265451820633155,20.71465359488603,1312,5.7869306,131200,1.9127804,-0.4352049068908392,-24.065966132030457,15.158612724084907,15,1.1312107,-6.160286,-73.70572063252597,0.13745628198375925,-31.263994,100,-2.748587,0.4325697,-31.681896,100.0,0.16532694,-0.99945873,-0.013573356,100.0,-43.52049068908393,1.1410639,100,-9.567409,1.304243840510407,-18.97023788971133,-0.6535783,4.57174,11.464618,0.057268641889095306,-0.009659307,5
-0.9992132,0.32610647298861295,-0.22986547648906708,262,-21.468589499034334,0.0026039929944090545,-0.3409882275405696,0.0019134909962303936,1.1217340926021573,1.9694984769739676,100,-6.2982564,-2.1206062,-5.1583663880335004,-24.358799,641.8559494571236,0.31742144,-10.76342,0.0,3.2189462,100,6.560988,-0.020366422667852557,-0.009169624088708245,-10.741662210277248,6.642811,2.443672067951411,-6.14029,-10.66687,-72.12824797649944,-34.09882275405696,100000,-2.5284123,0.19180839,0.0,1.1287369,0.004816914006369188,-2.205091,0.99792844,-0.010350947,394500,3945,0.99746346,-4.661448961396069,5.702155618101764,1317,6.5820665,131700,1.9200149,-0.21468589499034335,-34.09882275405696,18.298632050808006,15,0.038309302,-6.3466096,-29.650977587293543,0.1387327199918218,-24.268602,100,-3.2697918,0.52867043,-24.51782,100.0,0.20888963,-0.99655,0.000107402804,100.0,-21.468589499034334,0.043418914,100,-10.6877165,0.4847055000241944,-14.737978958213263,-0.6091326,6.1948047,12.583944,0.05647684633731842,0.007331585,5
-0.996786,0.32443110301392153,-0.3671666979789734,263,-51.99712178998209,0.0028233639895915985,-0.2683878696846837,0.0019606989808380604,0.7889524791865727,1.9564792859891895,100,-6.214438,-0.762646,-11.113551129001683,-42.76086,644.2935741251276,0.31623703,-10.5628805,0.0,3.330451,100,7.1477804,-0.00252858385686168,-0.0036793127028927133,-9.354091508279014,7.4180727,2.433128003991442,-0.08196537,-10.554103,-61.239585106779934,-26.83878696846837,100000,-2.5699623,0.2504161,0.0,1.073867,0.004906118992948905,-2.262307,0.99747455,0.005978309,396000,3960,0.99931425,-2.0270946263905714,22.16062570568915,1322,7.148913,132200,1.8707869,-0.519971217899821,-26.83878696846837,20.90518144994982,15,1.0322578,-6.247274,-94.86986113840598,0.1425274330249522,-42.905544,100,-1.0626934,0.504851,-43.302372,100.0,0.16764767,-0.9997131,0.07292404,100.0,-51.99712178998209,1.0283588,100,-10.554549,1.233801660052637,-31.795745063482823,-0.618882,6.6411667,12.4259,0.05833065137267113,-0.0076889987,5
-0.9964206,0.3184578230138868,0.6063226461410522,264,-41.838806246886875,0.0026139889960177243,-0.27529342289045816,0.0019484070071484894,0.9208627806365907,1.9321457790210843,100,-6.037292,-2.6672158,-10.754808650720252,-42.819145,646.6998552471632,0.3643909,-10.64657,0.0,3.8077464,100,7.387877,-0.018247232489832878,-0.005291544555334074,-8.756711343121626,7.3745737,2.4016916650289204,-6.1504693,-10.507208,-45.485845834030805,-27.529342289045818,100000,-2.577447,0.24435447,0.0,1.4276868,0.004905765992589295,-2.2997646,0.9996524,0.016055321,397500,3975,0.9990548,-8.557264309703685,11.498520600680221,1327,7.387825,132700,2.2128856,-0.4183880624688686,-27.529342289045818,12.96359362436258,15,0.03793107,-6.0874267,-60.99239641665264,0.14161990099819377,-42.686714,100,-3.004993,0.55648255,-42.971283,100.0,0.17816757,-0.9988441,-0.015265469,100.0,-41.838806246886875,0.0327947,100,-10.507744,1.2193176362348654,-26.629658314311328,-0.36010164,8.741547,12.693137,0.05795911327004433,0.01533137,5
-0.9989065,0.32624010200379416,-0.9720358848571777,265,-42.87230362618076,0.002735859015956521,-0.32582606045857027,0.0019388000073377043,1.137064494666383,1.962536993989488,100,-5.990541,-2.1002157,-8.981042767770216,-23.335663,649.1419654861384,0.23195311,-9.374029,0.0,2.7885985,100,5.7002597,-0.019237643653138528,-0.004315000227621295,-10.307957246977821,5.6336145,2.43844967498444,-0.46033978,-9.456982,-81.71768091061661,-32.58260604585703,100000,-2.4730089,0.23563603,0.0,0.99832296,0.004831242986256257,-2.2420406,0.9985622,-0.0034881742,399000,3990,0.99798137,-4.260885157073998,21.05713191241371,1332,5.7160006,133200,1.6584058,-0.4287230362618077,-32.58260604585703,22.591000410668244,15,5.1389613,-6.078625,-71.69089259901425,0.14016667698160745,-23.3833,100,-2.6731422,0.3291932,-23.681538,100.0,0.20476502,-0.99830973,-0.022243865,100.0,-42.87230362618076,5.135241,100,-9.496961,1.1293370891197283,-15.476157816473956,-0.6098798,3.0253441,11.140154,0.05809598043560982,-0.0055715,5
-0.99865556,0.32063185700098984,-0.9049178957939148,266,-35.80868413949467,0.0028117040055803955,-0.2246054095542228,0.0019524029921740294,0.7836450882553995,1.9411189360253047,100,-6.148574,-3.2097502,-7.753665618093345,-23.511457,651.557845725154,0.29341704,-8.671795,0.0,2.8526266,100,4.8898883,-0.024374872069058244,-0.003405875192191209,-10.024369568100395,4.9482055,2.4115438660082873,-0.20407905,-8.8530445,-80.11436650364604,-22.460540955422285,100000,-2.4970372,0.21592574,0.0,1.4208025,0.0048516289971303195,-2.2487528,0.9992005,0.0027587388,400500,4005,0.9985351,-2.838569989123285,8.387337682845319,1337,4.897851,133700,1.6817442,-0.3580868413949468,-22.460540955422285,20.263613449937452,15,5.650873,-6.2355022,-46.24384113871484,0.140177336987108,-23.590853,100,-2.4129531,0.42087665,-24.044373,100.0,0.17161989,-0.9954199,0.03793691,100.0,-35.80868413949467,5.5188336,100,-8.857824,0.8465151498271264,-24.493414047646322,-0.62784123,7.1810904,10.546925,0.05822230130434036,0.021495406,5
-0.9985104,0.32619545399211347,-0.3933830261230469,267,-37.84743864751964,0.0028380689909681678,-0.2855704894819568,0.001905182987684384,0.8575520004686519,1.9643161709827837,100,-6.0634804,-1.922604,-10.546231771570316,-23.697569,654.0011843611137,0.12115435,-9.127588,0.0,0.3196643,100,5.5937943,-0.00426152523825579,-0.005726464903424479,-8.586130908891851,5.4526334,2.4393746729474515,-0.98724824,-9.304989,-72.93312681069108,-28.557048948195682,100000,-2.5361247,0.25310516,0.0,0.93029845,0.004936365992762148,-2.3156576,0.9993752,-0.0052616503,402000,4020,0.9974181,-5.430182050657258,16.781533351602437,1342,5.6014223,134200,1.8616896,-0.37847438647519643,-28.557048948195682,21.047713987820234,15,5.1740174,-6.0923877,-58.105043206502174,0.13918343000113964,-23.674562,100,-0.48212498,0.113700114,-24.058105,100.0,0.19100903,-0.9994718,-0.009959105,100.0,-37.84743864751964,5.1628685,100,-9.292979,1.1889867647802101,-17.995980755346586,-1.9363365,3.050777,11.15124,0.058181699365377426,-0.0006784501,5
-0.99806535,0.32462358599877916,-0.7507013082504272,268,-36.570839516822694,0.002825878997100517,-0.28973045083094,0.0017615339893382043,0.9420659230822371,1.9655232410004828,100,-5.91622,-3.5830922,-9.254658997305718,-30.675848,656.4471697390254,0.35335314,-10.665997,0.0,2.6634133,100,6.585587,-0.012044227570331294,-0.015966493814275964,-10.996607941866419,6.620709,2.441697309957817,-6.1222715,-10.505497,-54.11774541721626,-28.973045083093997,100000,-2.5040128,0.25290614,0.0,1.411859,0.004884492984274402,-2.2055805,0.9994105,0.0104945395,403500,4035,0.9985576,-3.017382341070735,14.165812629643657,1347,6.59285,134700,1.7350851,-0.365708395168227,-28.973045083093997,18.564933257325794,15,0.05016556,-5.8951797,-57.71216586736126,0.1420785769878421,-30.668451,100,-2.9842052,0.5201708,-30.81641,100.0,0.18040393,-0.9995348,-0.03188969,100.0,-36.570839516822694,0.05484979,100,-10.474099,1.081602648997094,-20.74964513067796,-0.523892,6.7550335,12.234137,0.0587846115231514,0.009416555,5
