replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Actions Mean,exploration/Returns Min,evaluation/num paths total,trainer/Log Pis Mean,trainer/Alpha,trainer/Q1 Predictions Std,time/epoch (s),trainer/Policy log std Mean,time/evaluation sampling (s),exploration/path length Mean,exploration/path length Std,exploration/Actions Min,exploration/Returns Mean,trainer/Log Pis Max,evaluation/Rewards Std,trainer/Q1 Predictions Min,time/training (s),time/exploration sampling (s),trainer/Policy mu Min,evaluation/Returns Max,trainer/Policy mu Std,trainer/Q2 Predictions Min,evaluation/path length Max,trainer/Q1 Predictions Mean,exploration/Actions Std,exploration/Rewards Max,exploration/Num Paths,trainer/QF1 Loss,exploration/Returns Std,trainer/Policy log std Std,trainer/Policy log std Max,exploration/Actions Mean,evaluation/num steps total,evaluation/Rewards Mean,exploration/num steps total,exploration/Returns Max,evaluation/Rewards Min,exploration/Rewards Min,evaluation/Rewards Max,trainer/Q2 Predictions Mean,exploration/path length Max,exploration/Actions Max,evaluation/Num Paths,Epoch,evaluation/Average Returns,time/total (s),exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Max,trainer/Policy mu Mean,trainer/Q Targets Mean,evaluation/Actions Std,evaluation/Returns Min,trainer/Alpha Loss,evaluation/Returns Std,trainer/Policy log std Min,exploration/Rewards Mean,exploration/path length Min,evaluation/Returns Mean,trainer/Policy mu Max,exploration/Rewards Std,trainer/Policy Loss,time/saving (s),time/logging (s),trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Log Pis Min,time/data storing (s),evaluation/Actions Min,evaluation/path length Std,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Log Pis Std,exploration/num paths total,trainer/Q Targets Std,evaluation/path length Min,trainer/QF2 Loss
60200,-11.485084,0.0007612584,-306.52861579599715,1800,1.9698393,0.07866471260786057,44.531376,2.4558680130867288,-1.9874434,0.3334051229758188,100.0,0.0,-0.9996413,-189.53946856749775,5.2440166,0.9585434820939567,-178.29202,1.963745117012877,0.13975007203407586,-2.9832687,-3.9686528103846097,0.78704184,-176.34183,100,-68.386116,0.24716444,-0.6363343561646174,5,1.2567356,65.53797979416291,0.62020093,-0.38979146,-0.0005033702,180000,-1.1194653220259605,60200,-103.48198895271909,-6.729102931155475,-8.356333581135017,-0.027526702009105838,-68.38512,100,0.9984915,15,119,-111.94653220259603,293.4632567069493,-189.53946856749775,100.0,-11.333171,0.06924801,-69.095345,0.13322201,-295.87566416087157,-0.07668597996234894,88.30907827659837,-2.861087,-1.8953946856749786,100,-111.94653220259603,2.239637,0.9506595849691315,69.66174,0.01126558001851663,0.004803972027730197,44.506622,0.98463345,-2.6143544,0.0028981490177102387,-0.99110293,0.0,-179.66623,-11.237012,1.4444249,602,45.140427,100,1.2775186
60700,-11.190139,0.013590505,-293.62330851842006,1815,1.9502376,0.07631620019674301,44.29327,2.4144765049568377,-1.9455246,0.3316267649643123,100.0,0.0,-0.9978399,-156.39558069693257,6.0453415,1.2304864698293367,-153.30357,1.9325717230094597,0.14069539395859465,-2.8095672,-38.6272591614581,0.7866068,-153.07153,100,-66.79108,0.23064339,-0.5492234032722828,5,0.7202386,71.922625484643,0.56813365,-0.4165163,-0.00026377756,181500,-1.3634076121593965,60700,-102.15579112799762,-11.054831288174489,-9.031151691099005,-0.015209864768856288,-66.762146,100,0.9973262,15,120,-136.3407612159397,295.8822736799484,-156.39558069693257,100.0,-11.139919,0.084440134,-67.2555,0.20417088,-287.6545524807598,-0.1280357837677002,66.03276599317157,-2.8389022,-1.5639558069693258,100,-136.3407612159397,3.420885,1.1199681847202712,68.11409,0.00192902801791206,0.004777067981194705,44.26224,0.99836814,-2.2786627,0.0028765270253643394,-0.99970126,0.0,-152.11427,-11.256922,1.2980849,607,44.623856,100,0.8356126
61200,-11.388871,0.0042097573,-177.79220115642,1830,2.06077,0.07976527512073517,41.15718,2.4180557100335136,-1.8774855,0.3327502110041678,100.0,0.0,-0.7746702,-118.24597562575677,6.1042366,1.3397420146581445,-146.7471,1.936106003005989,0.13998214498860762,-3.0002694,-28.07859433601612,0.8772051,-147.00504,100,-68.3056,0.2190887,-0.18088164207567264,5,66.071785,44.30318950489188,0.61188424,-0.32314312,0.03603187,183000,-1.2150578717556249,61200,-68.48203627800743,-10.347103116758438,-8.838187984956889,-0.041733153296114066,-68.3237,100,0.99985445,15,121,-121.50578717556249,298.30481767689344,-118.24597562575677,100.0,-11.466448,0.071876615,-67.743645,0.20091371,-309.1650748868219,0.1536809206008911,85.3258954661428,-2.7962432,-1.1824597562575683,100,-121.50578717556249,2.573146,1.0063873546520263,69.55574,0.001982935005798936,0.004228054021950811,41.173367,0.99903363,-0.84517634,0.0030063620069995522,-0.99893194,0.0,-148.67482,-1.106098,1.238927,612,42.114025,100,66.014046
61700,-11.125678,-0.007762881,-185.48823622377694,1845,2.1584413,0.08130339533090591,40.36983,2.4236520609701984,-1.8539035,0.3299301280057989,100.0,0.0,-0.9988946,-126.48623532457857,7.049344,1.045455016402878,-144.14793,1.9434048789553344,0.1405170540092513,-2.3633888,-13.263299348886733,0.84029984,-143.77255,100,-66.80442,0.25782537,-0.14136351803804068,5,2.2612996,52.76741089102253,0.5994601,-0.31753796,-0.0043526688,184500,-1.2510434379138333,61700,-66.66819094526359,-11.04650815668535,-9.845977581839128,-0.08680833498324705,-66.84416,100,0.9999929,15,122,-125.10434379138331,300.73302538483404,-126.48623532457857,100.0,-11.059911,0.25988787,-67.19579,0.1748144,-282.6939262556283,0.3976367115974426,78.7030022917514,-2.7879715,-1.2648623532457852,100,-125.10434379138331,3.4807107,1.1408390278326432,68.30283,0.0019667960004881024,0.004815166990738362,40.381233,0.99815613,-2.1245296,0.003018037008587271,-0.9999472,0.0,-145.33923,-0.49289492,1.2114385,617,40.997433,100,2.1631074
62200,-11.13166,-0.009544966,-194.1149837977494,1860,1.9287202,0.07969468086957932,38.173492,2.4211044198600575,-1.9529413,0.33222105499589816,100.0,0.0,-0.97860426,-103.74388301928131,7.95485,1.081809583536704,-157.963,1.9408835239592008,0.13824799697613344,-2.752571,-22.0858861742177,0.73693025,-157.55647,100,-70.576805,0.25191674,-0.01295077827575253,5,221.68298,65.91574288166503,0.60362643,-0.038204074,0.028994912,186000,-1.2527425732537252,62200,-32.433345454351326,-7.7280799596738,-9.5554248067855,-0.08397138210257649,-70.56235,100,0.9997108,15,123,-125.2742573253725,303.1582575106295,-103.74388301928131,100.0,-11.050361,-0.0209132,-69.27549,0.17835529,-281.8861451343988,-0.18029828369617462,83.27910041552165,-2.7602637,-1.037438830192813,100,-125.2742573253725,3.274682,1.2905924077964528,71.95395,0.001945132971741259,0.004844122973736376,38.213516,0.9965162,-1.0790215,0.0029625879833474755,-0.99945056,0.0,-162.28271,-2.2576482,1.2750611,622,39.282482,100,220.4342
62700,-11.4155655,0.011891131,-306.4783172482074,1875,2.0469055,0.0803343653678894,39.438244,2.3967899340204895,-1.8600911,0.3277882279944606,100.0,0.0,-0.9994561,-182.58774003687682,5.3280683,0.9574678944857334,-149.97745,1.9223114650230855,0.1370717469835654,-2.9372027,-13.299640616687094,0.9479335,-149.71687,100,-67.91795,0.22595952,-0.3740347300122464,5,196.90422,98.22014226550881,0.6660429,-0.37965456,-0.014669649,187500,-0.9644899443831323,62700,-72.492539449491,-9.200022692245103,-9.403354722166483,-0.05558450590529021,-67.88583,100,0.94120777,15,124,-96.44899443831324,305.55950139072957,-182.58774003687682,100.0,-11.485311,0.16149771,-66.785065,0.17264618,-214.72984709940454,0.11828017234802246,57.82861817697376,-2.7674708,-1.8258774003687683,100,-96.44899443831324,2.7434514,1.1286665815136925,69.10507,0.0019519449560903013,0.004798002017196268,39.425625,0.996408,-0.9152299,0.0028685470460914075,-0.997806,0.0,-150.2187,-2.7373846,1.2807494,627,39.58777,100,196.68715
63200,-10.78785,0.0032464408,-305.8420303104264,1890,2.0536833,0.08010029047727585,41.188904,2.41966449591564,-1.9935039,0.33138958795461804,100.0,0.0,-0.9997729,-206.19915279951852,6.844973,0.8422750783122402,-148.89398,1.9368075729580596,0.14220818999456242,-3.064914,-16.915535307408526,0.7356282,-149.18777,100,-64.1237,0.2671013,-0.021015590528464287,5,326.94714,89.37891746025441,0.5477252,-0.37104994,-0.022779653,189000,-1.0338432881595958,63200,-66.36087647755888,-8.972677681933115,-11.604712495069947,-0.1523246952411784,-64.160065,100,0.992473,15,125,-103.3843288159596,307.9837026616442,-206.19915279951852,100.0,-10.75704,0.2269469,-60.971,0.1627239,-183.11670741180816,0.13552697002887726,58.9243997015352,-2.7376733,-2.0619915279951853,100,-103.3843288159596,2.5095158,1.4588873933834405,65.47988,0.0015628670225851238,0.004784405988175422,41.190346,0.9976103,-1.5984958,0.002911871997639537,-0.99868333,0.0,-151.48422,-0.7301517,1.2992078,632,43.250614,100,325.43643
63700,-10.777379,0.007738191,-186.21229199039504,1905,1.9138238,0.08044673502445221,37.8597,2.424580489983782,-1.948415,0.3326066769659519,100.0,0.0,-0.99422747,-135.58976370747527,7.792658,1.0739386865618403,-148.80823,1.9388946709805168,0.14293922600336373,-2.79698,-13.819798388067536,0.76208735,-148.71147,100,-63.362362,0.21817447,-0.5307207364271603,5,0.70367473,44.440105735406405,0.5730021,-0.4307189,0.012321602,190500,-1.330145496503374,63700,-78.32869933527729,-11.07531311225542,-8.662209275346376,-0.03477366542977756,-63.44852,100,0.9964925,15,126,-133.01454965033744,310.4125530918245,-135.58976370747527,100.0,-10.786898,0.057437543,-63.9811,0.17019582,-282.0327345799165,-0.21716336905956268,75.96482251892928,-2.7782583,-1.3558976370747529,100,-133.01454965033744,2.9241948,0.7377478101995537,64.819374,0.0019305039895698428,0.003584937017876655,37.9161,0.9985308,-2.7001147,0.004624475026503205,-0.990726,0.0,-149.43199,-10.903496,1.2320558,637,38.170177,100,0.56608534
64200,-10.44162,-0.012188622,-197.360126023375,1920,1.8249779,0.08018258213996887,41.661102,2.4219560240162537,-1.7952735,0.33026890200562775,100.0,0.0,-0.9972466,-119.56770424980819,4.7679214,1.183575815290067,-152.12733,1.945825141039677,0.13688887300668284,-2.6564608,-13.890205026463725,0.86415124,-151.95186,100,-66.71581,0.24605387,-0.025071436413545287,5,2.305366,62.214399674581045,0.6331499,-0.46376362,0.012798873,192000,-0.9453805047586772,64200,-38.09593445601709,-11.689901724079625,-8.803056260723846,-0.023740113239716306,-66.69871,100,0.9996085,15,127,-94.53805047586772,312.8390988826868,-119.56770424980819,100.0,-10.389456,0.092721425,-67.83995,0.19649963,-200.003993648841,-0.4416346251964569,57.5913084322255,-2.7485442,-1.195677042498082,100,-94.53805047586772,2.745186,1.1244347543715605,67.72475,0.0019768160418607295,0.004081279970705509,41.641605,0.99743545,-2.6370847,0.002915011951699853,-0.9998704,0.0,-154.36916,-10.902423,1.2402555,642,42.39626,100,2.4335032
64700,-10.952136,0.017833583,-197.1012835055257,1935,2.0777864,0.08249187469482422,40.660786,2.4164809850626625,-1.8037944,0.33113141101785004,100.0,0.0,-0.9992275,-92.40563439925798,9.578864,1.2337070560351835,-154.32245,1.9371784090180881,0.138553618977312,-3.9118214,-17.152830472770706,0.97347313,-153.7113,100,-61.766045,0.22510515,-0.007158580737843308,5,0.8455106,54.253411012252336,0.6505163,-0.045502827,0.00496879,193500,-1.5099561166984676,64700,-48.87699754729189,-10.523880571658541,-8.526501000701622,-0.0025144059925026043,-61.666157,100,0.9996781,15,128,-150.99561166984677,315.2593054808094,-92.40563439925798,100.0,-11.065479,-0.02720941,-62.012432,0.1932658,-302.5495671120957,0.19407661259174347,75.53911002456897,-2.701775,-0.9240563439925794,100,-150.99561166984677,2.8993309,1.0607731576462645,62.8561,0.001967618998605758,0.004797214001882821,40.632225,0.99754596,-3.2903743,0.0028527130489237607,-0.9995914,0.0,-155.19954,-10.987608,1.6511104,647,41.03209,100,0.70367795
65200,-10.695941,0.009967949,-156.98311432211082,1950,1.8950255,0.08233523368835449,41.14872,2.4149346519843675,-1.9283139,0.3324409030028619,100.0,0.0,-0.93149954,-99.30451641100365,5.2269373,1.1424505134793228,-149.75552,1.9350049179629423,0.13794555101776496,-2.567044,-15.11784566288519,0.77710944,-149.53763,100,-66.07761,0.19799481,-0.10461092278660694,5,0.9465784,48.40530395203773,0.58838475,-0.2849159,0.018726395,195000,-1.0943842476131607,65200,-25.507978838346958,-10.368743054337425,-7.0842431632212035,-0.014388917494550693,-66.123985,100,0.99729204,15,129,-109.43842476131609,317.6787532357848,-99.30451641100365,100.0,-10.766203,0.08503836,-66.36377,0.17705096,-284.55925835983544,-0.2621080279350281,77.93260544359548,-2.7945132,-0.9930451641100363,100,-109.43842476131609,3.0433779,0.7348734458258672,67.52315,0.0019398520234972239,0.004813995969016105,41.167736,0.9985434,-1.7453,0.0027894320082850754,-0.9968078,0.0,-152.00925,-10.939286,1.1279502,652,41.494507,100,0.6293607
65700,-10.488586,0.00983069,-176.4193961747987,1965,2.369604,0.08083175122737885,39.24121,2.419813945016358,-1.8909056,0.3358922579791397,100.0,0.0,-0.9896138,-102.66257135254872,10.388522,0.9978203514742524,-150.98279,1.9335719060036354,0.1417693740222603,-4.0816927,-22.6377703389551,1.0047392,-150.71211,100,-63.887497,0.22496338,-0.011366497419640988,5,7.177133,60.446431177879894,0.629344,-0.3212253,0.02379546,196500,-1.211606104361768,65700,-21.345674312399524,-7.790204256346761,-9.783845631424137,-0.04889739433440246,-63.84945,100,0.9993912,15,130,-121.16061043617678,320.1032829438918,-102.66257135254872,100.0,-10.566866,0.048121322,-65.23835,0.16798438,-285.29025097428075,0.9297626614570618,78.58236461257066,-2.830842,-1.0266257135254873,100,-121.16061043617678,3.141406,1.041604288111783,65.640114,0.001939294976182282,0.0035491480375640094,39.244568,0.9958402,-1.8804115,0.0030919639975763857,-0.99712527,0.0,-154.2579,-1.0309008,1.48635,657,40.73859,100,7.134058
66200,-10.805883,0.008014929,-167.98969665813812,1980,1.8231207,0.08262580633163452,37.02308,2.427164330088999,-1.8195859,0.32929711299948394,100.0,0.0,-0.9852823,-107.55065291858725,6.326239,1.1669071141715017,-160.80609,1.9463910449994728,0.14112920203479007,-2.5822022,-12.912337426741887,0.8776735,-160.87646,100,-62.77202,0.2294191,-0.29892635891004193,5,2.9119287,48.962557441664714,0.59626675,-0.37205544,0.0114129335,198000,-1.046798470950718,66200,-64.6012195288623,-10.543648163335588,-7.724622863824778,-0.028547119968150944,-62.69859,100,0.99949074,15,131,-104.67984709507184,322.5340818949626,-107.55065291858725,100.0,-10.94343,0.08423993,-63.53346,0.19067591,-298.9474800140631,-0.44105756282806396,78.79957605899807,-2.8213372,-1.0755065291858728,100,-104.67984709507184,2.998429,0.7851752161199343,63.775635,0.0020292469998821616,0.005410708021372557,37.002323,0.9991402,-2.834056,0.0029070150339975953,-0.9984875,0.0,-166.77757,-0.25060844,1.3980113,662,37.799072,100,2.9914715
66700,-10.652854,0.0033410185,-298.60134636264326,1995,2.2677221,0.08221112936735153,37.268402,2.4220932089956477,-1.9468488,0.33240545098669827,100.0,0.0,-0.9997547,-170.94024198473033,6.8731933,1.0135895856086696,-145.55551,1.9313849529717118,0.14005860401084647,-3.3098323,-17.971094712556717,0.85213894,-145.43819,100,-66.50634,0.25019652,-0.018809110194322808,5,2.022335,85.50894483903727,0.57914656,-0.42514864,0.0018332424,199500,-1.1541232714103766,66700,-29.494415119100395,-7.7493465315502075,-11.02744436558949,-0.009519087796799695,-66.52901,100,0.9875236,15,132,-115.41232714103765,324.96052036288893,-170.94024198473033,100.0,-10.82739,0.037448224,-66.922516,0.16225673,-276.6645720377003,0.6689357161521912,82.78501268870937,-2.9766567,-1.709402419847304,100,-115.41232714103765,2.1258504,1.2942706343048933,68.12236,0.010439817036967725,0.004857722960878164,37.244987,0.99766403,-0.46454966,0.00294666102854535,-0.9943291,0.0,-146.37273,-0.15582207,1.2078631,667,37.76409,100,1.9742812
67200,-10.720263,0.0061657676,-165.91202320031766,2010,1.9011078,0.0814705416560173,44.676163,2.4100305780302733,-1.9896727,0.32841915398603305,100.0,0.0,-0.99718994,-74.00870361136988,5.062032,1.2771429720164948,-152.55174,1.9352847450063564,0.1378452520002611,-2.5357928,-24.105358591746235,0.7532378,-151.73613,100,-63.579258,0.21011747,-0.015350113808001541,5,33.86652,48.98413973119405,0.60171187,-0.4139287,-0.00030394745,201000,-1.308938107214193,67200,-23.76541083723336,-10.63686970813184,-8.590868315425508,-0.01843913281876118,-63.53237,100,0.9991883,15,133,-130.8938107214193,327.37453585106414,-74.00870361136988,100.0,-10.795912,0.085719734,-62.777355,0.20098622,-285.4517921644049,-0.2479768991470337,80.44951818645453,-2.9456594,-0.7400870361136985,100,-130.8938107214193,2.3929024,1.0008156145781266,64.94353,0.0019372350070625544,0.0035394010483287275,44.63077,0.9991968,-3.018578,0.0030047909822314978,-0.9995295,0.0,-153.82265,-0.76602495,1.3067873,672,45.61571,100,33.61388
67700,-10.561634,0.009366623,-284.84386375330666,2025,1.9530185,0.07972680032253265,40.42012,2.4069400079897605,-1.9930423,0.3347162750433199,100.0,0.0,-0.99841565,-168.70056104400035,5.094982,1.0406126925852583,-146.02568,1.9224504540325142,0.14017578697530553,-2.890125,-13.380113324670829,0.7532339,-146.69429,100,-56.97954,0.26294315,-0.033089684737209336,5,0.9483762,78.59605571127966,0.56534886,-0.36156583,0.023081522,202500,-1.271507559862699,67700,-39.251634778979856,-11.107541322771324,-11.551868079411834,-0.014328649264825953,-56.96441,100,0.99913484,15,134,-127.1507559862699,329.7851016600034,-168.70056104400035,100.0,-10.437063,0.10276491,-57.659157,0.17063877,-285.85728689282263,-0.11882553994655609,70.66233321660287,-2.9413927,-1.6870056104400029,100,-127.1507559862699,2.398826,1.3270375650389967,58.31953,0.0019476809538900852,0.004806092998478562,40.41364,0.9985246,-2.9489915,0.002843717986252159,-0.99830997,0.0,-147.05647,-10.706808,1.1798738,677,40.865654,100,0.9677725
68200,-10.664671,-0.0069633364,-276.96732379556704,2040,1.7956765,0.08002958446741104,39.135998,2.4070924730040133,-1.9997333,0.32907885196618736,100.0,0.0,-0.9890472,-136.78736148356376,5.1653333,1.1930096942713824,-142.8251,1.929402009001933,0.13877587398746982,-2.820233,-18.289076257438612,0.7316343,-142.32777,100,-61.32411,0.23392458,-0.014892573020129179,5,1.7078046,86.2743606237941,0.5521465,-0.3175808,0.021555733,204000,-0.8231614064078164,68200,-35.65203213455375,-10.789237506974652,-7.255276572660345,-0.010245318435657255,-61.362183,100,0.99510384,15,135,-82.31614064078164,332.19629726407584,-136.78736148356376,100.0,-10.82209,0.029871922,-61.56953,0.20581464,-170.44813992001315,-0.5159661173820496,57.26910296916065,-3.0176358,-1.367873614835637,100,-82.31614064078164,2.6835217,1.0548067344256207,62.662785,0.0019462970085442066,0.0047994700144045055,39.113384,0.99888164,-4.408632,0.0030899710254743695,-0.999465,0.0,-142.41936,-0.13616689,1.3196993,682,39.432236,100,1.6844296
68700,-10.079164,-0.007973163,-86.80944693963055,2055,1.9207621,0.07917816936969757,38.165413,2.430901482934132,-1.9880459,0.3339168209931813,100.0,0.0,-0.99862546,-52.9331973306749,5.2073874,1.0129517691890704,-141.53938,1.9458927929517813,0.14122131100157276,-2.723205,-9.240201526979556,0.7813328,-141.93777,100,-62.52564,0.22218329,-0.012508551538473193,5,42.247025,23.693286825714132,0.5650625,-0.4467286,-0.012835282,205500,-0.9565841869799757,68700,-27.00253210331997,-7.341309946076503,-10.471849615502219,-0.04803466297981054,-62.481876,100,0.9989934,15,136,-95.65841869799759,334.6314033830422,-52.9331973306749,100.0,-10.075277,0.014089649,-62.6819,0.16120642,-276.2440069474944,-0.20094941556453705,83.25489872153057,-2.9573276,-0.529331973306749,100,-95.65841869799759,2.944502,1.060666116913355,63.795944,0.0019825759809464216,0.004793033003807068,38.132317,0.989875,-5.1444845,0.00309494900284335,-0.99847174,0.0,-145.36346,-0.39944497,1.409428,687,40.0483,100,42.345158
69200,-10.684988,0.0031693217,-63.65182195360598,2070,1.8697128,0.07731302082538605,40.037132,2.423172491020523,-1.9441473,0.3224107940332033,100.0,0.0,-0.9995547,-48.93149701750831,5.832973,1.0901342801467073,-143.00542,1.9474733980023302,0.14350600296165794,-3.0058646,-8.137592064926912,0.7975673,-142.80092,100,-63.06681,0.2564104,-0.020173747950050808,5,60.785145,12.572376407007276,0.57426846,-0.25342134,-0.042525087,207000,-0.8285326092788196,69200,-29.52980375894492,-10.021489564037497,-9.196531066967593,-0.05514745492170522,-63.055176,100,0.9810811,15,137,-82.85326092788196,337.0584544520243,-48.93149701750831,100.0,-10.521993,0.08917856,-62.944195,0.17339262,-283.0700318946277,-0.33350226283073425,71.72362922029473,-3.0063007,-0.48931497017508296,100,-82.85326092788196,3.0893455,1.2349760910036198,64.32196,0.0019703000434674323,0.0048083660076372325,40.068153,0.9996458,-3.8065891,0.0030036299722269177,-0.99729204,0.0,-145.07082,-3.3073277,1.4555967,692,40.660625,100,62.219242
69700,-10.751916,-0.0012345393,-160.29557490269573,2085,1.9712964,0.07627025246620178,37.95919,2.422599080018699,-1.9493426,0.3226721420069225,100.0,0.0,-0.9985626,-111.26198368305532,5.6712313,0.8090861970976135,-149.4195,1.9486540649668314,0.14161349000642076,-2.6609936,-13.89396838636752,0.80268776,-148.64772,100,-57.768997,0.17283633,-0.1602177644337161,5,412.75375,43.3399032312293,0.6104868,-0.38343692,0.0050673774,208500,-0.8894271158227739,69700,-41.28546205450871,-8.053294321860715,-7.513406875596001,-0.0870893364093702,-57.742294,100,0.98655945,15,138,-88.94271158227738,339.48528585908934,-111.26198368305532,100.0,-10.754501,0.106280066,-55.351562,0.1522496,-164.4677334273132,-0.07386687397956848,53.43498773908505,-3.083429,-1.112619836830553,100,-88.94271158227738,2.7698407,0.6103800926705203,59.122513,0.0019656650256365538,0.00480348797282204,37.945126,0.99819106,-2.7535248,0.002890230040065944,-0.9987689,0.0,-143.46559,-2.3273635,1.3980049,697,37.69654,100,410.97815
70200,-10.381467,0.005596933,-301.86175655452615,2100,1.7069352,0.0783296525478363,41.44928,2.4249839659314603,-1.8713037,0.3351883789873682,100.0,0.0,-0.9933029,-128.65721020681752,7.070758,1.1411529052537577,-169.31026,1.9435802010120824,0.13656410499243066,-3.1990924,-14.584289572285392,0.8043597,-168.99118,100,-60.723755,0.21607688,-0.030997626624116436,5,351.2939,93.89522935692574,0.5614635,-0.22072542,-0.0119834,210000,-0.7714984432769497,70200,-46.8912431785257,-11.042901287068899,-7.317300688076959,-0.018442923513497047,-60.798763,100,0.9991919,15,139,-77.14984432769498,341.9144882420078,-128.65721020681752,100.0,-10.324194,0.024914015,-58.42051,0.19760713,-223.49908596754517,-0.7463621497154236,68.39450819797699,-2.9499557,-1.286572102068175,100,-77.14984432769498,3.5827065,1.1342172634146155,61.793007,0.0019288809853605926,0.004818657005671412,41.429333,0.9974117,-3.351007,0.0029037429485470057,-0.998596,0.0,-170.77156,-1.729833,1.6473174,702,42.22591,100,351.75702
