trainer/Policy mu Std,exploration/Returns Min,time/logging (s),trainer/Policy mu Mean,exploration/num steps total,exploration/Rewards Mean,evaluation/Returns Max,replay_buffer/size,exploration/num paths total,time/evaluation sampling (s),evaluation/Actions Mean,evaluation/Actions Min,evaluation/path length Min,trainer/Log Pis Std,trainer/Alpha,exploration/Rewards Max,exploration/Actions Std,exploration/Rewards Min,evaluation/Rewards Min,evaluation/Average Returns,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,exploration/Returns Mean,exploration/Num Paths,trainer/Policy log std Mean,exploration/Actions Max,exploration/Rewards Std,time/data storing (s),exploration/path length Min,exploration/path length Std,trainer/Q1 Predictions Std,trainer/Q Targets Std,trainer/Q2 Predictions Max,exploration/Actions Min,trainer/Policy log std Min,time/saving (s),exploration/path length Max,evaluation/Rewards Std,trainer/Log Pis Min,exploration/Actions Mean,evaluation/Returns Std,evaluation/path length Std,Epoch,evaluation/num paths total,trainer/Q2 Predictions Min,trainer/QF2 Loss,exploration/path length Mean,evaluation/num steps total,time/total (s),trainer/Alpha Loss,trainer/QF1 Loss,exploration/Returns Max,trainer/Policy log std Std,trainer/Log Pis Max,trainer/Q2 Predictions Std,evaluation/path length Mean,trainer/Q Targets Max,evaluation/Actions Std,trainer/Policy mu Min,trainer/Q1 Predictions Mean,evaluation/Rewards Mean,trainer/Policy mu Max,evaluation/Rewards Max,exploration/Average Returns,evaluation/Returns Mean,time/training (s),evaluation/Actions Max,trainer/Q Targets Min,time/exploration sampling (s),trainer/Q Targets Mean,exploration/Returns Std,trainer/Q1 Predictions Max,evaluation/Num Paths,trainer/Policy log std Max,time/epoch (s),evaluation/path length Max,evaluation/Returns Min,trainer/Log Pis Mean,trainer/Policy Loss
0.7298212,-31.013775019555673,0.005311754997819662,0.049246207,76700,-0.24437265777045472,-6.255568485367432,76700,767,0.36260422100895084,-0.013197205,-0.99846774,100,1.3221385,0.06450571864843369,-0.008023396226792334,0.20896304,-5.528665943608618,-10.642373300269087,-28.202542354500107,-65.481575,-11.167178,-24.43726577704547,5,-2.098125,0.9983343,0.5533022552877543,0.003435372986132279,100,0.0,6.940452,7.023392,-7.0932198,-0.99549884,-2.7454326,0.0022698239772580564,100,1.0573866176922804,-0.94860053,0.006848682,21.3016139490719,0.0,152,2295,-65.21959,0.062805966,100.0,229500,416.02664829496644,0.33206385374069214,0.056331936,-19.668025356564954,0.4686444,7.8849697,6.905197,100.0,-7.1060977,0.19536908,-2.809598,-11.161139,-0.2820254235450011,3.5645525,-0.011829211041334973,-24.43726577704547,-28.202542354500107,2.13625887199305,0.99893266,-65.985916,0.16266927699325606,-11.301833,3.7773840961460285,-7.09617,15,-0.55111474,2.672549321956467,100,-72.50117797760858,2.1211426,12.898385
0.7208999,-58.41832461396036,0.004818205983610824,-0.030124187,77200,-0.3320596129865523,-5.02227032793746,77200,772,0.351421660016058,-0.004587508,-0.9983159,100,1.3472447,0.06367112696170807,-0.009673701720385838,0.22661602,-9.788035110736056,-11.401711648072316,-22.798871177508637,-64.01573,-11.196056,-33.205961298655225,5,-2.110936,0.99899036,0.9098761924115777,0.0032190470083151013,100,0.0,7.025643,7.235533,-7.0118465,-0.99935687,-2.6906428,0.002061850012978539,100,0.9101020887741605,-2.2316773,0.00534884,15.729244111485052,0.0,153,2310,-63.332424,1.3330234,100.0,231000,418.673596132925,0.1973954737186432,1.1951813,-22.022586716711913,0.47441867,7.01861,6.92912,100.0,-0.0850456,0.17997825,-2.923913,-11.210377,-0.2279887117750863,3.2046437,-0.02717652108138909,-33.205961298655225,-22.798871177508637,2.123303202999523,0.99656886,-64.98552,0.15786946401931345,-11.239511,12.961202016289748,-6.9736724,15,-0.31360784,2.642693430039799,100,-63.61011574470977,2.0716784,13.067527
0.5353886,-70.01122143298522,0.0046172400179784745,0.046469808,77700,-0.3178029406246676,-6.3657654165268145,77700,777,0.3516294439905323,-0.000586798,-0.9963492,100,1.1422414,0.06343502551317215,-0.015428520557640516,0.20422362,-9.731847244956366,-10.180977868788677,-32.40244341965062,-19.491898,-9.974848,-31.78029406246676,5,-2.1080985,0.9966082,0.853656496409097,0.003952972998376936,100,0.0,3.4434721,3.61572,-6.9108343,-0.9981835,-2.6469326,0.001976180006749928,100,0.9945569467411847,-2.4464078,-0.0036480564,16.0173950538218,0.0,154,2325,-19.13635,2.7669096,100.0,232500,421.35124093599734,-0.5818302631378174,2.805113,-18.369330407537642,0.39065534,5.244977,3.3887856,100.0,-0.3602643,0.19260098,-2.7750711,-9.975454,-0.3240244341965063,2.333187,-0.06250766315156325,-31.78029406246676,-32.40244341965062,2.137564688018756,0.99867904,-19.71968,0.17351448300178163,-9.885963,19.283291563228165,-6.8562303,15,-0.5157962,2.6732550080341753,100,-68.19990711810081,1.7890136,11.545758
0.76481205,-43.52101766433988,0.004885093978373334,0.032186713,78200,-0.26269913003225087,-9.930391400728354,78200,782,0.3517652390000876,0.0006454743,-0.99559915,100,1.4528122,0.06129917874932289,-0.009544801074784262,0.22536792,-7.1095648805331635,-9.69991456392948,-22.616819378121637,-51.675175,-12.01099,-26.26991300322509,5,-2.0895147,0.9985468,0.7047167969334738,0.0032172570063266903,100,0.0,7.7480702,7.804654,-6.870231,-0.9996695,-2.6682367,0.002144202997442335,100,0.7893522649028573,-3.7681417,-0.014422093,11.422336221450724,0.0,155,2340,-51.231995,0.13391006,100.0,234000,423.99544262100244,0.0016828334191814065,0.082139865,-16.944268598992263,0.47198194,6.88785,7.760347,100.0,-6.9373083,0.17744319,-3.1059468,-11.986329,-0.22616819378121636,3.0398335,-0.01747851271053205,-26.26991300322509,-22.616819378121637,2.1191919349948876,0.9961591,-52.358704,0.15880827899673022,-12.1618185,9.085986549916129,-6.868524,15,-0.33994636,2.6400120069738477,100,-54.11772201153519,2.0006025,13.520294
0.47822428,-45.727926279901375,0.004251765989465639,0.025423704,78700,-0.26024639639518066,-5.563006469256893,78700,787,0.35384527599671856,0.013524104,-0.99793774,100,1.0405773,0.06142355874180794,-0.005036078101286342,0.20108305,-7.468626344054248,-10.072212386802148,-27.32222922055483,-38.00277,-9.512134,-26.024639639518067,5,-2.1685562,0.99831164,0.70848696142972,0.003098009998211637,100,0.0,4.391517,4.475977,-6.9168973,-0.9989261,-2.6110227,0.0020202139858156443,100,1.0198453505049268,-2.7178454,-0.00025802993,16.05781357717003,0.0,156,2355,-38.584934,2.4241252,100.0,235500,426.6972172689857,-0.727314293384552,2.424513,-12.039307923109575,0.32421649,4.7551217,4.419795,100.0,-0.05270742,0.19466616,-2.7639568,-9.482471,-0.27322229220554833,2.991023,-0.03152957394551539,-26.024639639518067,-27.32222922055483,2.1765879209851846,0.9983409,-37.90374,0.15735080401645973,-9.393324,12.33009556023608,-6.846041,15,-0.66564023,2.697153990971856,100,-56.84182518339644,1.739295,11.033485
0.6946009,-39.50063848112583,0.005057307978859171,0.068316914,79200,-0.29945288814346643,-11.087528957564015,79200,792,0.3529597080196254,0.009721757,-0.99660665,100,1.1947416,0.06132207065820694,-0.012268460446226639,0.22548659,-6.017933846565529,-9.927858072224819,-26.73133405282173,-35.087208,-10.459237,-29.94528881434664,5,-2.091533,0.9981528,0.6304590018601837,0.0031338910048361868,100,0.0,4.4399242,4.585562,-6.904524,-0.99505943,-2.556153,0.0016088919946923852,100,0.9368604234395069,-0.4702208,0.0024820233,11.36150497026809,0.0,157,2370,-35.38357,1.8499323,100.0,237000,429.35350714600645,0.05154776573181152,1.8501827,-17.587556814225398,0.45773438,6.3202,4.471804,100.0,-0.89036447,0.20025066,-2.7625813,-10.46102,-0.26731334052821726,3.1547003,-0.007678720069201893,-29.94528881434664,-26.73133405282173,2.129769460996613,0.99761534,-35.38046,0.1592795379983727,-10.40394,8.83810086426847,-6.9007454,15,-0.348384,2.6518087979929987,100,-56.221351285688556,2.0184655,12.165818
0.71397644,-56.15151077833422,0.004711411020252854,0.03899373,79700,-0.3672511314358745,-7.545145270298266,79700,797,0.35232636900036596,-0.006278732,-0.99879295,100,1.236657,0.06044035777449608,-0.013392708543282662,0.22257467,-8.973371565239516,-10.309936518470465,-27.389707805355467,-24.252943,-9.920738,-36.72511314358744,5,-2.0681248,0.9995134,0.9186128005334747,0.003014101996086538,100,0.0,3.619729,3.882127,-6.900928,-0.46542296,-2.6298532,0.001982231013244018,100,0.8345702488142651,-4.7604666,0.037613872,15.694365066270153,0.0,158,2385,-23.763844,2.3799098,100.0,238500,432.04338761998224,-0.1162494570016861,2.3544343,-23.82259138009505,0.45101792,5.517192,3.6300333,100.0,-0.028753381,0.18043646,-2.7891228,-9.915855,-0.2738970780535546,2.9146059,-0.041310493844608526,-36.72511314358744,-27.389707805355467,2.1650341139757074,0.99344105,-24.310308,0.15852418800932355,-9.837558,12.372939688033373,-6.88684,15,-0.40183517,2.6855924150149804,100,-70.35726391801053,1.9585742,11.588928
0.7237797,-69.25153785053395,0.004361126018920913,0.17352363,80200,-0.38134763150850903,-6.003632493630698,80200,802,0.35768505101441406,0.0035274532,-0.9987682,100,1.4693415,0.06289555877447128,-0.005673319245816845,0.22237243,-10.271979880091344,-9.754166514713205,-29.605497487372247,-54.51133,-11.079318,-38.1347631508509,5,-2.1329012,0.9995927,1.1534860669067566,0.003151384007651359,100,0.0,6.6785917,6.882253,-6.86353,-0.7671466,-2.7461033,0.0022529289999511093,100,1.0884457911582044,-2.3282127,0.036577515,19.20598807794116,0.0,159,2400,-53.089607,2.0852227,100.0,240000,434.72628528397763,0.21839639544487,1.9846436,-14.725714673169893,0.46963736,8.709228,6.5807233,100.0,-0.98751456,0.1954593,-2.7022278,-11.074368,-0.2960549748737224,3.2653232,-0.025009430546570018,-38.1347631508509,-29.605497487372247,2.1470862359856255,0.99819434,-56.577877,0.16405359699274413,-11.20649,21.38192747407785,-6.9021277,15,-0.5826382,2.678590323019307,100,-58.65852466928642,2.078947,12.762904
0.853645,-47.9905607692188,0.004868424992309883,0.0468053,80700,-0.27612812866364755,-5.072948341506046,80700,807,0.3576998120115604,-0.008688183,-0.9977794,100,1.3425963,0.06217091158032417,-0.004023424363104552,0.21968533,-8.300596502525762,-9.713097124692677,-22.95266496678091,-59.03063,-11.695216,-27.612812866364756,5,-1.9908605,0.99853265,0.7374406106308312,0.0038774909917265177,100,0.0,7.898092,8.006185,-7.02821,-0.9972278,-2.6906748,0.002341136976610869,100,0.8888042374640235,-0.4623408,-0.0047918702,15.509307200367187,0.0,160,2415,-58.2568,0.13769363,100.0,241500,437.4231462199241,0.3332078158855438,0.08173156,-17.143265998097245,0.5235541,8.625339,7.9210196,100.0,-6.9683757,0.18293528,-3.1493988,-11.69917,-0.2295266496678091,2.950478,-0.0022592221021471995,-27.612812866364756,-22.95266496678091,2.162267161998898,0.99542,-61.223778,0.16132256199489348,-11.7918005,11.208905390165759,-7.100769,15,-0.40615267,2.692376588965999,100,-59.108717384466175,2.1199489,13.53244
0.7393214,-29.058516150503863,0.004845949006266892,0.13304293,81200,-0.18839907723911717,-4.737527844860718,81200,812,0.3556699460023083,0.005891486,-0.9970486,100,1.1516693,0.06114693358540535,-0.002489664395472307,0.19365376,-4.837062915572293,-10.277863030236404,-27.74313945830596,-43.88445,-10.584211,-18.839907723911715,5,-2.0820742,0.99869066,0.3722086851823029,0.003470465017016977,100,0.0,5.6699886,5.648711,-6.899958,-0.99674463,-2.7792542,0.0019725860038306564,100,1.0836909423382992,-2.484612,0.0062303804,18.533216937425664,0.0,161,2430,-44.629875,3.788257,100.0,243000,440.13914869594737,0.4616529941558838,3.8182247,-12.343895400472022,0.4818878,5.874764,5.6951632,100.0,-0.09971022,0.19657882,-2.987162,-10.558874,-0.2774313945830596,2.8594196,-0.02336459330552353,-18.839907723911715,-27.74313945830596,2.1826315759972204,0.9982551,-42.94233,0.16277916100807488,-10.336587,5.5513625409867045,-6.8723707,15,-0.44365942,2.711369683034718,100,-62.93751601274332,2.1652045,12.500191
0.62890375,-57.19044140187885,0.0048491639900021255,0.09321285,81700,-0.3579550490646368,-3.615120707794133,81700,817,0.3585903040075209,0.009203629,-0.99618936,100,1.2676857,0.058504119515419006,-0.0015686658786524374,0.24709539,-8.939296625716635,-9.384032916831863,-18.720722599560148,-19.47326,-10.240597,-35.79550490646368,5,-2.1219006,0.9980486,1.0000487087203849,0.003078168985666707,100,0.0,3.1498268,3.385266,-6.930802,-0.999027,-2.782079,0.0020774200093001127,100,0.8250717988416945,-3.0873866,-0.0063255667,13.825064794912999,0.0,162,2445,-19.347084,0.81155616,100.0,244500,442.799832144985,0.11071810126304626,0.8136815,-19.643063858691878,0.43124524,5.8805285,3.192766,100.0,-0.26036826,0.1819616,-2.9137275,-10.214394,-0.18720722599560152,2.8468916,-0.003614299943545012,-35.79550490646368,-18.720722599560148,2.127453410997987,0.998424,-19.332394,0.1601104180153925,-10.262507,15.405252604220628,-6.9668536,15,-0.48838174,2.656158886005869,100,-51.93567684442387,2.039003,11.949165
0.7294323,-61.467747165124415,0.004942347994074225,0.11503616,82200,-0.3054635529012128,-5.1363551511214425,82200,822,0.37007087501115166,-0.006240209,-0.99810797,100,1.366604,0.06033383309841156,-0.005286799424220849,0.23871036,-9.345589460010732,-9.939964081682827,-25.817252365041494,-77.462654,-10.981568,-30.546355290121284,5,-2.0482666,0.9925714,0.8848880868187783,0.003259429009631276,100,0.0,8.778532,9.058819,-6.752073,-0.9984034,-2.661679,0.002003603003686294,100,1.0026024214349545,-1.5539498,0.00683582,16.199852299179884,0.0,163,2460,-77.505486,2.4397352,100.0,246000,445.4953440949321,0.05595489963889122,2.414068,-14.697624886683458,0.48644915,10.841051,8.718693,100.0,-0.070014454,0.18716946,-3.4807289,-10.993183,-0.258172523650415,3.4677427,-0.022097126728040074,-30.546355290121284,-25.817252365041494,2.130597615992883,0.9966153,-79.22371,0.18004780198680237,-10.939825,16.82044199552275,-6.710258,15,-0.20269063,2.690921672998229,100,-57.28843239269992,2.019928,12.657675
0.7219326,-75.36917859975183,0.005019679025281221,0.14608975,82700,-0.27687940099641567,-4.156019819894168,82700,827,0.34704825398512185,-0.013046217,-0.99774754,100,1.0970137,0.06196950376033783,-0.003748408005983732,0.22119184,-11.411713160158056,-9.65704211750303,-20.320514281683334,-54.24095,-10.487423,-27.68794009964156,5,-2.039206,0.9979037,0.9611517971303171,0.003239763987949118,100,0.0,6.4471908,6.6181173,-6.881226,-0.9960722,-2.7317863,0.002000242006033659,100,0.84368536496185,-1.8570654,0.016876178,12.667620266515767,0.0,164,2475,-54.41502,0.87062174,100.0,247500,448.1442219520104,-0.2806330621242523,0.8904098,-13.931757122199292,0.4712554,4.960372,6.5456104,100.0,-1.2515486,0.17854573,-3.6767344,-10.441294,-0.20320514281683327,3.285934,-0.02435958251690527,-27.68794009964156,-20.320514281683334,2.1282560740073677,0.9976686,-54.411137,0.15846621300443076,-10.568255,23.870755253118453,-6.8265767,15,-0.39508525,2.6440302260161843,100,-54.35230086530312,1.899094,12.073176
0.55429035,-72.28637592306175,0.004786931996932253,0.06650414,83200,-0.4730729836265905,-6.278854064201094,83200,832,0.35108719201525673,0.0042530247,-0.99696016,100,1.1587859,0.06089460477232933,-0.012667515937530639,0.2568588,-10.22430837720606,-9.427980605374822,-20.71393018618672,-39.626007,-9.63049,-47.30729836265904,5,-2.1302361,0.9991832,1.305670009923514,0.003234276024159044,100,0.0,3.8813481,3.9091563,-6.857172,-0.9986905,-2.6840608,0.0022028649982530624,100,0.7790687277831867,-2.062756,-0.022124136,14.091213543034343,0.0,165,2490,-40.11392,0.5134165,100.0,249000,450.83574083499843,-0.4442874491214752,0.50373524,-23.03110468730848,0.38162982,4.731452,3.9257963,100.0,-0.26380545,0.17221941,-2.668511,-9.611782,-0.20713930186186727,2.935714,-0.010741264849421985,-47.30729836265904,-20.71393018618672,2.168137768021552,0.99792886,-38.535095,0.15769526298390701,-9.572899,16.444011693100105,-6.89111,15,-0.4718558,2.68714429604006,100,-58.9990890578537,1.8412558,11.077154
0.70927274,-59.866089903550105,0.004786000004969537,0.039902493,83700,-0.3666747274127574,-0.9975360602862727,83700,837,0.35628405198804103,0.011527896,-0.9963329,100,1.4800402,0.061052288860082626,-0.01175340922454175,0.24561931,-8.730251220100381,-10.981210489804711,-34.4773254911381,-74.055824,-11.025302,-36.66747274127575,5,-2.0921457,0.9993579,0.9620124021286393,0.0034527889802120626,100,0.0,8.814496,8.943975,-6.7712674,-0.9992687,-2.6359954,0.0019814860133919865,100,1.092105267570942,-3.017034,-0.023305103,19.127984245437755,0.0,166,2505,-72.65914,0.7182454,100.0,250500,453.4831719829526,-0.10923092812299728,0.6637338,-22.331649969536333,0.43999666,8.633796,8.658172,100.0,-0.08831651,0.196616,-3.1554441,-11.046711,-0.344773254911381,3.154678,-0.007689022840444557,-36.66747274127575,-34.4773254911381,2.1124687409901526,0.99811095,-75.43115,0.16395281898439862,-11.045954,12.638616016906557,-6.74647,15,-0.5589989,2.642925886961166,100,-73.47199651310075,1.9609338,12.56035
0.57971776,-72.40382106883608,0.004836934997001663,0.088430464,84200,-0.4241564078302436,-3.877708969969642,84200,842,0.34818784100934863,-0.0064802435,-0.9990717,100,1.3338791,0.058189164847135544,-0.007761904743578664,0.24485712,-10.812256551818754,-10.161566612010484,-20.64131363522827,-40.483486,-9.914129,-42.41564078302438,5,-2.146568,0.99960214,1.2231765361819475,0.003130481985863298,100,0.0,4.9521008,4.930019,-6.791901,-0.9988129,-2.6171963,0.0022172130120452493,100,0.7289334240237109,-3.15936,-0.0028398018,15.317678438132823,0.0,167,2520,-39.695274,0.036645535,100.0,252000,456.2101738429046,-0.818775475025177,0.025081838,-20.111822029754375,0.3769084,5.2672257,4.9335203,100.0,-6.858689,0.16653778,-2.4337773,-9.924607,-0.20641313635228262,3.290411,-0.02643966691356704,-42.41564078302438,-20.64131363522827,2.204035933013074,0.99684286,-40.32792,0.1596144390059635,-9.950425,19.729843225025984,-6.81468,15,-0.50755656,2.7220228430232964,100,-64.97593579015238,1.7120996,11.352054
0.6599436,-55.42534056451629,0.004553420003503561,0.10631198,84700,-0.3876053281435095,-5.025022943884586,84700,847,0.3665023689973168,-0.017798774,-0.997282,100,1.0686755,0.05820438638329506,-0.018868300521182328,0.2478551,-9.175136457487675,-9.7249912146861,-24.17885777674534,-25.82453,-9.944607,-38.760532814350945,5,-2.0839753,0.9982475,1.128806684895526,0.0031897189910523593,100,0.0,3.4777534,3.5983925,-6.7774124,-0.99943787,-2.6608746,0.0020169210038147867,100,0.8709756607602349,-1.9166317,-0.01072482,13.37116492906833,0.0,168,2535,-26.313276,0.63679117,100.0,253500,458.92068152388674,-0.2648804485797882,0.6269964,-17.872774248032226,0.449842,5.3576403,3.4776409,100.0,-0.10962325,0.19274794,-2.960091,-9.957632,-0.24178857776745344,2.859143,-0.036060033690025445,-38.760532814350945,-24.17885777674534,2.168516195990378,0.99864113,-26.066288,0.16129208999336697,-9.93882,15.62989978669104,-6.833367,15,-0.45761466,2.7060707149794325,100,-57.342640553172174,1.9068547,11.588911
0.6497348,-62.12116439452574,0.004804307012818754,0.0763346,85200,-0.3294076586299737,-4.624201415068057,85200,852,0.3531447520072106,-0.017130258,-0.9962823,100,1.3984935,0.05677219480276108,-0.0024065412795241234,0.23177193,-9.28480599148188,-10.204197502048999,-27.64134187173495,-59.681705,-10.400313,-32.94076586299737,5,-2.1845298,0.96627563,0.9364851276878285,0.003335685993079096,100,0.0,7.16346,7.4326944,-6.820181,-0.9983338,-2.6722944,0.00217412001802586,100,1.0898779693504843,-1.7347302,-0.031577438,13.502792791695276,0.0,169,2550,-59.508224,0.6800637,100.0,255000,461.5796841078554,0.5318830609321594,0.70013136,-19.98721770200508,0.40623677,10.723444,7.1853876,100.0,-0.13930286,0.21252058,-3.618811,-10.412745,-0.2764134187173494,3.1232347,-0.03015300665377253,-32.94076586299737,-27.64134187173495,2.131287861993769,0.9968222,-60.98793,0.15980592000414617,-10.505708,15.124761395503237,-6.85934,15,-0.5974755,2.6545526470290497,100,-54.81133859544949,2.1854048,12.36412
0.7209515,-65.73537973893725,0.0048446049913764,0.1461681,85700,-0.28298333525260805,-2.624355644277762,85700,857,0.36256515499553643,-0.0030978634,-0.9963531,100,1.4493693,0.060095056891441345,-0.002580148702648681,0.22289431,-10.324465004225864,-10.469012762709863,-20.62748939019898,-52.07613,-10.5336,-28.29833352526081,5,-2.0763502,0.998508,0.9169128004315446,0.003066291013965383,100,0.0,6.9138894,7.0289593,-6.7369895,-0.9990334,-2.630133,0.011993626016192138,100,0.952684789720445,-1.5141608,0.0062045786,17.94695057855429,0.0,170,2565,-52.365295,0.05229775,100.0,256500,464.3116031338577,-0.13184119760990143,0.05931195,-17.046594589946437,0.4694918,8.339057,6.976617,100.0,-6.7640095,0.1793637,-2.8387246,-10.503997,-0.2062748939019898,3.037343,-0.014114337124416303,-28.29833352526081,-20.62748939019898,2.1839187300065532,0.9978085,-53.06401,0.16056123402086087,-10.652373,18.74576133903016,-6.764553,15,-0.54102385,2.7269496410444845,100,-60.204151026634825,1.9531105,12.003401
0.6801763,-32.49590428130907,0.004751094995299354,0.024891669,86200,-0.2259548900619263,-3.245266114480213,86200,862,0.3550110899959691,-0.0043754703,-0.99928904,100,1.1774185,0.061980169266462326,-0.0019364062738742292,0.19728215,-6.081989702602127,-11.124318786405206,-23.14668029003524,-59.000156,-10.246177,-22.59548900619263,5,-2.163942,0.9984586,0.5596553207484274,0.0036222409980837256,100,0.0,6.7601986,6.7731295,-6.749173,-0.9988647,-2.6423655,0.001990871998714283,100,0.9316040165485577,-0.4412889,0.0045422385,16.8867353722658,0.0,171,2580,-59.818974,0.08406595,100.0,258000,466.94430336687947,0.5702469944953918,0.09335115,-16.877409223935462,0.43824688,6.370737,6.8335257,100.0,-6.715132,0.18497597,-3.181891,-10.26015,-0.2314668029003524,2.8124692,-0.02622138798852522,-22.59548900619263,-23.14668029003524,2.103310231992509,0.99783045,-60.449818,0.15903203902416863,-10.280553,5.8467500491990165,-6.836136,15,-0.45185566,2.6277175690047443,100,-64.36392694533998,2.2050385,12.154774
0.66300493,-69.72037289562176,0.004773602006025612,0.043756157,86700,-0.3167417863796297,-7.140390198329253,86700,867,0.35519837599713355,-0.0109329475,-0.99680424,100,1.3631171,0.061142224818468094,-0.008416368588656086,0.2228048,-9.932657057971193,-9.054095038116838,-22.019110183122276,-32.825863,-9.543728,-31.674178637962967,5,-2.0849533,0.9988447,0.9166291991685359,0.00304247802705504,100,0.0,3.9995775,4.250892,-6.6455083,-0.99556077,-2.5812154,0.002036596997641027,100,0.8512779967147466,-1.8968422,0.020325396,13.785450350415603,0.0,172,2595,-32.445496,1.6218394,100.0,259500,469.6718441938574,-0.3806058168411255,1.6427705,-16.302064175563803,0.42538324,8.986315,4.0285063,100.0,-0.09078271,0.1753761,-2.906016,-9.534938,-0.22019110183122276,2.879874,-0.015256883414932353,-31.674178637962967,-22.019110183122276,2.193614799005445,0.9954751,-32.391388,0.16406581900082529,-9.459897,19.268573649646196,-6.689701,15,-0.5102602,2.7227316710341256,100,-47.33241395432778,1.8637962,11.194816
0.61446327,-60.52863998412478,0.004305782989831641,0.046276912,87200,-0.3319075464624317,-8.634786001113298,87200,872,0.35626406900701113,-0.009139542,-0.99751794,100,1.5698285,0.057834137231111526,-0.010329606558760397,0.22708462,-9.771305517636273,-10.210459230567963,-25.620864652473678,-42.25794,-9.9641285,-33.19075464624318,5,-2.115201,0.99874645,1.0596132189371872,0.0031655050115659833,100,0.0,4.8927593,4.909449,-6.7043285,-0.9991117,-2.6309142,0.0023570790071971714,100,0.9693151305801812,-4.074715,0.0056569567,15.00883047428913,0.0,173,2610,-41.963318,0.025484044,100.0,261000,472.3201834408974,-0.5257634520530701,0.019975511,-14.993028685664866,0.39147273,7.6343813,4.93318,100.0,-6.6592894,0.19102073,-2.801891,-9.9407015,-0.2562086465247368,3.257428,-0.03156583687089775,-33.19075464624318,-25.620864652473678,2.112821023998549,0.9963811,-42.34558,0.1652555020118598,-10.01812,21.59740771479111,-6.6886873,15,-0.58593935,2.644168962026015,100,-52.71079600684603,1.8155317,11.490705
0.6049541,-60.33139016336829,0.004858432017499581,0.07739265,87700,-0.38337942353804183,-5.987122686205404,87700,877,0.3506285139883403,-0.0017918965,-0.9981284,100,1.0999436,0.05770210921764374,-0.014851022507751426,0.24229217,-9.654111883640802,-9.682929326647102,-20.158521450469443,-29.649002,-9.890612,-38.33794235380418,5,-2.130583,0.99982727,1.1065487917680332,0.004007067997008562,100,0.0,3.441491,3.4250026,-6.6463766,-0.9988888,-2.5595953,0.0019606870191637427,100,0.8108701511044111,-1.5595539,0.018875647,14.583289139733719,0.0,174,2625,-29.59653,0.031940028,100.0,262500,474.9668846849527,0.1940896213054657,0.044749487,-18.960139001532283,0.3710216,7.3711267,3.4650438,100.0,-6.7060366,0.17027669,-2.813696,-9.881153,-0.2015852145046944,2.8621955,-0.029548184570194123,-38.33794235380418,-20.158521450469443,2.1215186579793226,0.9958831,-28.639086,0.1588101650122553,-9.907256,15.48923315242949,-6.654562,15,-0.56610984,2.64178352401359,100,-57.526501417092376,2.0680413,11.666347
0.60205626,-66.9887777422508,0.004814625019207597,0.039242934,88200,-0.35074814245793134,-2.8741463801304135,88200,882,0.4027193709916901,0.0018996823,-0.9978795,100,1.3814416,0.05789101496338844,-0.004247109999824007,0.24153648,-10.633532893190687,-9.69459834276712,-26.287136418724742,-19.560642,-9.154311,-35.07481424579313,5,-2.0967944,0.9990375,1.1092809062300264,0.0031784370075911283,100,0.0,2.5478737,2.6046555,-6.6412306,-0.9981278,-2.482881,0.0020190280047245324,100,0.9879014424663777,-2.9945738,-0.0061542965,16.07399566343765,0.0,175,2640,-20.370504,0.0373422,100.0,264000,477.67971851996845,-0.4575718343257904,0.055937365,-16.483119232398938,0.39889345,4.914322,2.5411124,100.0,-6.6949763,0.19241278,-2.6003368,-9.162754,-0.26287136418724755,2.8895202,-0.025158089634932015,-35.07481424579313,-26.287136418724742,2.1328769600077067,0.9983977,-21.388618,0.16232416598359123,-9.266535,18.72702769777411,-6.677131,15,-0.510745,2.7079325870145112,100,-65.27947993782784,1.8393925,10.806039
0.60028374,-63.337676140235075,0.004062721010996029,0.030986888,88700,-0.3982771732634551,-3.6689814436056416,88700,887,0.35586221801349893,-0.023861127,-0.9975415,100,1.165197,0.05729169398546219,-0.0056321484841222935,0.24633099,-10.657983298341872,-8.903986508363923,-26.851659515373914,-41.083168,-9.486564,-39.82771732634551,5,-2.1675594,0.99884385,1.2124176892598133,0.0037741989945061505,100,0.0,4.675469,4.700873,-6.7104588,-0.99839044,-2.480173,0.0019668669847305864,100,0.9883256947170227,-1.0670526,0.017467441,15.175015712942633,0.0,176,2655,-41.03424,0.029407997,100.0,265500,480.3338898779766,0.04928892105817795,0.033915974,-19.00796275617065,0.3906698,7.0928917,4.677713,100.0,-6.66706,0.19785029,-2.9051654,-9.472476,-0.2685165951537392,2.882414,-0.014988319538875174,-39.82771732634551,-26.851659515373914,2.112359952996485,0.9975877,-41.182846,0.17080246200202964,-9.584975,16.31317995400275,-6.766485,15,-0.50437087,2.6488284200022463,100,-50.56451480428919,2.0172362,11.32929
