Epoch,exploration/Returns Max,exploration/Returns Std,evaluation/Returns Max,trainer/Q2 Predictions Min,time/epoch (s),exploration/Num Paths,trainer/QF2 Loss,exploration/path length Max,trainer/Log Pis Max,time/total (s),trainer/Q1 Predictions Mean,evaluation/Actions Std,replay_buffer/size,exploration/path length Std,trainer/Log Pis Std,evaluation/Returns Mean,time/evaluation sampling (s),exploration/Returns Min,trainer/Policy mu Std,exploration/Actions Std,trainer/Q1 Predictions Std,exploration/Actions Mean,exploration/path length Min,trainer/Q Targets Mean,trainer/Policy mu Min,trainer/Q Targets Std,trainer/Policy mu Max,trainer/Alpha Loss,evaluation/Rewards Mean,evaluation/Average Returns,trainer/Policy mu Mean,trainer/Q2 Predictions Std,exploration/Actions Max,evaluation/Rewards Min,exploration/Rewards Std,evaluation/path length Std,exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Mean,exploration/Rewards Mean,exploration/Actions Min,evaluation/path length Max,exploration/Returns Mean,trainer/Policy log std Mean,evaluation/Rewards Std,trainer/Log Pis Min,trainer/Policy Loss,time/exploration sampling (s),exploration/Rewards Min,evaluation/Actions Min,evaluation/Returns Min,exploration/path length Mean,trainer/Log Pis Mean,evaluation/Actions Max,time/training (s),time/logging (s),time/data storing (s),evaluation/num steps total,exploration/num paths total,trainer/Q2 Predictions Max,trainer/QF1 Loss,trainer/Policy log std Min,trainer/Alpha,evaluation/Num Paths,trainer/Q1 Predictions Max,evaluation/Actions Mean,evaluation/path length Min,trainer/Q1 Predictions Min,exploration/num steps total,evaluation/num paths total,trainer/Q Targets Min,evaluation/Rewards Max,trainer/Policy log std Std,exploration/Rewards Max,evaluation/Returns Std,trainer/Policy log std Max,trainer/Q Targets Max,time/saving (s)
154,-9.01677218191043,1.6252196620920145,-2.5658775420444306,-12.214789,1.452224353008205,2,0.17914458,100,5.0146823,234.37240389696672,-4.731763,0.17685142,31200,0.0,1.1417446,-5.878792139461152,0.2891398509964347,-12.267211506094458,0.6589804,0.25640598,1.4086798,0.058007013,100,-4.7213154,-2.6175134,1.4777137,2.5793526,-0.08707480132579803,-0.0587879213946115,-5.878792139461152,0.06590141,1.397933,0.99883366,-1.0,0.20762550985049294,0.0,-10.641991844002444,100.0,-4.7321463,-0.10641991844002444,-0.33260578,100,-10.641991844002444,-2.0699296,0.16775469077792288,-3.090838,6.6229706,0.07503647499834187,-1.0,-0.981516,-11.229367562951442,100.0,1.9781603,0.9935251,1.0810448979900684,0.003427429008297622,0.0012438250123523176,155000,312,-4.259597,0.17858581,-2.4442205,0.01855267770588398,10,-4.248881,0.025770301,100,-12.289694,31200,1550,-12.193901,-0.023959865745106567,0.46231323,-0.004062186712376294,2.804923712849183,-0.40248567,-0.0965819,0.0023318750027101487
155,-8.88066705023215,2.0876818008068474,-3.4038686918113905,-13.782669,1.4879881349916104,2,0.3743474,100,6.1834116,235.86457070795586,-5.0065346,0.20415911,31400,0.0,1.1322763,-6.802137560541465,0.28108516699285246,-13.056030651845845,0.72718257,0.2550837,1.8796824,0.03589572,100,-4.8908415,-2.4648242,1.9812357,2.5953488,0.7922139167785645,-0.06802137560541466,-6.802137560541465,0.237916,1.8645229,0.9948691,-1.0,0.2286762779862677,0.0,-10.968348851038996,100.0,-4.998059,-0.10968348851038996,-0.9775728,100,-10.968348851038996,-2.111786,0.21562544233298273,-1.5680641,7.0580616,0.07146161299897358,-1.0,-0.9691757,-9.290406722889903,100.0,2.198327,0.98951024,1.1283444889995735,0.0032482419919688255,0.001476150006055832,156000,314,-4.2773643,0.3705911,-2.5126865,0.018421202898025513,10,-4.264409,0.038895283,100,-13.729447,31400,1560,-13.801232,-0.013404114553366906,0.56696707,-0.004182881785865524,1.9181677554721268,-0.39458898,-0.051921867,0.002372474002186209
156,-5.8069046351915246,4.063655074331859,-3.617112123405667,-13.2966,1.4448911769432016,2,0.3678378,100,6.058099,237.31383996788645,-4.7109203,0.16807379,31600,0.0,1.2159276,-5.635059269454439,0.2892123319907114,-13.934214783855241,0.66450715,0.2303293,1.5601636,0.011381025,100,-4.6629095,-2.2845612,1.7268047,2.5963583,0.19020119309425354,-0.056350592694544406,-5.635059269454439,0.022874882,1.5651027,0.99547344,-1.0,0.18956589655167433,0.0,-9.870559709523382,100.0,-4.7121763,-0.0987055970952338,-0.92479616,100,-9.870559709523382,-2.0797253,0.1369681746239637,-2.7558599,6.6525297,0.07631446700543165,-1.0,-0.9822009,-9.412121266554003,100.0,2.0478766,0.9863732,1.0720647299895063,0.003500083985272795,0.0013051579880993813,157000,316,-4.2047243,0.3696883,-2.478175,0.018822522833943367,10,-4.205259,0.011661225,100,-13.275389,31600,1570,-13.545892,-0.028500009948796708,0.464879,-0.005547558777712596,1.8379665403967298,-0.5118269,-0.046477716,0.002494405984180048
157,-7.419287064820003,3.4927385301102265,-2.7713813602542565,-12.73288,1.456972045940347,2,0.1937776,100,6.3099475,238.77523716483847,-4.6674232,0.20468271,31800,0.0,1.2157147,-7.477051882167109,0.2889375879894942,-14.404764125040456,0.7942034,0.24114665,1.4879947,0.047489654,100,-4.7607512,-2.4877238,1.5967923,2.600869,0.975155234336853,-0.07477051882167107,-7.477051882167109,0.08257788,1.4706584,0.99440295,-1.0,0.21300476028603468,0.0,-10.91202559493023,100.0,-4.6660676,-0.10912025594930232,-0.36842385,100,-10.91202559493023,-2.0355105,0.20037413417546193,-1.6963979,6.7783666,0.07542331898002885,-1.0,-0.9846385,-11.396011498951081,100.0,2.2461512,0.98944056,1.0851942989975214,0.00347349199000746,0.0015313939948100597,158000,318,-4.0888577,0.19323464,-2.467239,0.01903403364121914,10,-4.0898094,0.018888324,100,-12.934905,31800,1580,-13.277139,-0.0069636520587556,0.5505145,-0.004490818442072659,2.93872618076576,-0.48269936,-0.016145663,0.0024119539884850383
158,-8.501429995251968,2.60647581561841,-2.0631976976077664,-12.752372,1.4431280040298589,2,0.52836716,100,5.686576,240.22274425183423,-4.684221,0.19987524,32000,0.0,1.1782483,-6.399234524513828,0.28250135300913826,-13.714381626488787,0.7406671,0.25390896,1.4521623,0.034301963,100,-4.653794,-2.748245,1.5548674,2.560713,-0.1576048582792282,-0.06399234524513826,-6.399234524513828,0.11231575,1.446985,0.9968729,-1.0,0.21678185324273108,0.0,-11.107905810870378,100.0,-4.686717,-0.11107905810870382,-0.98240995,100,-11.107905810870378,-1.9885844,0.20078338437007504,-1.8316034,6.53988,0.06887305600685067,-1.0,-0.9828086,-9.545470294850277,100.0,1.9604821,0.987928,1.0839469170023222,0.003827717009698972,0.0012295140186324716,159000,320,-4.1265736,0.52761716,-2.4522922,0.01852952316403389,10,-4.118011,0.019874541,100,-12.741366,32000,1590,-13.032085,-0.004392378406933428,0.5318166,-0.0037496764887535784,2.2754391093152355,-0.48122132,-0.07400833,0.0027494469832163304
159,-5.5517345306339605,0.9579556518614667,-1.7097824841951956,-11.369279,1.4992706610646565,2,0.67738515,100,6.903199,241.72647209186107,-4.4131846,0.18937226,32200,0.0,1.5090649,-5.6591834149271225,0.3086513960151933,-7.467645834356894,0.5280738,0.16673225,1.0645925,0.011014827,100,-4.2954245,-2.29418,1.3392271,2.5076382,-0.8669736981391907,-0.05659183414927121,-5.6591834149271225,0.031548522,1.0582657,0.9920588,-1.0,0.09516251421512611,0.0,-6.509690182495428,100.0,-4.408371,-0.06509690182495427,-0.6126263,100,-6.509690182495428,-2.1595728,0.18311317421306658,-4.3955,6.1036158,0.07660838300944306,-1.0,-0.9883794,-8.749922352905633,100.0,1.7823387,0.9884467,1.1057965910003986,0.00403216399718076,0.0012334750208538026,160000,322,-4.0920253,0.6789232,-2.454545,0.018625695258378983,10,-4.0918865,0.026857588,100,-11.467657,32200,1600,-11.385262,-0.015642100534399263,0.3886998,-0.0025799144903254287,2.2014067309102137,-0.39979178,-0.008199625,0.002948652021586895
160,-9.906276793889257,0.01722107975804743,-3.4194760314572736,-13.611881,1.6099076769896783,2,0.7919763,100,7.0683985,243.3408001208154,-4.337819,0.18115845,32400,0.0,1.2684585,-7.513215288291822,0.40294558700406924,-9.940718953405351,0.62914985,0.249313,1.2157413,-0.016469233,100,-4.286705,-2.4204624,1.5262706,2.4637737,-0.3733324706554413,-0.07513215288291818,-7.513215288291822,0.09661542,1.2125387,0.9960105,-1.0,0.18725451494005022,0.0,-9.923497873647303,100.0,-4.341336,-0.09923497873647306,-0.99894005,100,-9.923497873647303,-2.0558434,0.18688223448153402,-3.323246,6.1755867,0.0797968239930924,-1.0,-0.99299806,-11.763675783926631,100.0,1.9065071,0.9883364,1.1199515679909382,0.003451438999036327,0.0013282930012792349,161000,324,-3.9743867,0.7934643,-2.3930597,0.018437275663018227,10,-3.9643366,0.025533648,100,-13.629283,32400,1610,-13.753511,-0.00695631194407177,0.44462052,-0.005522682319600155,2.387963681736657,-0.486647,-0.068949535,0.0024339660012628883
161,-8.386421478688154,0.5132759559458488,-1.8525649175080035,-12.826401,1.5188159720273688,2,0.32769838,100,5.308179,244.86388688586885,-4.706011,0.18652666,32600,0.0,1.0314363,-5.9785944951434065,0.3355057000007946,-9.412973390579852,0.66265357,0.2451645,1.8339274,0.022748522,100,-4.66361,-1.6330882,1.9416432,2.488023,-0.22948482632637024,-0.05978594495143407,-5.9785944951434065,0.119489975,1.8377954,0.99752754,-1.0,0.17823429126011214,0.0,-8.899697434634003,100.0,-4.706879,-0.08899697434634002,-0.9967515,100,-8.899697434634003,-2.0943124,0.18798715629212256,-2.519878,6.5587144,0.0782012690033298,-1.0,-0.98601425,-11.093910571704004,100.0,1.9428544,0.9919014,1.0981096750183497,0.003270400979090482,0.0012948470248375088,162000,326,-4.0696054,0.32752052,-2.4597502,0.018027296289801598,10,-4.073642,0.02716674,100,-12.739094,32600,1620,-12.8632965,-0.012069135489170095,0.4840997,-0.003861389162215669,2.857442978970429,-0.63935125,-0.041625492,0.0024340800009667873
162,-6.385748618036154,2.662661068943175,-3.088273073313649,-9.151545,1.5137556119880173,2,0.17204747,100,5.7764,246.38194134185323,-4.432837,0.19312568,32800,0.0,1.3068076,-7.876073445586601,0.2940484619757626,-11.711070755922504,0.615724,0.22127132,0.82088715,0.04131874,100,-4.372966,-2.1823027,0.9319383,2.6726387,-0.442249059677124,-0.07876073445586601,-7.876073445586601,0.10443102,0.81322634,0.9974123,-1.0,0.1674351972262821,0.0,-9.04840968697933,100.0,-4.4474735,-0.09048409686979333,-0.39893758,100,-9.04840968697933,-2.1386185,0.20128613000195755,-3.5859158,6.2231073,0.10062837100122124,-1.0,-0.9673996,-12.262879136532398,100.0,1.8906736,0.99035525,1.1018086149997544,0.0034595629840623587,0.0016025410150177777,163000,328,-4.118536,0.16848662,-2.5249097,0.017504911869764328,10,-4.106683,0.029377704,100,-9.211311,32800,1630,-9.215476,-0.001853904752150386,0.45201668,-0.006704929224027961,2.817739918970514,-0.5135374,-0.08723631,0.012208060012198985
163,-10.301009798818546,0.26241993163601673,-1.6638701046982014,-13.238811,1.518459120998159,2,0.16399816,100,4.7241592,247.90479080585646,-4.746869,0.19670258,33000,0.0,0.99635535,-5.246646676801385,0.2964138549868949,-10.82584966209058,0.71393126,0.23292327,1.8731802,0.034786843,100,-4.721069,-2.7963006,1.8941119,2.8054948,0.8033061027526855,-0.05246646676801384,-5.246646676801385,0.20103937,1.8592794,0.9978873,-1.0,0.2282545985935033,0.0,-10.563429730454562,100.0,-4.741173,-0.10563429730454567,-0.7434654,100,-10.563429730454562,-2.184453,0.1938654895679478,-1.898061,6.8318305,0.07679096001083963,-1.0,-0.9909882,-10.438587500293313,100.0,2.2002747,0.9910037,1.1380444949900266,0.0034862380125559866,0.0012909270008094609,164000,330,-4.018087,0.16538903,-2.603928,0.01812034845352173,10,-4.024451,0.021195289,100,-13.374759,33000,1640,-13.103001,-0.007925390410114901,0.540343,-0.0024596815892031364,2.451856563133394,-0.563116,-0.11092162,0.002432645997032523
164,-10.093443026780069,1.153740286831149,-6.292132058812649,-12.884596,1.4835807959898375,2,0.32108834,100,3.768862,249.3929570748587,-4.4621925,0.1995968,33200,0.0,1.0211391,-10.084687413329666,0.2932167330000084,-12.400923600442367,0.5652032,0.23029736,1.8160378,0.009076388,100,-4.506605,-2.1041884,1.9405686,2.5324104,-0.21947021782398224,-0.10084687413329667,-10.084687413329666,0.04938965,1.8097968,0.9929955,-1.0,0.19555775497602843,0.0,-11.247183313611217,100.0,-4.4544683,-0.1124718331361122,-0.9936679,100,-11.247183313611217,-2.1735404,0.19726951804379092,-2.0248275,6.291243,0.07434088800800964,-1.0,-0.9941015,-13.194951849812163,100.0,1.9447058,0.9903553,1.108646423992468,0.0035173299838788807,0.0012784689897671342,165000,332,-3.910846,0.32146573,-2.5128186,0.018890071660280228,10,-3.9116025,0.03896002,100,-13.015746,33200,1650,-13.085522,-0.03334239856106483,0.44730592,-0.005423046463790128,2.096258664154473,-0.37105754,-0.027161935,0.0025809520157054067
165,-8.879631243870527,1.368322123546406,-6.113985512844716,-14.505527,1.5865409189718775,2,0.010803207,100,5.150731,250.983836903848,-4.353231,0.1934564,33400,0.0,1.0228186,-9.511200912172011,0.2852308879955672,-11.61627549096334,0.5450351,0.23924558,1.4409097,0.0151299285,100,-4.387466,-2.7597833,1.3819532,2.3330529,-0.8192150592803955,-0.0951120091217201,-9.511200912172011,0.010027489,1.4471924,0.99468184,-1.0,0.177094034699871,0.0,-10.247953367416933,100.0,-4.356259,-0.10247953367416932,-0.99617046,100,-10.247953367416933,-2.0909643,0.19028383058927084,-2.9765348,6.0669594,0.07009649800602347,-1.0,-0.9927608,-13.173963950940953,100.0,1.7935188,0.98950255,1.2239806199795566,0.0035960829991381615,0.001240193989360705,166000,334,-3.98599,0.010979498,-2.444103,0.01891874149441719,10,-3.9830656,0.024559716,100,-14.298741,33400,1660,-14.079892,-0.04266682556578464,0.43534565,-0.001810339778671208,2.405434469086212,-0.4143678,-3.9867718,0.0023966360022313893
166,-6.424766169947446,0.1654820168915152,-0.7992099141050113,-9.452531,1.5474694620352238,2,0.0029223966,100,5.6232314,252.5362334109086,-4.34059,0.17618127,33600,0.0,1.1167076,-4.2308513688492235,0.29177110697492026,-6.755730203730477,0.7205986,0.18827748,0.92932695,-0.0030640506,100,-4.36303,-2.5045,0.9337898,2.5442417,-0.18818670511245728,-0.04230851368849224,-4.2308513688492235,0.056976177,0.922671,0.99021417,-1.0,0.10014119564193295,0.0,-6.590248186838961,100.0,-4.343837,-0.06590248186838961,-0.9939348,100,-6.590248186838961,-1.9955353,0.1735872686728319,-1.3801469,6.19974,0.0766689230222255,-1.0,-0.9909325,-8.035762530836562,100.0,1.9525295,0.99330246,1.1712697030161507,0.003870974003802985,0.0013306700275279582,167000,336,-3.987451,0.0023941451,-2.4375997,0.018979782238602638,10,-3.984172,0.022772372,100,-9.327599,33600,1670,-9.476649,-0.005728021082813101,0.5249151,-0.000907465198541616,2.211661869089914,-0.34101778,-3.9591343,0.0025580849905963987
167,-9.257734543708391,2.1955479075744906,-3.5897563386455316,-12.71365,1.4937844929809216,2,0.15664674,100,6.3203564,254.0346070228552,-4.469445,0.16240053,33800,0.0,0.94185984,-6.753439066807632,0.31133760800003074,-13.648830358857373,0.72273177,0.25268814,1.4438734,0.021348529,100,-4.480023,-2.2244852,1.5007081,2.5456734,1.202744483947754,-0.06753439066807633,-6.753439066807632,0.07971468,1.4438413,0.998877,-1.0,0.22181133654105722,0.0,-11.453282451282881,100.0,-4.4654512,-0.11453282451282884,-0.98321176,100,-11.453282451282881,-2.0974212,0.1619377713259258,-0.7571887,6.6500115,0.08264477498596534,-1.0,-0.6409776,-12.178067866520646,100.0,2.3052018,0.9891341,1.0920747209747788,0.0036843680136371404,0.0014307070232462138,168000,338,-3.9125106,0.15770459,-2.528365,0.019436514005064964,10,-3.9104927,0.028837614,100,-12.710858,33800,1680,-12.547274,-0.028897634824990786,0.5150425,-0.0016500731640660203,3.049087317154568,-0.6286093,-0.08673598,0.002612313983263448
168,-4.955842881322383,0.002763184183520284,-2.2265018820623315,-13.758158,1.4556974790175445,2,0.004291873,100,5.744769,255.49470059986925,-4.887145,0.17499657,34000,0.0,1.2683567,-5.542490061850499,0.2973498990177177,-4.961369249689423,0.7910099,0.14922261,2.3220882,0.0033994413,100,-4.9027452,-1.9997225,2.3402896,2.6778505,0.08499513566493988,-0.05542490061850499,-5.542490061850499,0.20622621,2.3256779,0.9337623,-1.0,0.0326399938846246,0.0,-4.9586060655059025,100.0,-4.8895707,-0.049586060655059036,-0.97210604,100,-4.9586060655059025,-2.0599258,0.16974169238523965,-2.5477679,6.7981157,0.07907047498156317,-0.3050483449591114,-0.9786002,-10.99747971965878,100.0,2.0216022,0.9923587,1.0717795829987153,0.003572968009393662,0.0014756260206922889,169000,340,-3.9454176,0.0043975664,-2.5851173,0.019559483975172043,10,-3.941751,0.025865935,100,-13.830914,34000,1690,-13.991965,-0.017370347022778235,0.6034278,-0.004030342021878069,2.663903801172077,-0.49779707,-3.9331434,0.0024489279894623905
169,-5.219735263237319,2.202004740686269,-3.679425362459987,-13.337337,1.5732282590179238,2,0.006587276,100,6.9454536,257.072478413902,-4.537542,0.2071612,34200,0.0,1.1566346,-7.954115645944188,0.2999636539898347,-9.623744744609857,0.7165996,0.20092586,1.8435507,0.011822112,100,-4.5867167,-2.6714792,1.8433908,2.6248894,0.8653836250305176,-0.07954115645944185,-7.954115645944188,0.112683885,1.849799,0.9963759,-1.0,0.14473668811737472,0.0,-7.421740003923588,100.0,-4.5307884,-0.07421740003923588,-0.857615,100,-7.421740003923588,-2.1203442,0.2147428489143073,-2.311237,6.6468706,0.0801706530037336,-1.0,-0.91331446,-10.787095433919765,100.0,2.2226143,0.991871,1.1848476610030048,0.003944914991734549,0.001355948013952002,170000,342,-3.8565862,0.0060185366,-2.5059712,0.02050412818789482,10,-3.8650653,0.037140433,100,-13.269558,34200,1700,-13.395393,-0.024593543337867438,0.510747,-0.0037865621078570404,2.547448853411168,-0.5417234,-3.8990004,0.00294542801566422
170,-9.130433012071414,2.7762361575934804,-3.44858592030723,-11.448571,1.5943406950100325,2,0.0044338163,100,5.6778703,258.6715813399351,-4.097879,0.18639837,34400,0.0,1.1770452,-6.809499780266634,0.4031080710119568,-14.682905327258375,0.544054,0.2681673,0.8038284,0.04309627,100,-4.1353574,-2.5256667,0.8000839,2.4219952,-0.4186462163925171,-0.06809499780266635,-6.809499780266634,-0.029819999,0.81215644,0.99645686,-1.0,0.22864697546231436,0.0,-11.906669169664895,100.0,-4.1033726,-0.11906669169664898,-0.8061105,100,-11.906669169664895,-2.1221955,0.17728018644411134,-3.303534,5.9190397,0.09177172899944708,-1.0,-0.9876235,-11.519243897201486,100.0,1.8930354,0.98725027,1.0921350800199434,0.0038268569915089756,0.001332705985987559,171000,344,-3.8728523,0.004954919,-2.4732366,0.019958099350333214,10,-3.856258,0.01722501,100,-11.386773,34400,1710,-11.469812,-0.02424483322489944,0.4223577,-0.002601810076927743,2.621365023263609,-0.47111621,-3.8701274,0.0021662520011886954
171,-7.9845456877685885,0.35584354291838993,-5.3743080258345275,-14.01254,1.519967607979197,2,0.007885028,100,5.7437043,260.19607792788884,-4.4426055,0.20185855,34600,0.0,1.3431128,-9.09082744288055,0.28936047898605466,-8.696232773605368,0.63636076,0.20474823,1.812935,-0.020655317,100,-4.4889407,-1.9903867,1.760951,2.6852074,-0.4556409418582916,-0.0909082744288055,-9.09082744288055,0.16835907,1.812642,0.90404105,-1.0,0.1188535668897802,0.0,-8.340389230686979,100.0,-4.4486194,-0.08340389230686979,-0.9978928,100,-8.340389230686979,-2.076058,0.19837811760361954,-4.519764,6.2192297,0.0738691049918998,-1.0,-0.9934384,-13.193998673634304,100.0,1.8844497,0.9898876,1.1497695090074558,0.0032263880129903555,0.0012896779808215797,172000,346,-3.844881,0.008272326,-2.4097297,0.019381992518901825,10,-3.8363013,0.020706926,100,-13.941567,34600,1720,-13.482136,-0.0378473483892776,0.4731784,-0.005335315858555729,2.4347867327943202,-0.45366496,-3.8694282,0.0024524489999748766
172,-9.837179985127731,0.10208124689408482,-2.3421836505147517,-12.08823,1.5002720060001593,2,0.004572229,100,4.172595,261.7009590349335,-4.362885,0.1825484,34800,0.0,1.0231353,-6.655610269280659,0.3001153659715783,-10.041342478915901,0.6985087,0.24193291,1.377176,0.020810647,100,-4.3961186,-2.4485223,1.3636916,2.5408492,-0.2669124901294708,-0.0665561026928066,-6.655610269280659,0.095617294,1.3734463,0.9965787,-1.0,0.20089744917397476,0.0,-9.939261232021817,100.0,-4.3597975,-0.09939261232021818,-0.99484855,100,-9.939261232021817,-2.053509,0.1915591135569422,-1.1641474,6.195513,0.08008351299213246,-1.0,-0.96759635,-11.641330881688873,100.0,1.9322892,0.9890529,1.1125341120059602,0.0036078220000490546,0.0013354890106711537,173000,348,-3.8468733,0.0038417324,-2.4487739,0.019410645589232445,10,-3.8429534,0.023369225,100,-12.126344,34800,1730,-11.993136,-0.01971082371786589,0.52739275,-0.0016456664257034873,3.286980278333591,-0.40251672,-3.83614,0.0025957040197681636
173,-5.716595473229524,0.4476325893517141,-4.556289665849871,-11.444031,1.532852787990123,2,0.14940284,100,4.7161365,263.23821654191124,-4.386824,0.1871245,35000,0.0,1.1149837,-8.50736200556057,0.3147560720099136,-6.611860651932952,0.74261224,0.15054002,1.5300874,0.010147814,100,-4.4048767,-1.8029935,1.599238,2.5897822,0.2515905499458313,-0.08507362005560569,-8.50736200556057,0.036447972,1.530317,0.99601823,-1.0,0.03775416324630054,0.0,-6.164228062581238,100.0,-4.3833704,-0.06164228062581238,-0.39199877,100,-6.164228062581238,-2.0254152,0.19059455539103506,-2.7423096,6.338251,0.08106446897727437,-0.35936807907909674,-0.9913106,-12.61563258226649,100.0,2.0640345,0.99008834,1.129781945986906,0.0036405189894139767,0.0013029130059294403,174000,350,-3.792644,0.14963873,-2.4988317,0.019664481282234192,10,-3.800947,0.017054398,100,-11.395097,35000,1740,-11.784037,-0.02432391976184111,0.5505102,-0.004459526086787426,2.6975467600866843,-0.51240814,-0.07400833,0.0023068690206855536
174,-7.419626643995122,1.0321398684373695,-4.667312814557875,-11.555175,1.6636979129980318,2,0.14526223,100,4.1405687,264.90586937387707,-4.208948,0.19490883,35200,0.0,1.2563243,-7.402911731140888,0.3271567889896687,-9.483906380869861,0.587538,0.21863566,1.3781887,0.022197815,100,-4.22807,-2.4371355,1.423927,2.4977267,-0.8262376189231873,-0.07402911731140886,-7.402911731140888,0.09401628,1.3873618,0.994676,-1.0,0.15380044513131302,0.0,-8.451766512432492,100.0,-4.207554,-0.08451766512432492,-0.97202957,100,-8.451766512432492,-2.1111126,0.19192771461424865,-4.5135984,5.908371,0.08749783199164085,-1.0,-0.9696646,-11.531670265314567,100.0,1.789438,0.988852,1.2420699140056968,0.003537456999765709,0.0014680630119983107,175000,352,-3.7696216,0.14488007,-2.4683442,0.019759608432650566,10,-3.7763393,0.027204433,100,-11.536713,35200,1750,-11.376758,-0.029915457046207745,0.44523832,-0.0008900456826762878,2.115465386544715,-0.43503934,-0.117216356,0.0019678579992614686
175,-5.910883202185707,0.5114252927762735,-3.7148871977111173,-13.857559,1.512059525004588,2,0.14541207,100,6.5713396,266.42240988690173,-4.471834,0.20367111,35400,0.0,1.2228227,-8.262376642750443,0.3104810799995903,-6.933733787738254,0.7083321,0.17113358,1.9799759,0.01909394,100,-4.4872146,-2.3921604,1.9856615,2.5141733,-0.5025287866592407,-0.08262376642750442,-8.262376642750443,0.099527575,1.9776179,0.9936415,-1.0,0.07105889864445498,0.0,-6.422308494961981,100.0,-4.46793,-0.0642230849496198,-0.39815933,100,-6.422308494961981,-2.095487,0.20625650304949078,-0.98245764,6.2239776,0.07870123398606665,-0.8742325768374919,-0.98358876,-12.208371420335531,100.0,1.871557,0.9879688,1.115434061997803,0.003565823019016534,0.0012873719970230013,176000,354,-3.7396386,0.14625224,-2.5040548,0.019992684945464134,10,-3.7433236,0.038553305,100,-13.954583,35400,1760,-13.746545,-0.028403290648984197,0.56306255,-0.003883790457390022,2.9218055266117537,-0.4158255,-0.091256365,0.002589954005088657
176,-9.380971474767625,0.9776487795468789,-0.4208106621382267,-13.655047,1.4407766460208222,2,0.003412736,100,4.0920086,267.8672518439125,-4.243678,0.19205183,35600,0.0,1.1458893,-4.734354254684765,0.3064935879956465,-11.336269033861383,0.59749985,0.24761902,1.4621701,0.044216305,100,-4.2638893,-2.369944,1.4492376,2.3553476,-1.304612398147583,-0.047343542546847646,-4.734354254684765,0.04857499,1.4487232,0.99795145,-1.0,0.2226301583298946,0.0,-10.358620254314504,100.0,-4.242834,-0.10358620254314502,-0.8801993,100,-10.358620254314504,-2.1380782,0.19531751164155053,-4.1519256,5.834115,0.07255446299677715,-1.0,-0.98553115,-8.95866658972546,100.0,1.6659095,0.989976,1.0542976060241926,0.003690954006742686,0.001283094985410571,177000,356,-3.76653,0.003120224,-2.5089133,0.020141180604696274,10,-3.7619317,0.024681013,100,-13.691384,35600,1770,-13.804345,-0.0012125969584392952,0.49135643,-0.002909851217792158,2.3394510143588194,-0.52582425,-3.770811,0.0024569400120526552
177,-5.703462001170268,0.07325585563242987,-2.8695370753342755,-11.606307,1.7607896900153719,2,0.005059034,100,5.2619677,269.6324813939573,-4.0434923,0.20336725,35800,0.0,1.2920495,-6.724030313526839,0.3464012469921727,-5.849973712435128,0.59256023,0.18083371,1.0509325,0.008416313,100,-4.0916924,-1.5527222,1.0444789,2.5991802,-0.6729095578193665,-0.06724030313526842,-6.724030313526839,0.051082335,1.0544561,0.99212784,-1.0,0.0633032198402066,0.0,-5.776717856802698,100.0,-4.0436563,-0.057767178568026996,-0.91614026,100,-5.776717856802698,-2.13695,0.20177923367409742,-3.9185858,5.8093987,0.07400911900913343,-0.6980642112101535,-0.97716045,-10.016096502681473,100.0,1.8282591,0.98984957,1.3331886189989746,0.0035019089991692454,0.0012438810081221163,178000,358,-3.716939,0.0047890428,-2.484535,0.01987878419458866,10,-3.7155612,0.029333046,100,-11.560698,35800,1780,-11.583744,-0.011763848928678133,0.46316504,-0.0024058489158904567,2.2182046394445596,-0.50580287,-3.7361434,0.002444915007799864
178,-9.315981233974,0.5293230989792512,-4.498260272318926,-12.774144,1.9179165750392713,2,0.13947803,100,4.1956577,271.5547035240161,-4.2744527,0.2074801,36000,0.0,1.0594606,-8.623503795570603,0.29323973899590783,-10.374627431932502,0.57025516,0.23591512,1.7821612,0.016860025,100,-4.2584553,-2.7494998,1.8188087,2.3957212,-0.8092083930969238,-0.08623503795570606,-8.623503795570603,0.04778492,1.7700021,0.9943759,-1.0,0.18341073986537243,0.0,-9.845304332953251,100.0,-4.272821,-0.09845304332953254,-0.9910909,100,-9.845304332953251,-2.140117,0.21128482713351893,-2.004352,5.9686904,0.07805286400252953,-1.0,-0.99345136,-11.775407164991657,100.0,1.7937714,0.99079657,1.5382287230168004,0.0044973700132686645,0.001290929998503998,179000,360,-3.7268622,0.1398928,-2.5000346,0.019763438031077385,10,-3.7215524,0.02431976,100,-12.885483,36000,1790,-12.885938,-0.018270808199162283,0.43277022,-0.0019919814752423445,2.414857907135627,-0.20927474,-0.10483655,0.002606949012260884
