trainer/Alpha Loss,trainer/Policy mu Mean,exploration/num steps total,evaluation/path length Min,evaluation/Rewards Max,exploration/Actions Std,replay_buffer/size,exploration/Actions Mean,exploration/Returns Max,exploration/path length Mean,exploration/Average Returns,evaluation/Rewards Min,exploration/Rewards Std,trainer/Q2 Predictions Std,trainer/Policy mu Min,trainer/Q Targets Std,trainer/QF1 Loss,evaluation/Actions Max,evaluation/num paths total,trainer/Policy log std Std,trainer/Q1 Predictions Std,trainer/Q Targets Mean,trainer/Policy log std Mean,exploration/path length Min,time/logging (s),trainer/Q Targets Max,exploration/Returns Mean,evaluation/Actions Std,exploration/Rewards Min,trainer/Policy log std Max,time/training (s),evaluation/Num Paths,time/epoch (s),trainer/Q2 Predictions Min,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Q Targets Min,exploration/Rewards Mean,trainer/Q1 Predictions Max,trainer/Q2 Predictions Mean,time/data storing (s),exploration/Returns Min,evaluation/Rewards Std,time/saving (s),trainer/Q1 Predictions Min,evaluation/Returns Max,exploration/Actions Max,trainer/Q2 Predictions Max,evaluation/path length Max,exploration/num paths total,evaluation/Actions Mean,exploration/path length Max,evaluation/Average Returns,trainer/Policy mu Std,evaluation/path length Mean,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy log std Min,exploration/Returns Std,Epoch,time/evaluation sampling (s),evaluation/num steps total,exploration/Num Paths,evaluation/Actions Min,trainer/Policy Loss,evaluation/path length Std,evaluation/Rewards Mean,exploration/Rewards Max,time/total (s),evaluation/Returns Std,trainer/Alpha,evaluation/Returns Mean,trainer/Q1 Predictions Mean,trainer/Policy mu Max,trainer/Log Pis Mean,time/exploration sampling (s),evaluation/Returns Min,trainer/Log Pis Max,exploration/path length Std
0.28667888045310974,-0.018247958,15000,100,-0.05055598624196406,0.20309256,15000,0.022300161,-15.862899753038075,100.0,-19.713647064565635,-5.217424742293247,0.39999115697800597,5.078905,-3.3251452,5.7004566,4.3189526,0.99711937,740,0.4907782,5.021589,-13.7915,-1.9627037,100,0.002905344997998327,-0.09051457,-19.713647064565635,0.16678336,-4.48915740366716,-0.36408728,0.9779667920083739,10,1.308200154977385,-36.32662,-1.7114359,1.5599802,-36.061134,-0.19713647064565634,-11.896623,-13.961244,0.0014101509877946228,-23.564394376093194,0.5176331065735655,0.0023130630142986774,-35.8924,-9.662761497055206,0.9835522,-11.9081745,100,150,0.0018190461,100,-15.463763571983524,0.9298978,100.0,4.3003078,-0.44419268,-2.359758,3.8507473115275594,73,0.25690590898739174,74000,2,-0.9971751,15.278214,0.0,-0.15463763571983527,-0.010238182898984094,96.95276449178346,3.980141629023909,0.03311113640666008,-15.463763571983524,-13.930386,3.1998553,2.0841234,0.0666988949815277,-22.516960586707757,9.499904,0.0
0.6644373536109924,-0.09980813,15200,100,-0.028826940366744047,0.2322514,15200,-0.029165354,-25.939483156687988,100.0,-26.222029080843495,-6.010655073170699,0.6546162176952444,3.6726615,-3.1717353,3.7137346,0.056079797,0.9948392,750,0.3653225,3.7149346,-12.989664,-2.1150777,100,0.0026452859747223556,-11.900956,-26.222029080843495,0.18171567,-4.793575062424195,-0.61603564,0.9805011800199281,10,1.3033314799831714,-37.581486,-0.9368564,1.3382392,-38.48354,-0.2622202908084349,-11.788159,-12.8239565,0.0011822329834103584,-26.504575004999,0.5438207407717139,0.0020929960010107607,-37.89852,-9.466464469292838,0.9717188,-11.809393,100,152,0.015566136,100,-14.599689109758604,0.669494,100.0,0.052375793,-0.9992842,-2.36502,0.2825459241555066,74,0.24887630599550903,75000,2,-0.9944524,14.666642,0.0,-0.14599689109758604,-0.017962686776866243,98.26012091775192,3.3341495959562812,0.03287521004676819,-14.599689109758604,-12.785209,2.4807308,2.194562,0.0680334790085908,-21.96434843356678,8.813822,0.0
0.07966078817844391,-0.088682555,15400,100,-0.018575013236057956,0.22459453,15400,-0.009201352,-17.38617564617888,100.0,-22.18879022013822,-4.521626753470946,0.5150922099848904,3.110173,-2.9549463,3.038745,0.022309046,0.98855263,760,0.38139102,3.0993013,-12.957039,-2.0477655,100,0.003380210982868448,-11.847236,-22.18879022013822,0.1410855,-5.3558740200153965,-0.4247534,0.9752235320047475,10,1.3115852210030425,-32.430927,-1.3259205,1.3743346,-32.39805,-0.22188790220138224,-11.93411,-12.919786,0.001370001002214849,-26.99140479409756,0.33652771726674563,0.001814834016840905,-32.33853,-7.718185951135812,0.99664766,-11.89851,100,154,-0.0032691502,100,-11.716783044214525,0.71416944,100.0,0.020028947,-0.99723095,-2.3571463,4.802614573959339,75,0.2609443670080509,76000,2,-0.99635386,14.639595,0.0,-0.11716783044214527,-0.00932860809022117,99.57554804976098,3.6440481392575284,0.03273726627230644,-11.716783044214525,-12.9473295,2.9708889,2.0232975,0.06885227598831989,-19.498126786721755,7.722865,0.0
0.3365267217159271,0.080720216,15600,100,-0.015308961551171375,0.2162563,15600,-0.03613093,-17.62060891202499,100.0,-23.21549042437474,-5.724069548265493,0.6188288306456858,2.2235231,-2.4186099,2.1887057,0.046927404,0.99680614,770,0.35334346,2.2431188,-12.645208,-2.121848,100,0.0033611489925533533,-11.808387,-23.21549042437474,0.15607837,-5.875208925493191,-0.6749411,0.9677673630067147,10,1.2921252279775217,-26.966478,-2.0256262,1.286135,-26.682093,-0.2321549042437475,-11.668319,-12.4612465,0.0013842199987266213,-28.810371936724486,0.5136444343472022,0.0023491400061175227,-26.924423,-4.693423395234357,0.4124988,-11.716769,100,156,0.0034793783,100,-12.560845342438835,0.6421432,100.0,0.04456856,-0.99727327,-2.3947477,5.5948815123497475,76,0.24944777297787368,77000,2,-0.99811375,14.212899,0.0,-0.12560845342438834,-0.004886382985964058,100.87174962871359,6.2502996292763635,0.032548267394304276,-12.560845342438835,-12.455709,2.8716402,2.098252,0.0678155829955358,-20.38472803248094,6.671794,0.0
0.9389503598213196,-0.085542575,15800,100,-0.17196768928301964,0.18654007,15800,-0.010604074,-21.531364935258168,100.0,-24.612319785501626,-5.633976991615694,0.36018625802121956,3.7113624,-2.870385,3.4678638,0.120130576,0.99790066,780,0.41414237,3.765856,-12.92771,-2.1127288,100,0.003479053993942216,-11.729419,-24.612319785501626,0.1681834,-3.681720315351471,-0.6828039,0.9814896530006081,10,1.3053315169818234,-45.326866,-1.097072,1.3342009,-42.927647,-0.24612319785501627,-11.804962,-12.983285,0.001204959989991039,-27.693274635745084,0.5719450666054825,0.0022872779809404165,-46.078976,-18.01094731882438,0.9794488,-11.797154,100,158,-0.0010173096,100,-27.43550907104774,0.75891733,100.0,0.07816547,-0.9940401,-2.4127717,3.080954850243458,77,0.250165174016729,78000,2,-0.99745464,14.8173,0.0,-0.27435509071047737,-0.0208811879619231,102.18114158068784,4.908611448623216,0.032785311341285706,-27.43550907104774,-12.997909,3.3201907,2.2747216,0.06670539799961261,-32.82338196534044,8.001816,0.0
-0.273680716753006,-0.021352343,16000,100,-0.00280884283170406,0.2000517,16000,-0.011907119,-15.592441168271423,100.0,-19.798633151797336,-5.46708612115511,0.4250984465917815,2.682516,-2.525899,3.2040954,2.7145348,0.9967851,790,0.350025,2.6573293,-12.274568,-2.093591,100,0.003500190010527149,-0.31334877,-19.798633151797336,0.16208771,-4.267608912976191,-0.54984134,0.9784652420203201,10,1.3073335920053069,-33.761356,-1.524277,1.3497294,-33.31099,-0.19798633151797332,-11.654694,-12.378393,0.0012103929766453803,-24.004825135323248,0.5225629191107778,0.0022638009977526963,-33.421673,-4.709970210968886,0.9899819,-11.635958,100,160,-0.006319928,100,-11.319855548034017,0.6381583,100.0,2.6964383,-0.9985175,-2.364028,4.206191983525913,78,0.2533919700072147,79000,2,-0.9965429,14.067256,0.0,-0.11319855548034019,-0.003461359983966659,103.4926359516976,3.806125208201196,0.03257161006331444,-11.319855548034017,-12.408069,2.9946702,1.9200767,0.06850199599284679,-16.331469506755163,6.8659124,0.0
-0.08587738126516342,-0.043218743,16200,100,-0.05083456885795951,0.23250961,16200,0.016470145,-20.530555986938072,100.0,-24.863452317264866,-6.152677331388323,0.6534318046987222,4.8214803,-3.102875,4.8817964,1.5187272,0.99703646,800,0.40164393,4.866875,-13.116429,-2.0594602,100,0.0033849379979074,-0.61547667,-24.863452317264866,0.17384022,-6.0821630290390925,-0.41875306,0.985561040986795,10,1.3203695429838262,-44.86671,-2.8538647,1.2542679,-42.542873,-0.24863452317264867,-11.572815,-13.133664,0.001183328015031293,-29.19634864759166,0.6105277559281613,0.010905878996709362,-45.7442,-5.578556638601773,0.9961736,-11.592814,100,162,0.0040412117,100,-15.527677718835601,0.76622754,100.0,1.4607188,-0.9870806,-2.380756,4.332896330326793,79,0.25000860801083036,80000,2,-0.9978488,14.49846,0.0,-0.155276777188356,-0.0032409783356642705,104.81727969669737,6.637911843634486,0.032394059002399445,-15.527677718835601,-13.116595,3.1836083,1.9749608,0.06932574897655286,-23.149243828873143,5.4877687,0.0
1.3099720478057861,-0.09072748,16400,100,-0.035578400417279346,0.16715935,16400,-0.0008091712,-16.356579439646325,100.0,-16.46778561971414,-6.5293922806287705,0.1448236917024469,4.099233,-3.4166298,4.3315706,2.6955903,0.9956009,810,0.45306456,4.0746813,-12.779346,-2.2101693,100,0.003406159987207502,-0.48193645,-16.46778561971414,0.16712163,-1.5920993427352694,-0.5350903,0.9795497379964218,10,1.306187352980487,-36.46143,-1.6781651,1.6037136,-34.668808,-0.16467785619714134,-11.418766,-12.907543,0.0012200589990243316,-16.578991799781953,0.5734705334771371,0.002427370985969901,-37.10119,-11.647574200174246,0.98054826,-11.441723,100,164,-0.012802237,100,-20.931017461342787,0.7873344,100.0,2.6481435,-0.97190875,-2.5327206,0.11120618006781413,80,0.2528376179980114,81000,2,-0.99776167,14.752122,0.0,-0.20931017461342788,-0.0011102558998095837,106.1279215067043,6.217757694694732,0.032647185027599335,-20.931017461342787,-12.865077,3.1328497,2.382797,0.06674640701385215,-30.590444220618718,8.66069,0.0
0.26275455951690674,0.065261886,16600,100,-0.017344346012027254,0.20622295,16600,-0.015267164,-15.85521927858274,100.0,-21.777271163839615,-5.437925658349632,0.5078453175645181,3.0937245,-2.8993788,3.4142923,1.7548615,0.99731344,820,0.39148447,3.0827148,-12.489189,-2.1366541,100,0.0033788020082283765,-2.6940491,-21.777271163839615,0.14741643,-5.163451638015731,-0.62836945,0.9701840959896799,10,1.2971645159705076,-32.677303,-4.2150216,1.4854953,-32.723724,-0.21777271163839615,-11.552856,-12.658633,0.0011973160144407302,-27.69932304909649,0.40171068098851365,0.0024946229823399335,-32.76343,-8.100793126902122,0.9654991,-11.612537,100,166,-0.008505772,100,-13.116772188635341,0.70495903,100.0,1.5715704,-0.99963754,-2.4289145,5.922051885256874,81,0.2517200449947268,82000,2,-0.9958662,14.396023,0.0,-0.1311677218863534,-0.007259753507655313,107.42970847667311,4.483794588296432,0.0329454280436039,-13.116772188635341,-12.613966,3.3615444,2.0769877,0.0681896339810919,-22.574313153472502,7.536375,0.0
-0.009651699103415012,0.054668188,16800,100,-0.03399420961081257,0.20567918,16800,0.0008438182,-20.31493878167339,100.0,-21.391809490363975,-5.696434102934184,0.4417333887351107,3.648267,-2.83793,3.9020622,1.3153938,0.9977344,830,0.35201976,3.615268,-12.349092,-2.1445343,100,0.003450997988693416,-0.1475796,-21.391809490363975,0.16850609,-3.7494283661569665,-0.45904568,0.9813144549843855,10,1.3043226449808571,-40.304176,-4.403782,1.4248477,-40.614845,-0.2139180949036396,-11.40087,-12.312728,0.0011973090004175901,-22.46868019905456,0.5897353611459113,0.0023048110015224665,-39.745667,-4.475109817917194,0.99761295,-11.3511915,100,168,-0.014097298,100,-14.637105625433705,0.57803464,100.0,1.3274972,-0.997478,-2.3908718,1.0768707086905849,82,0.24854368800879456,83000,2,-0.99795055,13.902245,0.0,-0.14637105625433708,-0.009926127077243259,108.7384713536594,4.739270857331517,0.03309968486428261,-14.637105625433705,-12.354714,3.2524233,1.997168,0.0675113839970436,-20.536294949266768,8.307842,0.0
-0.225910484790802,-0.020766413,17000,100,-0.02836596912866576,0.20584156,17000,0.0010751509,-23.0912000963662,100.0,-23.88850988549408,-6.849360417474432,0.547689005387621,2.7919884,-3.2758734,2.7483182,0.03844531,0.99822956,840,0.3538546,2.7680335,-12.220219,-2.1156418,100,0.003248806984629482,-11.298814,-23.88850988549408,0.16396116,-4.256517792191171,-0.46819413,0.9833875089825597,10,1.3079514409473632,-30.854795,-1.1891474,1.4078919,-30.452896,-0.2388850988549408,-11.24705,-12.022329,0.0012042899907100946,-24.68581967462196,0.5397321030881491,0.0022002240002620965,-30.743818,-3.6078744160536913,0.996103,-11.199444,100,170,-0.0058096144,100,-12.009011216421365,0.6516829,100.0,0.05679859,-0.99485403,-2.383236,0.7973097891278798,83,0.2518991580000147,84000,2,-0.997478,13.798315,0.0,-0.12009011216421367,-0.019606587121780587,110.05090325159836,6.01356707400775,0.033300794661045074,-12.009011216421365,-12.06324,3.4939296,1.9335965,0.06601145298918709,-24.001912795469828,8.852228,0.0
-0.5181453824043274,0.1151046,17200,100,-0.04543327646608917,0.23291318,17200,0.045219768,-20.605702574462732,100.0,-27.12942682576011,-5.6259799930411125,0.7153216889228289,4.7820463,-3.232309,4.7842607,1.3504984,0.998426,850,0.49873787,4.740648,-13.072895,-2.0310364,100,0.0033594169944990426,-0.21348591,-27.12942682576011,0.15241413,-6.681853420385647,-0.50303245,0.9641329860023689,10,1.2881200520205311,-36.697144,-4.7644625,1.6523532,-33.90196,-0.2712942682576011,-11.218381,-13.169967,0.001181236992124468,-33.65315107705749,0.42714990182295104,0.00233486300567165,-36.65333,-11.267820298833833,0.99932146,-11.296958,100,172,-0.008407259,100,-16.739073486858878,0.8839282,100.0,1.3495924,-0.30664355,-2.4097562,6.523724251297377,84,0.25153690500883386,85000,2,-0.99723417,14.418156,0.0,-0.16739073486858877,-0.004639591060625049,111.34352575958474,5.3246521840355525,0.03352753072977066,-16.739073486858878,-13.103807,3.327416,1.8473992,0.06557464401703328,-26.196762187132855,7.5230494,0.0
-0.1261695772409439,0.077215955,17400,100,-0.014973809764009596,0.20009924,17400,0.0029028011,-15.757999190328073,100.0,-18.849285153623008,-7.324703928009246,0.37881688366304406,3.192731,-2.788751,3.214109,1.3007162,0.9985322,860,0.42553714,3.2275972,-12.187809,-2.0687776,100,0.0033753849857021123,-0.2251109,-18.849285153623008,0.17478761,-3.9076837508773816,-0.60237926,0.9736504890024662,10,1.2989690009562764,-36.20063,-1.8821381,1.3429834,-33.887733,-0.18849285153623005,-11.091433,-12.152851,0.001202074985485524,-21.94057111691794,0.6196902126914448,0.002321427979040891,-36.318935,-3.2425702398273293,0.99893844,-11.073042,100,174,0.009572945,100,-12.98399350719871,0.74882954,100.0,1.3079891,-0.9675778,-2.399205,3.0912859632949337,85,0.24946114400518127,86000,2,-0.9963242,13.733992,0.0,-0.1298399350719871,-0.005415522477308681,112.64703010156518,5.9274638539088755,0.03354741632938385,-12.98399350719871,-12.184393,3.2379346,1.9628348,0.06895847999840043,-25.609384307390933,7.2944126,0.0
-0.38614654541015625,0.049388543,17600,100,-0.01732921367760076,0.21221119,17600,-0.024779974,-20.770258336481135,100.0,-24.1000204223227,-5.753750330361473,0.5410220770774331,2.0306406,-2.750686,2.2668676,1.2532512,0.99736685,870,0.3720084,2.0292423,-11.841452,-2.1511383,100,0.0032489510194864124,-0.31252623,-24.1000204223227,0.15521069,-4.975535709705574,-0.6959726,0.9779243329830933,10,1.3006580920191482,-22.987938,-3.8168612,1.4359964,-22.362259,-0.24100020422322707,-10.956841,-11.770866,0.0011865170090459287,-27.429782508164266,0.46223903877012684,0.002307618997292593,-22.994055,-9.791834352024717,0.95989746,-11.000583,100,176,0.011208618,100,-16.366285939719393,0.6359437,100.0,1.2429185,-0.99626964,-2.4331517,3.3297620858415655,86,0.24948765299632214,87000,2,-0.996607,13.373831,0.0,-0.16366285939719394,-0.01808451505726267,113.95206638856325,5.324745970285952,0.03406583517789841,-16.366285939719393,-11.733746,2.990289,1.8857421,0.06650301901390776,-25.366276681442166,6.393124,0.0
-0.36579757928848267,-0.03429006,17800,100,-0.01672252767092809,0.23150034,17800,-0.040730856,-24.941405902422765,100.0,-26.504431448508406,-6.135945646482133,0.6455834824446444,1.6478708,-3.3594236,2.0570743,1.2307862,0.9956827,880,0.32415515,1.641658,-11.577179,-2.11233,100,0.0033480440033599734,-0.12548873,-26.504431448508406,0.16371213,-4.995159783710907,-0.39810923,0.9627044720109552,10,1.287249093002174,-25.281801,-0.56872964,1.0453663,-26.11906,-0.26504431448508414,-10.972704,-11.457498,0.001177942001959309,-28.067456994594046,0.5022041863614125,0.0022963449882809073,-25.222607,-3.1905845677849918,0.43552074,-10.933087,100,178,-0.0006060026,100,-11.007079163169372,0.5274214,100.0,1.245388,-0.99565506,-2.350861,1.5630255460856404,87,0.2520433489989955,88000,2,-0.99809897,13.16991,0.0,-0.11007079163169375,-0.0163126759183582,115.24377824959811,5.329119439941919,0.03419853746891022,-11.007079163169372,-11.501827,2.4049506,1.8916324,0.06567894099862315,-20.563139204953757,6.663562,0.0
0.44138196110725403,-0.05617882,18000,100,-0.005103574846651497,0.1744819,18000,-0.022164721,-11.940953007421538,100.0,-15.795111830165398,-4.496003591788744,0.34544620424908,2.141716,-3.0993016,2.103659,0.018558323,0.9968484,890,0.4024636,2.1463919,-11.878975,-2.17697,100,0.0033443660067860037,-10.999891,-15.795111830165398,0.13157538,-3.7474083165768644,-0.663165,0.9757883280108217,10,1.2988749639771413,-24.583715,-3.4801955,1.6276358,-24.628922,-0.15795111830165395,-10.965404,-11.7758875,0.0012441029830370098,-19.64927065290926,0.36396560842175235,0.002328938979189843,-24.84054,-2.1531650201636143,0.3906374,-10.931658,100,180,0.0052639255,100,-6.8995823913645395,0.7175643,100.0,0.019834278,-0.9978367,-2.4786892,3.8541588227438606,88,0.25060305499937385,89000,2,-0.9965082,13.648247,0.0,-0.06899582391364538,-0.009428636732254046,116.54705404856941,4.506799933350162,0.03463321924209595,-6.8995823913645395,-11.784811,3.5617359,2.1312428,0.06556617299793288,-14.537254988684492,7.7176228,0.0
-0.27848395705223083,-0.030110933,18200,100,-0.007723895223471806,0.22458054,18200,-0.040809967,-21.49163066534196,100.0,-21.765290777891757,-5.519349438742966,0.5543491928294592,2.9451632,-3.5859807,3.4513755,2.524371,0.9984455,900,0.33318523,2.930291,-11.561458,-2.190592,100,0.0033458119723945856,-0.1281767,-21.765290777891757,0.16978164,-4.640047099190045,-0.4371026,0.9820492730068509,10,1.3006301590066869,-34.70829,-3.670573,1.5297558,-34.38396,-0.21765290777891752,-10.98829,-11.708104,0.0012518859875854105,-22.03895089044155,0.5198933420022243,0.0023232610255945474,-34.680546,-4.452551324675858,0.37548813,-10.977686,100,182,0.0029823973,100,-10.698361671777151,0.60786366,100.0,2.5100496,-0.99949676,-2.4970634,0.27366011254979483,89,0.24478487600572407,90000,2,-0.997354,13.434977,0.0,-0.1069836167177715,-0.013625530740537054,117.85145203754655,4.09332650760549,0.03498257324099541,-10.698361671777151,-11.711403,3.4180665,1.9169425,0.06687505100853741,-17.85816161047158,10.098504,0.0
0.4581904709339142,0.0025992237,18400,100,-0.012096995728058828,0.23323007,18400,0.00959337,-20.527823732420725,100.0,-25.757958973704866,-6.19308950569017,0.7652461167860098,2.7069073,-2.971204,2.877845,1.1965992,0.99763787,910,0.36421275,2.696879,-11.615056,-2.189061,100,0.0030865089793223888,-0.111306824,-25.757958973704866,0.15375502,-6.779280022037413,-0.5968305,0.9669130780093838,10,1.2889175580057781,-29.245169,-1.3944796,1.3787137,-28.778645,-0.25757958973704864,-10.891381,-11.716374,0.001327562000369653,-30.98809421498901,0.49373993740275557,0.002174708992242813,-29.05112,-6.266321382553569,0.9990926,-10.93344,100,184,-0.012391421,100,-13.012735789087941,0.6181821,100.0,1.196947,-0.99750274,-2.4795146,5.2301352412841435,90,0.24780470502446406,91000,2,-0.9973971,13.560098,0.0,-0.13012735789087937,-0.007239369046113328,119.14484251855174,5.090521276231623,0.03471451625227928,-13.012735789087941,-11.671547,3.4051497,2.1363397,0.06761099499999546,-22.21757011889162,10.441873,0.0
0.48730728030204773,-0.06387773,18600,100,-0.017992845217376752,0.22994895,18600,0.019620769,-24.88725866373804,100.0,-26.772069016251358,-4.803876862802176,0.6638814052415479,5.130962,-3.12322,5.368039,2.369952,0.98923486,920,0.4804028,5.165101,-12.481851,-2.0093153,100,0.0033433700155001134,-0.07172796,-26.772069016251358,0.14671923,-5.660484951117989,-0.44592068,0.9804704990237951,10,1.3030030880472623,-42.959072,-3.650222,1.8442072,-41.70771,-0.2677206901625136,-10.774167,-12.632011,0.0011602530139498413,-28.656879368764674,0.3897384050175305,0.0023436220071744174,-43.503284,-10.708105984863849,0.9991144,-10.836217,100,186,-0.0054371287,100,-15.903963110296583,0.919623,100.0,2.3579948,-0.99044853,-2.4198253,1.8848103525133162,91,0.2492406889796257,92000,2,-0.9975724,14.215341,0.0,-0.15903963110296582,-0.011084641265412275,120.45206740466529,4.236654276455502,0.03509190306067467,-15.903963110296583,-12.583341,3.5696146,2.1454751,0.06644465500721708,-23.446898986906284,9.355265,0.0
0.8840928077697754,0.02801031,18800,100,-0.04742466227858127,0.2046357,18800,-0.03103674,-18.926603698643113,100.0,-23.266874059078617,-6.422181006221753,0.5779497047222484,4.4952416,-3.424672,4.78967,1.1556921,0.9987023,930,0.43600774,4.5271397,-12.05616,-2.1683679,100,0.0033817070070654154,-0.16036831,-23.266874059078617,0.16579166,-4.9805278215068896,-0.44589943,0.9732026729907375,10,1.2919124809559435,-40.163467,-1.8997576,1.5175257,-41.386948,-0.23266874059078602,-10.767245,-12.165526,0.0012834009830839932,-27.607144419514118,0.5279862508947354,0.002324071974726394,-40.466686,-7.48455172513092,0.8003298,-10.817103,100,188,-0.001573592,100,-16.011507923653173,0.77246726,100.0,1.186933,-0.99875045,-2.536002,4.340270360435502,92,0.24505020599463023,93000,2,-0.9965902,13.937222,0.0,-0.16011507923653173,-0.00513952782548427,121.74866209659376,5.538449126253987,0.03493833914399147,-16.011507923653173,-12.106527,3.1177962,2.2635705,0.06667042200569995,-26.012213190925344,9.817101,0.0
0.5882858037948608,0.028557103,19000,100,-0.017954488058243775,0.17215565,19000,0.010423378,-14.102468868037482,100.0,-15.14325469339526,-6.119706099586909,0.23472404510640837,4.010757,-2.8521342,3.9548757,0.10667885,0.9984034,940,0.44704762,3.9971693,-12.059588,-2.0991747,100,0.0033540509757585824,-10.661529,-15.14325469339526,0.17015491,-2.56407944237074,-0.3977154,0.968642242019996,10,1.292143931001192,-34.654743,-3.036284,1.7100489,-32.960392,-0.15143254693395264,-10.633326,-12.006291,0.001288925006520003,-16.18404051875304,0.5769591592168379,0.0023042020038701594,-34.631893,-4.280679853397651,0.99213874,-10.647467,100,190,0.002880252,100,-13.568080888258294,0.7950387,100.0,0.10623723,-0.46619684,-2.4388971,1.040785825357779,93,0.2503878569987137,94000,2,-0.995701,13.836023,0.0,-0.13568080888258297,-0.006030058265641395,123.04519642452942,5.372886521702131,0.035548388957977295,-13.568080888258294,-11.988012,3.643891,2.1762972,0.06616665399633348,-20.49831080514423,9.473169,0.0
0.0022412752732634544,-0.054873418,19200,100,-0.01710163080290492,0.23996538,19200,-0.013354713,-23.280322134004386,100.0,-27.406953759032668,-6.369143519058426,0.6423813984260908,2.3963127,-3.371798,2.4259744,0.032360673,0.99773335,950,0.38713673,2.3675752,-11.524649,-2.127596,100,0.003399245993932709,-10.603672,-27.406953759032668,0.15364829,-5.731654171871489,-0.3148587,0.977460919006262,10,1.3012070409895387,-25.734962,-2.130616,1.3162738,-26.739943,-0.27406953759032665,-10.588708,-11.416523,0.0011865099950227886,-31.533585384060952,0.47164182798424575,0.0018766800058074296,-25.607748,-9.332824705462206,0.99966097,-10.573673,100,192,0.005947279,100,-16.171025786297466,0.6085997,100.0,0.029486313,-0.9974754,-2.4735484,4.126631625028283,94,0.2506915359990671,95000,2,-0.99691623,13.078114,0.0,-0.16171025786297463,-0.012073437266772402,124.35085229654214,5.53333042689576,0.03616730868816376,-16.171025786297466,-11.427776,2.1500897,2.000675,0.06659214998944663,-27.752491701849582,7.0342546,0.0
0.6046444773674011,-0.024373924,19400,100,-0.015165447235087897,0.19175425,19400,-0.004004642,-17.142342916007443,100.0,-17.79161405270393,-7.054842942581385,0.39574735876608325,2.21254,-3.1990836,2.7337298,2.2508628,0.9984188,960,0.43222463,2.1999443,-11.1757555,-2.1338227,100,0.00346134600113146,-0.05074434,-17.79161405270393,0.1775406,-3.6222005829836394,-0.3235433,0.9697593089949805,10,1.2927815839648247,-24.72465,-3.0834851,1.3271809,-25.227377,-0.17791614052703936,-10.53532,-11.366352,0.0011900709941983223,-18.44088518940042,0.6387907668832264,0.002317248989129439,-24.529226,-3.5557276030964187,0.99771076,-10.571406,100,194,0.0056041605,100,-12.66045651239607,0.6716875,100.0,2.2575717,-0.9871529,-2.4800484,0.6492711366964876,95,0.2505631429958157,96000,2,-0.9973213,13.312819,0.0,-0.1266045651239607,-0.007905428399647212,125.64707139946404,6.919710644007378,0.03698721155524254,-12.66045651239607,-11.371256,3.135756,2.1833775,0.0654904659895692,-23.508385252532324,7.256001,0.0
-0.18158665299415588,-0.055540692,19600,100,-0.014535669041844494,0.22874504,19600,0.020487688,-24.63271599053989,100.0,-24.73037983441459,-5.662494228328423,0.600627190492135,3.4414737,-3.0098293,3.8880801,2.1824665,0.9967462,970,0.4539336,3.4165108,-11.715595,-1.9889183,100,0.0033467299945186824,-0.41680622,-24.73037983441459,0.15617484,-4.8062815600855435,-0.47352162,0.9638537950231694,10,1.285157094040187,-31.869728,-1.7385302,1.4752791,-32.973427,-0.24730379834414581,-10.307272,-11.59628,0.0011543069849722087,-24.828043678289298,0.4643142089944819,0.0023358340258710086,-31.441938,-2.537261062670358,0.9993047,-10.288024,100,196,0.0015681186,100,-9.482420351991319,0.828961,100.0,2.170156,-0.9568541,-2.3513927,0.09766384387470417,96,0.24837236001621932,97000,2,-0.997357,13.143131,0.0,-0.09482420351991319,-0.013474306338493867,126.93592484746478,5.200600675712661,0.03747228533029556,-9.482420351991319,-11.61598,3.5580933,1.9447081,0.06609406799543649,-18.119606089270807,6.406182,0.0
0.21237893402576447,0.028249936,19800,100,-0.009086551535275343,0.19856495,19800,0.025915708,-14.538841397706193,100.0,-18.317989307391752,-6.259296856743603,0.41250907076290116,2.3817163,-2.7370682,2.5483983,1.0742031,0.99653244,980,0.35456944,2.370878,-10.995391,-2.1817567,100,0.003355072025442496,-0.49537793,-18.317989307391752,0.17656104,-4.4630688195465895,-0.5368819,0.9694212700123899,10,1.2943697620357852,-27.06976,-1.0561062,1.1833241,-26.47867,-0.1831798930739175,-10.415981,-11.06055,0.001286149985389784,-22.09713721707731,0.5700541859118291,0.0023503169941250235,-27.009272,-3.000340583352264,0.99122053,-10.411116,100,198,-0.0108006345,100,-11.572179139998019,0.57980126,100.0,1.0797218,-0.42119506,-2.4652278,3.779147909685559,97,0.25059773001703434,98000,2,-0.9974492,12.963263,0.0,-0.1157217913999802,-0.005675540176244847,128.23439673744724,4.7230120446914885,0.036965128034353256,-11.572179139998019,-11.060166,3.1727765,2.064399,0.06735922300140373,-19.96502387701758,8.807952,0.0
