trainer/Policy log std Min,replay_buffer/size,evaluation/Actions Max,trainer/QF1 Loss,exploration/path length Min,trainer/Q Targets Std,evaluation/path length Mean,trainer/Log Pis Min,evaluation/path length Std,evaluation/path length Min,trainer/Alpha Loss,trainer/Q2 Predictions Max,evaluation/Average Returns,evaluation/num paths total,trainer/Q1 Predictions Mean,exploration/Rewards Std,time/logging (s),exploration/Returns Std,trainer/Q2 Predictions Min,evaluation/Returns Max,trainer/Log Pis Mean,exploration/Rewards Max,exploration/num steps total,trainer/Policy mu Std,exploration/Returns Max,trainer/Policy log std Std,evaluation/Actions Mean,exploration/num paths total,evaluation/Rewards Mean,evaluation/Num Paths,exploration/Returns Mean,time/evaluation sampling (s),evaluation/Rewards Min,exploration/Actions Max,exploration/Average Returns,time/total (s),trainer/Alpha,trainer/Q Targets Max,exploration/path length Std,exploration/Rewards Min,time/saving (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Q2 Predictions Std,trainer/Policy log std Mean,Epoch,evaluation/Returns Std,trainer/Q1 Predictions Std,evaluation/Actions Min,time/exploration sampling (s),exploration/Actions Std,exploration/Returns Min,time/training (s),trainer/Policy mu Mean,evaluation/Returns Min,trainer/Q Targets Min,trainer/Q1 Predictions Max,exploration/path length Max,trainer/Policy Loss,trainer/Q1 Predictions Min,trainer/Log Pis Max,trainer/Q Targets Mean,trainer/Q2 Predictions Mean,evaluation/path length Max,trainer/Policy mu Min,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy mu Max,evaluation/Actions Std,evaluation/Rewards Std,evaluation/Returns Mean,exploration/Actions Mean,time/data storing (s),time/epoch (s),trainer/Policy log std Max,exploration/path length Mean,evaluation/Rewards Max,trainer/Log Pis Std,exploration/Num Paths
-2.7660487,65000,0.9903654,0.03318269,100,10.499274,100.0,-1.9388523,0.0,100,-0.12842553853988647,-15.369796,-29.022966370351742,3240,-26.690586,1.112356805060608,0.003367324999999255,0.3319661407217609,-86.747536,-16.371104224252072,1.9464409,-0.01992045529532753,65000,0.69045573,-56.413341531837645,0.54227114,0.0051351646,650,-0.29022966370351744,10,-56.745307672559406,0.22163458200520836,-5.862476033977853,0.9983964,-56.745307672559406,345.58524602203397,0.0909162387251854,-15.310423,0.0,-8.72225987292131,0.0019651800103019923,-0.5674530767255942,324000,10.580504,-2.08897,323,14.184740058975663,10.538739,-0.9820122,0.06413080100901425,0.23696622,-57.07727381328117,0.7729901249986142,-0.029130934,-59.57868997638512,-86.613,-15.38046,100,28.225737,-86.17085,5.27516,-26.673374,-26.69619,100,-3.0603414,0.036749553,-0.9842397,2.5237885,0.15080643,0.5139309377083633,-29.022966370351742,0.014176062,0.0011846319830510765,1.0652726450061891,-0.53108305,100.0,-0.12665082736242025,1.1236963,2
-2.854743,65200,0.997904,12.771967,100,9.764587,100.0,-1.5887437,0.0,100,0.3064548969268799,-15.030137,-39.32556280184831,3250,-24.656303,0.2428117096800183,0.0033813499903772026,19.540734932659483,-48.436516,-12.630113118958814,2.1281564,-0.014508291211819695,65200,0.761843,-18.5224140866253,0.60422075,0.009511106,652,-0.39325562801848296,10,-38.06314901928478,0.2243312530044932,-10.960129823357462,0.5435208,-38.06314901928478,346.64386260005995,0.09152701497077942,-0.6777028,0.0,-1.7758156946433525,0.0019819530134554952,-0.38063149019284803,325000,9.371176,-2.0086706,324,25.099886788031185,9.367561,-0.9874494,0.06427816601353697,0.14827247,-57.60388395194426,0.75900717600598,0.03422616,-79.9994041188966,-47.46124,-15.065598,100,26.301125,-48.49307,3.8914418,-24.34037,-24.63685,100,-2.2861214,12.786458,-0.92610496,2.8259974,0.16828592,0.8698045904525145,-39.32556280184831,-0.006567596,0.0012445810134522617,1.0542244790412951,-0.3744489,100.0,-0.12144076674410842,0.9297922,2
-2.8700845,65400,0.9932379,10.424169,100,9.261373,100.0,-0.7506963,0.0,100,0.19611185789108276,-15.025275,-49.09013770307605,3260,-24.532604,0.7636968811189926,0.0033815490023698658,24.328058146639147,-51.62377,-18.158508533250586,2.081922,-0.025014763278406373,65400,0.6379791,-24.409114788191335,0.54694176,0.012317758,654,-0.4909013770307606,10,-48.73717293483048,0.22104036100790836,-7.4561322214575485,0.9939513,-48.73717293483048,347.70938276610104,0.09128101915121078,-0.49960703,0.0,-6.715888961303795,0.0019679690012708306,-0.4873717293483049,326000,8.98749,-2.074879,325,15.40649293254271,8.926749,-0.9766387,0.06547216000035405,0.21274808,-73.06523108146963,0.7681281169934664,0.07645049,-66.16983503594692,-52.84036,-15.087938,100,26.096277,-50.29903,6.5091553,-24.508106,-24.544006,100,-2.3025498,10.352144,-0.97112256,2.172681,0.18369302,0.7283646324077535,-49.09013770307605,-0.009054868,0.0012447820045053959,1.061234938009875,-0.5894113,100.0,-0.11145379649002826,1.0450573,2
-2.7737155,65600,0.9907391,0.14611647,100,11.182924,100.0,-1.320054,0.0,100,-0.2774885892868042,-15.089527,-63.73387004780959,3270,-27.337248,0.5852799231250446,0.00337143600336276,10.69999076271754,-73.65829,-21.58437952003505,1.8845019,-0.019818769595203435,65600,0.7689998,-32.24583640328252,0.591838,-0.019986881,656,-0.6373387004780959,10,-42.94582716600006,0.222138935001567,-10.620168993415188,0.99127805,-42.94582716600006,348.7835411701526,0.09048974514007568,-15.162605,0.0,-5.615314972231571,0.0016059209883678705,-0.4294582716600007,327000,11.047203,-1.9613205,326,21.906241272105667,11.115479,-0.9972534,0.06219637399772182,0.19128647,-53.6458179287176,0.7797151840059087,0.030762801,-104.84538618392443,-76.60295,-15.159893,100,28.754736,-74.1855,4.738019,-27.377422,-27.297863,100,-2.537714,0.22520243,-0.73648524,2.924219,0.19082753,0.9818476637314312,-63.73387004780959,0.011851685,0.0014961130218580365,1.0705239630187862,-0.19981462,100.0,-0.1026459940910924,1.2434973,2
-2.9022882,65800,0.99038243,30.637354,100,11.601244,100.0,-1.4007908,0.0,100,-0.3580024242401123,-15.124281,-55.456003633274136,3280,-26.277674,0.4079633962322471,0.0032742090115789324,0.7420735316738138,-96.4297,-16.421332044484547,1.8503419,-0.2605831206765903,65800,0.7244361,-59.27494963512042,0.5868149,-0.006734308,658,-0.5545600363327414,10,-60.01702316679423,0.21766408800613135,-10.264786886451045,0.55383104,-60.01702316679423,349.8468467541097,0.09143191576004028,-0.6538569,0.0,-4.167067082223306,0.0019579149957280606,-0.6001702316679424,328000,10.789144,-2.0261936,327,30.612473577959747,10.829787,-0.99712616,0.06324881099862978,0.21097052,-60.75909669846805,0.7718853540136479,-0.03950013,-103.56271190831414,-95.00283,-15.121396,100,27.5726,-97.21703,7.4398656,-25.66968,-26.292662,100,-3.3066485,30.516336,-0.98993236,2.1193962,0.19831747,1.1172511723691145,-55.456003633274136,-0.028797321,0.001226291002240032,1.059256668027956,-0.55820924,100.0,-0.13031598842412764,1.2550794,2
-2.8038902,66000,0.9972931,10.341207,100,10.372983,100.0,-4.201044,0.0,100,-0.3460767865180969,-14.863384,-58.37621308512858,3290,-24.9962,1.0786986889709345,0.0033790390007197857,27.21521539064943,-60.866005,-15.977311371514338,1.8554928,-0.024920728987516804,66000,0.60965854,-31.340473654009323,0.51017964,-0.0033284302,660,-0.5837621308512858,10,-58.55568904465875,0.22692390001611784,-11.118232961652438,0.98254,-58.55568904465875,350.90691163711017,0.09118174761533737,-1.1836215,0.0,-8.103081737810099,0.0019650209869723767,-0.5855568904465877,329000,10.139772,-2.1230063,328,30.014795618771416,10.179459,-0.99844384,0.06601492399931885,0.22950494,-85.77090443530818,0.7560833049938083,0.001865027,-105.5656952977008,-60.20179,-14.860886,100,26.523008,-60.969593,4.5508294,-24.911001,-25.003338,100,-2.6994524,10.33083,-0.998629,2.8774824,0.21216695,1.308503582884891,-58.37621308512858,-0.021921033,0.0012368279858492315,1.0556030169827864,-0.67009294,100.0,-0.14261880575801353,1.2356304,2
-2.78898,66200,0.9929359,0.09542824,100,9.623597,100.0,-2.0881026,0.0,100,-0.18905816972255707,-14.9392185,-55.33205180246544,3300,-25.00894,1.0389855191632,0.0033636540174484253,0.43409536065256304,-51.852333,-13.156335413181155,1.920822,-0.022392381166831246,66200,0.64720756,-53.09273514719039,0.5579162,-0.012743222,662,-0.5533205180246545,10,-53.52683050784295,0.2231706509774085,-9.429854320886726,0.99759525,-53.52683050784295,351.982249673194,0.09182838350534439,-14.859946,0.0,-9.072031055755216,0.00192697299644351,-0.5352683050784293,330000,9.50388,-2.0459805,329,22.64223746841193,9.528844,-0.99633723,0.06333717601955868,0.22324045,-53.960925868495515,0.7779711449984461,0.069500044,-88.64764747655356,-51.743965,-14.990924,100,26.497597,-52.034462,4.1091495,-25.096104,-24.983677,100,-2.478187,0.091425754,-0.99186885,2.7445211,0.18735267,0.8751656253031747,-55.33205180246544,0.0019205213,0.0012206230021547526,1.07099022201146,-0.55797327,100.0,-0.1107312712534169,1.1287704,2
-2.853176,66400,0.9894316,12.423308,100,10.334897,100.0,-5.756901,0.0,100,-0.548875093460083,-14.709746,-57.195569149561756,3310,-23.861649,1.2954376735274118,0.00334480800665915,17.404280292856352,-69.21926,-17.395514752370126,1.7678663,-0.03130489479866567,66400,0.5989466,-30.915352605293815,0.5288037,-0.014143053,664,-0.5719556914956175,10,-48.31963289815017,0.22572066000429913,-8.77160451546535,0.99835646,-48.31963289815017,353.03711155219935,0.09399650990962982,-0.22626708,0.0,-9.848467327715186,0.00195712799904868,-0.4831963289815018,331000,9.642134,-2.1048622,330,27.098500524754304,9.711089,-0.99566007,0.06607676099520177,0.23286067,-65.72391319100652,0.7528937190072611,0.095241524,-86.740218156643,-73.72834,-14.724116,100,25.266697,-70.51811,4.882429,-23.538559,-23.84354,100,-2.0627422,12.513122,-0.94401276,2.9931693,0.17605446,0.903771926896632,-57.195569149561756,0.026959838,0.0013033360010012984,1.0512964120134711,-0.55460334,100.0,-0.15315304488118645,1.4776751,2
-2.8701918,66600,0.992534,0.03709434,100,9.213301,100.0,-1.6773522,0.0,100,-0.04442115128040314,-14.75515,-49.230936544142324,3320,-23.410425,1.4740027127041726,0.0033707589900586754,43.16077995810396,-43.994083,-14.72396002966253,1.981316,-0.015276661844970693,66600,0.6225294,-28.028768908506432,0.57988477,0.0016774144,666,-0.49230936544142323,10,-71.1895488666104,0.21928957602358423,-9.725813470866697,0.9535206,-71.1895488666104,354.09864853924955,0.09275989979505539,-14.840328,0.0,-11.346859340625466,0.00196221299120225,-0.7118954886661041,332000,9.258586,-2.1458232,331,26.970004477974644,9.23229,-0.9940626,0.06335019899415784,0.25905374,-114.35032882471435,0.7677928330085706,0.02405835,-98.66032685567092,-43.61103,-14.807258,100,25.04188,-43.979027,5.567914,-23.452032,-23.423061,100,-2.5422263,0.059188053,-0.99730617,2.6024601,0.1683888,0.851671815762377,-49.230936544142324,-0.030258952,0.0013944540114607662,1.0571600340190344,-0.6107551,100.0,-0.07510808922100523,1.1967858,2
-2.8901777,66800,0.9328418,26.306984,100,9.800859,100.0,-2.1913595,0.0,100,-0.13042041659355164,-14.650151,-44.49422077867,3330,-25.312393,0.8002512025921452,0.002719184005400166,12.003372178104689,-49.95577,-10.565828257684469,1.945185,-0.008324731627602553,66800,0.69822466,-17.086869578299325,0.58243454,-0.029574612,668,-0.4449422077867001,10,-29.090241756404012,0.2252027099893894,-6.886002074969743,0.9991895,-29.090241756404012,355.1438949392759,0.0926264151930809,-0.49960703,0.0,-6.988217851402847,0.001559550000820309,-0.29090241756404006,333000,9.627745,-2.1031702,332,24.754950278106804,9.645846,-0.9945573,0.06550892899394967,0.19996011,-41.0936139345087,0.7447317090118304,0.060279913,-72.77254839968163,-49.812954,-14.64259,100,26.704247,-49.871952,6.783782,-24.763054,-25.341093,100,-2.2898848,26.118162,-0.48298562,2.7761993,0.16603963,0.667196946099681,-44.49422077867,0.03801456,0.0012598660250660032,1.040981948026456,-0.5272574,100.0,-0.09292647835783623,1.2946112,2
-2.9088528,67000,0.9938089,0.17238602,100,12.431469,100.0,-1.4020888,0.0,100,0.3477490246295929,-14.519921,-41.172815500562066,3340,-26.276054,1.0164570936491728,0.0033562869939487427,15.797527032101552,-82.66847,-13.19479045859651,2.1466148,-0.020107096843998907,67000,0.7752564,-46.331169610410406,0.6078456,0.0048664324,670,-0.41172815500562077,10,-62.128696642511954,0.22343902697321028,-10.229984104337122,0.9986975,-62.128696642511954,356.18871326520457,0.09330549836158752,-14.565575,0.0,-7.090494799843482,0.0019994499743916094,-0.6212869664251195,334000,12.241074,-2.003697,333,26.356053105633258,12.23246,-0.99167025,0.0636602180020418,0.23517254,-77.92622367461351,0.7466612809803337,0.12501909,-91.8548482422871,-83.0398,-14.503586,100,27.87771,-82.28842,7.340749,-26.444504,-26.296003,100,-2.9749877,0.19954318,-0.99846095,2.9689746,0.18022506,1.033660491539088,-41.172815500562066,0.013218099,0.001238558004843071,1.0403548209287692,-0.21158814,100.0,-0.11066902017808539,1.3249825,2
-2.850849,67200,0.98902684,2.4233441,100,12.05188,100.0,-1.603296,0.0,100,0.505776047706604,-14.457636,-35.491438121834776,3350,-24.404896,1.3996967737499426,0.0033873990178108215,15.502292997587112,-79.60529,-10.906208753857365,2.2139444,-0.31006321005648885,67200,0.73982126,-70.18300882013217,0.60386837,0.012980974,672,-0.35491438121834773,10,-85.68530181771928,0.21888212900375947,-7.515582391426482,0.84027267,-85.68530181771928,357.2586825861654,0.0940178632736206,-1.0856097,0.0,-10.223421816089939,0.002004666021093726,-0.8568530181771931,335000,11.824302,-2.0728106,334,21.33830338107856,11.837522,-0.9772564,0.06249369599390775,0.26124787,-101.1875948153064,0.7767361419973895,0.11115595,-65.44205033306412,-79.079,-14.411831,100,26.13828,-79.376884,7.3274574,-24.42714,-24.421995,100,-2.982482,2.4486868,-0.99846846,2.8569381,0.16913672,0.6377341695893325,-35.491438121834776,-0.044124756,0.0014164699823595583,1.0649205020163208,-0.3903823,100.0,-0.0754598105061501,1.2436379,2
-2.8304014,67400,0.9908768,0.23612137,100,9.299871,100.0,-3.7687573,0.0,100,-0.3504208028316498,-13.97047,-55.31455917883428,3360,-23.787193,1.3062418932135906,0.003360747010447085,20.749702954280327,-53.001904,-25.820540323678316,1.851649,-0.2719200171820931,67400,0.64100885,-59.523018576128244,0.5865835,-0.011590983,674,-0.5531455917883427,10,-80.27272153040857,0.22168891900219023,-8.516385655451623,0.9988361,-80.27272153040857,358.3313826431695,0.094225212931633,-14.393128,0.0,-9.916996412856157,0.001952748978510499,-0.8027272153040852,336000,9.312637,-2.0929508,335,16.113472631707513,9.335693,-0.9950886,0.0635009229881689,0.23733178,-101.0224244846889,0.7764544960227795,0.03298669,-85.28999640978135,-53.619873,-13.918982,100,25.286665,-53.3212,4.196925,-24.24378,-23.804838,100,-2.5425513,0.2266237,-0.9970203,2.1750307,0.17075422,0.7463092700850483,-55.31455917883428,-0.016537854,0.001395077008055523,1.0683529110101517,-0.5474277,100.0,-0.13020121121350592,1.287789,2
-2.7898576,67600,0.9929215,0.27690426,100,12.230779,100.0,-2.1499736,0.0,100,-0.07671213895082474,-13.930887,-57.675008033606744,3370,-26.99603,0.7267438199090485,0.0033690480049699545,25.82617421400174,-90.66047,-7.0422453116794275,1.9672323,-0.02100188092720057,67600,0.8591889,-19.17297518796309,0.63448024,0.0023951763,676,-0.5767500803360676,10,-44.99914940196483,0.21810542701859958,-10.513202414836721,0.971393,-44.99914940196483,359.395675577136,0.09621354937553406,-14.230823,0.0,-6.03475446882794,0.001985224982490763,-0.44999149401964833,337000,12.149975,-1.8826883,336,26.598235808386832,12.120461,-0.9959449,0.06315968098351732,0.20055495,-70.82532361596657,0.7720010679913685,0.07020633,-102.82316278763379,-93.23269,-13.942953,100,28.223354,-90.51604,5.7117248,-27.32379,-26.992317,100,-2.942628,0.26768777,-0.9932309,2.6415257,0.21388619,1.1920432385219815,-57.675008033606744,0.00033036113,0.0013673159992322326,1.0599877649801783,-0.34549922,100.0,-0.0622419212796916,1.3148751,2
-2.8241968,67800,0.9955999,2.2959473,100,10.903941,100.0,-1.3049203,0.0,100,0.40267428755760193,-13.953647,-43.480961563030476,3380,-24.207666,1.7290099433966137,0.003376170003321022,3.873794215285187,-74.45459,-13.814735486253678,2.1708555,-0.012541380678125717,67800,0.70464706,-61.314991001060775,0.5922464,0.012482634,678,-0.43480961563030474,10,-65.18878521634596,0.21552050500758924,-10.023457085640793,0.9989046,-65.18878521634596,360.461888343154,0.09473530948162079,-0.9613381,0.0,-9.997448259508106,0.0019715419912245125,-0.6518878521634598,338000,10.523436,-2.0480762,337,19.564180137127856,10.559326,-0.89739484,0.0629150570021011,0.25301623,-69.06257943163115,0.7767253989877645,0.1550447,-68.96048459019234,-77.95366,-13.905422,100,25.744987,-75.280876,6.578625,-24.362682,-24.25954,100,-2.623887,2.3372877,-0.8197163,2.8896747,0.1483641,0.7354192408979315,-43.480961563030476,0.04681604,0.0012970920070074499,1.0618057649990078,-0.46451932,100.0,-0.12571572181533563,1.1850752,2
-2.8179424,68000,0.9927243,0.06871738,100,9.668422,100.0,-1.6745338,0.0,100,0.01887752115726471,-13.958045,-39.9703712692732,3390,-24.099695,1.4443751729080638,0.0033667240059003234,33.700015503668105,-56.379246,-11.749083388376238,2.0079858,-0.023536358300735704,68000,0.70357007,-32.43111107944728,0.6063589,0.009484174,680,-0.39970371269273197,10,-66.13112658311539,0.21776451499317773,-9.022783639656884,0.99669486,-66.13112658311539,361.50408650911413,0.09405609220266342,-14.13591,0.0,-10.588680357075418,0.0019980229844804853,-0.6613112658311537,339000,9.5636835,-2.0153456,338,16.650962754533584,9.6053,-0.9866219,0.06626440098625608,0.26601958,-99.83114208678349,0.7470937540056184,0.10061563,-57.058972868207874,-57.557156,-13.967378,100,25.392342,-56.870415,5.9933796,-24.274147,-24.100342,100,-2.5838711,0.08167997,-0.99928004,2.8938904,0.17652981,0.942108997410926,-39.9703712692732,-0.01279062,0.0013707239995710552,1.037858140975004,-0.20072775,100.0,-0.10303106637967338,1.1104255,2
-2.793504,68200,0.991451,5.571549,100,11.412157,100.0,-0.79238725,0.0,100,0.00395275978371501,-13.88696,-41.17008840462405,3400,-23.092112,0.5963862017869433,0.0033960930013563484,22.654869831776455,-85.521484,-13.707529185972014,2.0016847,-0.028967683084707544,68200,0.65168834,-16.267584748043166,0.55553555,0.0003397765,682,-0.4117008840462404,10,-38.92245457981962,0.22686519700801,-8.15400476267508,0.30206192,-38.92245457981962,362.55391093017533,0.09572034329175949,-4.6484103,0.0,-5.911649249095769,0.0015781449910718948,-0.38922454579819615,340000,11.3236,-2.1222363,339,16.741638928259732,11.312451,-0.99446076,0.07215498702134937,0.17452405,-61.57732441159608,0.7406705030007288,0.10548078,-70.83545099349568,-84.893105,-13.886008,100,24.330772,-85.38186,4.6948547,-22.984272,-23.117064,100,-2.7736862,5.54995,-0.99034226,2.4267595,0.17676751,0.7480955784670804,-41.17008840462405,-0.024566088,0.0012429099879227579,1.0459078350104392,-0.568299,100.0,-0.11251877220494332,1.1019787,2
-2.780938,68400,0.99372613,5.856438,100,11.779768,100.0,-1.5133506,0.0,100,0.2441243678331375,-13.790636,-47.193781252818475,3410,-25.257317,1.2860179362774622,0.0033687289978843182,25.656815777682276,-66.36334,-13.049981787871255,2.1039362,-0.32215633003622846,68400,0.8292343,-51.50589058048422,0.6072646,-0.001667789,684,-0.4719378125281847,10,-77.1627063581665,0.22242155100684613,-9.862737366470745,0.69778293,-77.1627063581665,363.62317770021036,0.09548452496528625,-0.36038414,0.0,-10.081235436964317,0.01100123199285008,-0.771627063581665,341000,11.141538,-1.999169,340,27.496456945830072,11.132866,-0.99541485,0.06433588400250301,0.20457448,-102.81952213584877,0.7625135210109875,0.05605052,-99.43891391724573,-66.1566,-13.786961,100,26.65394,-66.64658,7.323383,-25.088816,-25.260744,100,-2.907401,5.8591433,-0.9997208,2.5041301,0.18100077,0.9166401858813564,-47.193781252818475,-0.025396524,0.0014197540003806353,1.0650606710114516,-0.5002355,100.0,-0.1117496984476781,1.3955457,2
-2.8564775,68600,0.9929109,0.14566538,100,11.091115,100.0,-1.4011123,0.0,100,0.7243658304214478,-13.633654,-51.114300846369254,3420,-25.017797,0.11910155257849159,0.003370916994754225,0.6429844389832375,-58.767525,-17.436250621054658,2.306615,-0.3134252353463725,68600,0.8126599,-51.925080398331865,0.6253432,-0.009868698,686,-0.5111430084636926,10,-52.568064837315106,0.22155461297370493,-9.251736115753479,0.9844545,-52.568064837315106,364.6913702561578,0.09419286996126175,-13.766414,0.0,-1.6589376574894548,0.001991249999264255,-0.5256806483731511,342000,11.015069,-2.0182793,341,19.471974627693474,10.977257,-0.99218845,0.06465817699790932,0.16502464,-53.21104927629834,0.7710010029841214,0.036722407,-88.64132029852085,-58.642616,-13.715818,100,26.713995,-58.468884,7.794017,-25.26404,-25.001717,100,-2.8825974,0.15140964,-0.38894576,2.8725843,0.1719895,0.7490829483874076,-51.114300846369254,0.013141835,0.0012327340082265437,1.0638086939579807,-0.5488701,100.0,-0.12292655750720514,1.2244921,2
-2.7819796,68800,0.9945425,11.5652485,100,10.532996,100.0,-3.2129872,0.0,100,-0.44639313220977783,-13.70476,-37.779829516273004,3430,-24.567894,0.7885080980963628,0.003345539007568732,12.161277296934507,-53.85136,-6.700420956776152,1.8116062,-0.01291979542031008,68800,0.6772808,-32.857134790805304,0.5769415,0.005515165,688,-0.37779829516273017,10,-45.01841208773981,0.2177217959833797,-9.904833638769443,0.98429227,-45.01841208773981,365.76078073115787,0.09351339936256409,-0.16649823,0.0,-6.473434110161012,0.0019753640226554126,-0.4501841208773982,343000,9.9747305,-2.0479064,342,23.528248680034554,9.98361,-0.99623257,0.06071241499739699,0.23153006,-57.17968938467432,0.7797598679899238,-0.049054775,-72.9244172952002,-53.67806,-13.704904,100,25.910633,-53.45591,3.748602,-24.297295,-24.583782,100,-2.5122292,11.613793,-0.9901332,2.1973822,0.19101526,0.936440909422566,-37.779829516273004,-0.014649098,0.0014166089822538197,1.0649315909831785,-0.4234612,100.0,-0.05870624759728693,1.2033913,2
-2.7253606,69000,0.9939257,0.03715924,100,9.149201,100.0,-1.276669,0.0,100,-0.5033010244369507,-13.661142,-42.41169107307487,3440,-24.965706,1.4243416921195067,0.0033816579962149262,23.407493208882393,-49.440132,-9.09476611917987,1.7890512,-0.015413246769280303,69000,0.65417266,-25.85615303588824,0.522533,-0.0007017908,690,-0.4241169107307486,10,-49.263646244770634,0.2224545800127089,-9.673871150345452,0.99762285,-49.263646244770634,366.8207619182067,0.092005655169487,-13.752643,0.0,-10.199700756831128,0.0019773560052271932,-0.49263646244770615,344000,9.177103,-1.9786665,343,22.192567703757735,9.188924,-0.99522173,0.06416995098697953,0.23080494,-72.67113945365303,0.762445928005036,0.09420408,-89.64043280389247,-49.694626,-13.720194,100,26.13319,-49.894627,4.317604,-25.018583,-24.983238,100,-2.4255896,0.036890984,-0.5432415,2.7560294,0.18646014,0.9427487477206393,-42.41169107307487,0.044046637,0.0012297710054554045,1.055659244011622,-0.38812715,100.0,-0.0737702955015295,0.93587273,2
-2.8456597,69200,0.9957123,11.467544,100,15.274371,100.0,-3.0568852,0.0,100,0.19692204892635345,-13.52227,-46.775670993670936,3450,-26.042618,0.7244109988302915,0.0033348020224366337,3.8492723045852593,-95.08069,-17.890111883426684,2.0828602,-0.05505687966861274,69200,0.8072375,-41.56981661425064,0.5913267,-0.007584754,692,-0.4677567099367092,10,-45.4190889188359,0.2213379849854391,-9.530167234978201,0.9956438,-45.4190889188359,367.89323253923794,0.09287986159324646,-0.15030663,0.0,-6.735917351134423,0.0019802229944616556,-0.4541908891883588,345000,14.568118,-2.0462613,344,16.976300312009165,14.596723,-0.9949384,0.062338108982658014,0.20918079,-49.26836122342116,0.7776799990097061,-0.0053579807,-63.941811385854315,-98.03642,-13.525871,100,27.218002,-95.42586,6.302201,-26.03274,-26.04148,100,-3.18677,11.493484,-0.37540293,2.6830182,0.17949317,0.779512441342047,-46.775670993670936,0.039220925,0.0014221730234567076,1.0680932910181582,-0.49732596,100.0,-0.13668927895111363,1.4429891,2
-2.7744386,69400,0.9936773,1.8448925,100,10.002693,100.0,-3.3729403,0.0,100,-0.8839312791824341,-13.3624735,-62.59906308612324,3460,-23.885643,0.9444209772348842,0.003354401997057721,4.931163323075282,-63.213375,-14.506644452508977,1.6314521,-0.006766194310193667,69400,0.63520074,-31.707341539768514,0.5458197,-0.0049899616,694,-0.6259906308612324,10,-36.638504862843796,0.21618578699417412,-9.934244098786955,0.9963147,-36.638504862843796,368.9601773212489,0.0908195972442627,-0.20377044,0.0,-7.28443511576962,0.001980464003281668,-0.36638504862843796,346000,9.86623,-1.9544449,345,24.89813482195204,9.870293,-0.99494225,0.06498936799471267,0.24024549,-41.56966818591908,0.7746469390112907,0.044703417,-100.82638412990477,-62.742943,-13.397042,100,25.157696,-63.167046,6.8395133,-23.894676,-23.883734,100,-2.6700535,1.8559344,-0.99269503,2.5273619,0.2012558,1.217471459984097,-62.59906308612324,0.033450436,0.0013375490088947117,1.0624945090094116,-0.3414521,100.0,-0.10472763434552453,1.40923,2
-2.801302,69600,0.99456775,12.213797,100,9.391714,100.0,-1.7064123,0.0,100,-0.06844040751457214,-13.525527,-56.99323870278988,3470,-21.951393,0.7507386746094175,0.003368309000506997,10.08706345116719,-48.458626,-24.881259961106842,1.9715861,-0.02247245425289962,69600,0.59438604,-37.97112590080192,0.51986045,-0.0135530615,696,-0.5699323870278988,10,-48.05818935196911,0.22349524998571724,-9.070345068898963,0.99182385,-48.05818935196911,370.0013911322749,0.08994124829769135,-0.18141891,0.0,-6.177874877152836,0.0019530260178726166,-0.48058189351969105,347000,8.7744875,-2.1528466,346,19.718346018773488,8.776703,-0.9938462,0.06314626900712028,0.21326052,-58.1452528031363,0.7437272089882754,0.10166326,-87.98828683798864,-48.880703,-13.555333,100,23.530176,-48.611343,4.6168814,-21.78535,-21.943682,100,-2.2420843,11.994809,-0.4903767,2.6598926,0.2012284,0.9838952824755841,-56.99323870278988,0.035447508,0.0011948010069318116,1.0368848640064243,-0.59176284,100.0,-0.07669361919389063,1.0699043,2
-2.8538907,69800,0.99434906,0.23509963,100,9.344232,100.0,-2.4791272,0.0,100,-0.24834798276424408,-13.134695,-51.811864241755885,3480,-22.86797,0.39019222600153114,0.003336013003718108,0.36170546180854757,-47.81273,-22.309145169741804,1.8961262,-0.18912834922996022,69800,0.67029667,-51.25819851976106,0.57168007,-0.0005453527,698,-0.5181186424175589,10,-51.61990398156961,0.22192730399547145,-7.4185158894167795,0.8663274,-51.61990398156961,371.05769225527183,0.09154466539621353,-13.331655,0.0,-3.7277518183272886,0.0019550860160961747,-0.5161990398156963,348000,9.164415,-2.0687504,347,16.800846190365768,9.190506,-0.992451,0.061920287989778444,0.20770565,-51.981609443378154,0.7613543259794824,0.09663128,-72.97310589063049,-48.21154,-13.180825,100,24.193253,-48.256943,5.9129744,-23.245754,-22.84315,100,-2.4789019,0.26065862,-0.98006225,2.6837788,0.19738527,0.8369073863549686,-51.811864241755885,-0.0213416,0.001560420001624152,1.0520534369861707,-0.5839425,100.0,-0.11851057530964297,1.149525,2
