exploration/Average Returns,time/epoch (s),evaluation/Average Returns,trainer/Policy mu Min,trainer/Policy Loss,trainer/Policy mu Max,exploration/Actions Std,exploration/Rewards Mean,time/evaluation sampling (s),exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Min,Epoch,time/exploration sampling (s),time/logging (s),evaluation/Returns Mean,evaluation/Returns Min,exploration/Num Paths,exploration/num paths total,exploration/path length Mean,trainer/Log Pis Max,exploration/Returns Std,exploration/path length Std,trainer/Alpha,time/saving (s),trainer/Q2 Predictions Max,trainer/Policy mu Mean,evaluation/num steps total,trainer/Q Targets Min,trainer/Q1 Predictions Min,trainer/Log Pis Mean,evaluation/Actions Max,exploration/path length Max,exploration/path length Min,evaluation/Rewards Std,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q2 Predictions Std,exploration/Rewards Min,time/training (s),trainer/Q2 Predictions Mean,time/data storing (s),evaluation/Actions Mean,trainer/QF1 Loss,evaluation/Actions Std,trainer/QF2 Loss,trainer/Log Pis Min,trainer/Q2 Predictions Min,exploration/Actions Max,evaluation/Returns Std,exploration/Actions Mean,exploration/Returns Min,evaluation/path length Mean,evaluation/Rewards Min,trainer/Alpha Loss,evaluation/num paths total,trainer/Log Pis Std,trainer/Policy log std Min,evaluation/path length Max,exploration/num steps total,time/total (s),trainer/Q1 Predictions Mean,exploration/Returns Mean,trainer/Policy mu Std,trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Max,trainer/Q Targets Mean,trainer/Policy log std Std,exploration/Rewards Max,trainer/Q Targets Std,evaluation/Rewards Mean,replay_buffer/size,evaluation/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Std,evaluation/path length Std,evaluation/path length Min,evaluation/Rewards Max
-47.619806489699094,1.3155295029573608,-22.58235663520786,-3.2470334,10.066253,3.1898592,0.25180137,-0.476198064896991,0.2563113770156633,1.4634465963148655,-0.9966494,-0.99121505,303,0.06987369799753651,0.0034425619815010577,-22.58235663520786,-57.29841463537123,2,610,100.0,8.452526,22.311705093547268,0.0,0.05517507344484329,0.002325079985894263,-6.1550446,0.086878754,304000,-63.953934,-62.62399,2.2005558,0.9962239,100,100,1.0031573178203177,-0.18558775,-6.037145,7.902473,-10.269854093964527,0.9824077879893593,-8.138655,0.0011689979874063283,0.023008792,0.506755,0.18682374,0.47312993,-1.8210489,-62.54694,0.99943364,17.451065310401592,0.017962143,-69.93151158324636,100.0,-9.881334488224615,0.5810476541519165,3040,1.32912,-2.461773,100,61000,441.88743108161725,-7.9986057,-47.619806489699094,0.64802396,-0.521076,-2.1938775,-25.308101396151823,-8.107532,0.4385465,-0.014817009387391214,8.075647,-0.22582356635207868,61000,10,-4.66160538790093,7.837649,0.0,100,-0.013063285563233606
-39.11060743013684,1.3186525699857157,-34.82192450588089,-2.8057368,9.392034,3.162566,0.20945758,-0.39110607430136823,0.2623081979982089,1.3076005656051433,-0.9975715,-0.31822744,304,0.06864433700684458,0.0034367929911240935,-34.82192450588089,-55.527329124045735,2,612,100.0,7.2947345,26.12676740582045,0.0,0.055058449506759644,0.002346249995753169,-6.138026,0.122552864,305000,-52.44847,-53.137917,2.1444523,0.9965372,100,100,1.2344743628245254,-0.088242754,-6.0970697,5.617824,-9.814829139647502,0.9806668029923458,-7.304655,0.0012501890014391392,0.02508012,0.38347217,0.20238885,0.383974,-0.75592625,-52.791946,0.99865884,14.440889258517212,0.033578485,-65.23737483595728,100.0,-9.493155755764535,0.4188164174556732,3050,1.1746006,-2.424203,100,61200,443.2101091835939,-7.27839,-39.11060743013684,0.53235394,-0.6811375,-2.253987,-12.98384002431639,-7.2785015,0.3607168,-0.009984454567814043,5.6091456,-0.34821924505880897,61200,10,-9.167525364046748,5.632138,0.0,100,-0.021639888349305483
-29.78422147164271,1.3182789669954218,-19.598563588711038,-2.2304358,9.065915,3.1647298,0.2257033,-0.297842214716427,0.2622896200045943,0.8250448612942272,-0.9881809,-0.5610319,305,0.06957432799390517,0.003445670008659363,-19.598563588711038,-45.280142521076044,2,614,100.0,8.151192,7.258926438713743,0.0,0.05605890974402428,0.0022640739916823804,-6.0853825,0.022494636,306000,-36.37188,-36.541718,1.9884274,0.9953822,100,100,0.8524151991080052,-0.076950595,-6.0942073,4.4993205,-6.5569494300981175,0.9795726939919405,-7.192778,0.0011325810046400875,0.025732791,0.41657156,0.17833526,0.42591855,-4.9559617,-36.68826,0.996835,14.269677710980124,0.03889658,-37.04314791035645,100.0,-8.632822241117797,-0.03334469720721245,3060,1.473538,-2.401697,100,61400,444.53277432365576,-7.2157903,-29.78422147164271,0.60617757,-0.45586526,-2.1798933,-22.525295032928966,-7.1864715,0.4377685,-0.015499180448519336,4.417146,-0.19598563588711032,61400,10,-6.300147890808776,4.4793434,0.0,100,-0.0427481699260573
-46.06899798305314,1.3183364110591356,-18.292311256274925,-0.64065623,9.260751,3.5261147,0.26980418,-0.4606899798305312,0.25864489399828017,1.414326245087734,-0.9954063,-0.99856776,306,0.06837605399778113,0.0034177340276073664,-18.292311256274925,-47.496515309135646,2,616,100.0,8.568528,15.045788702834315,0.0,0.053670912981033325,0.002435418020468205,-6.1942034,0.15677387,307000,-40.80226,-41.46914,1.9310846,0.99775654,100,100,0.8254053424907386,-0.33778602,-6.1995907,4.655999,-9.9646855290868,0.9841050520190038,-7.402487,0.0013572589959949255,0.018721161,0.3961555,0.17274718,0.38997424,-3.3012147,-41.374676,0.99870574,13.36103229468071,0.014374525,-61.11478668588745,100.0,-8.90162983195594,-0.2015637904405594,3070,1.5124801,-2.497258,100,61600,445.8556076567038,-7.4171295,-46.06899798305314,0.6464268,-0.66108155,-2.2013433,-31.023209280218822,-7.3112183,0.41811624,-0.003097217043809789,4.6649423,-0.18292311256274926,61600,10,-3.9206655088668705,4.6980796,0.0,100,-0.010301589954743411
-22.33052916108147,1.316096819966333,-14.314660430275117,-2.9682097,8.555689,3.0402918,0.20673746,-0.22330529161081472,0.2629970139823854,0.5870365422476927,-0.978625,-0.99900347,307,0.06772464298410341,0.0034096619929187,-14.314660430275117,-47.95377063466973,2,618,100.0,6.6160717,2.873934854844677,0.0,0.053873125463724136,0.0023930069874040782,-6.0826745,0.0113945035,308000,-36.14044,-35.966633,2.0380774,0.9958924,100,100,0.7629234687793471,-6.0931754,-6.044858,3.2555735,-4.953955618963767,0.9784348389948718,-6.6914344,0.0011376550246495754,0.021103835,0.021164477,0.16359787,0.022203526,-2.1682785,-36.512108,0.8547234,14.34031231989369,-0.018811125,-25.204464015926145,100.0,-9.122861413460509,0.11123481392860413,3080,1.2245784,-2.5103102,100,61800,447.17532879972714,-6.665711,-22.33052916108147,0.43920717,-0.37211034,-2.3041165,-19.45659430623679,-6.7844124,0.3597327,-0.0045904823015198715,3.197351,-0.14314660430275128,61800,10,-2.534828205588869,3.1956193,0.0,100,-0.015093056795732886
-20.936622920182245,1.3181866979575716,-26.042424879974256,-2.5609565,8.290297,2.9305398,0.18659855,-0.20936622920182238,0.2558108629891649,0.44755638590741964,-0.99479866,-0.3707241,308,0.0681261380086653,0.0033839309762697667,-26.042424879974256,-66.9561760496308,2,620,100.0,5.7330785,3.553780795297934,0.0,0.0545150525867939,0.0018395390070509166,-6.173766,0.07485772,309000,-22.188553,-22.13307,1.7337921,0.9978495,100,100,1.049231401774515,-6.0974965,-6.1630282,1.7774111,-4.30424213310136,0.9878555100003723,-6.632703,0.0011707169760484248,0.02886667,0.010989236,0.19705728,0.0127193015,-5.720239,-21.964165,0.99099636,20.517517748074088,0.026403345,-24.490403715480177,100.0,-11.30181280528333,-0.7744395732879639,3090,1.3766586,-2.4256003,100,62000,448.49804991367273,-6.633364,-20.936622920182245,0.47667742,-0.59301513,-2.2181792,-17.38284212488431,-6.6537256,0.36148283,-0.018025520967888717,1.8060156,-0.26042424879974246,62000,10,-7.109105124506893,1.7942194,0.0,100,-0.015490074616923926
-26.912418288826984,1.3083723880408797,-25.036865991840763,-1.4263225,9.757748,3.1601717,0.2186358,-0.2691241828882697,0.25182585199945606,0.7569707923798169,-0.98867834,-0.31672388,309,0.06789530901005492,0.003418311011046171,-25.036865991840763,-43.22566416460261,2,622,100.0,6.7428117,2.245608774059553,0.0,0.055504489690065384,0.002299806015798822,-6.098408,0.08214385,310000,-53.342564,-53.615047,2.1471856,0.9967919,100,100,1.077317475656082,-0.05633177,-6.095168,7.123675,-5.656030190163112,0.9817136950150598,-7.762226,0.001219414989463985,0.028516963,0.3858491,0.1995009,0.3914396,-2.448204,-53.34979,0.9967861,15.163726215886557,0.04044979,-29.158027062886536,100.0,-9.205801961244713,0.42558521032333374,3100,1.2272712,-2.4506059,100,62200,449.81088936672313,-7.7772813,-26.912418288826984,0.59721303,-0.46045434,-2.2236052,-24.66680951476743,-7.744917,0.4019244,-0.006263027938355932,7.0861015,-0.2503686599184077,62200,10,-3.830556756088296,7.1195273,0.0,100,-0.02089617134351991
-24.975542702036716,1.3221659349219408,-26.80399520652162,-1.127373,8.34571,2.8247743,0.20499694,-0.24975542702036718,0.2600051279878244,0.6245662054318305,-0.9947408,-0.98326313,310,0.07264844398014247,0.0034626809938345104,-26.80399520652162,-58.89134054057849,2,624,100.0,4.7093267,8.67451617574422,0.0,0.053493380546569824,0.0025888149975799024,-6.203823,0.035069276,311000,-24.692802,-24.727129,1.6290615,0.99745965,100,100,0.9140695179580696,-0.66597825,-6.22855,2.273136,-5.784110430171245,0.9822982559853699,-6.7102137,0.0011626109771896154,0.026631342,0.40088105,0.18385725,0.39998287,-2.574417,-24.64026,0.9937921,14.19951553848867,0.009125481,-33.650058877780936,100.0,-9.517782154325424,-1.08610200881958,3110,1.169971,-2.3744078,100,62400,451.137617781671,-6.761287,-24.975542702036716,0.45969105,-0.64315903,-2.138145,-16.301026526292496,-6.665647,0.31429562,-0.007047169919544799,2.3363287,-0.2680399520652161,62400,10,-9.683968062828807,2.2560625,0.0,100,-0.0864193791507857
-34.3129048891705,1.3198681380308699,-23.79454960910014,-2.7409964,9.490294,2.795373,0.23499359,-0.3431290488917051,0.25768716298625804,1.0519844347801064,-0.9942298,-0.40062353,311,0.06867045199032873,0.00342203801847063,-23.79454960910014,-56.59055204086177,2,626,100.0,5.1538935,11.320190208702407,0.0,0.05402740091085434,0.0022981760266702622,-6.1914415,0.06947579,312000,-31.595394,-31.632114,2.2520216,0.99605393,100,100,1.0711229457430518,-0.08105202,-6.1570454,3.937211,-8.078611207565755,0.9866025170194916,-7.294933,0.0011877919896505773,0.028320748,1.1401352,0.20150743,1.1489781,-1.581252,-31.69181,0.99807304,16.7592534551133,0.04892078,-45.6330950978729,100.0,-10.434045387115932,0.7355452179908752,3120,1.0768538,-2.5259387,100,62600,452.4614924217458,-7.275615,-34.3129048891705,0.5833727,-0.6058842,-2.2919974,-22.99271468046809,-7.0882893,0.43332565,-0.004048143780515336,4.09928,-0.2379454960910013,62600,10,-5.2303020142869405,3.9422393,0.0,100,-0.00309003984592852
-15.60543578778143,1.3104688409948722,-24.299877933005877,-3.5807056,8.962856,2.6317582,0.18862693,-0.15605435787781433,0.26272453198907897,0.25574455195927803,-0.998209,-0.9881476,312,0.07036317200982012,0.0034393040114082396,-24.299877933005877,-53.45399234657093,2,628,100.0,5.6791105,1.8626512323306503,0.0,0.05695014074444771,0.0018749099981505424,-6.052808,0.0211244,313000,-27.6703,-27.074389,2.2180195,0.9964704,100,100,0.9725120292928957,-0.014308999,-6.093536,2.7978072,-2.7130696464320154,0.9708842859836295,-6.950973,0.0011826370027847588,0.016026577,0.39272246,0.18350084,0.39449513,-1.5746952,-27.251255,0.978835,16.032045064787212,-0.0011663965,-17.46808702011208,100.0,-9.278345373306342,0.6248023509979248,3130,1.1139051,-2.5305412,100,62800,453.77662051277,-6.9954,-15.60543578778143,0.6095538,-0.40523592,-2.275623,-13.742784555450779,-6.986878,0.44335437,-0.0034905726592976004,2.917631,-0.24299877933005878,62800,10,-5.817980196028181,2.8020337,0.0,100,-0.055405424969533136
-40.23730094184473,1.3161448430037126,-20.92539500788195,-3.0792012,9.600131,2.797697,0.20454234,-0.4023730094184472,0.25640581801417284,1.3863468469167413,-0.92832893,-0.8059893,313,0.066195383988088,0.003520946978824213,-20.92539500788195,-43.9412955768495,2,630,100.0,6.221352,28.529773603409954,0.0,0.05811159312725067,0.002356420998694375,-6.0601363,0.05338746,314000,-31.786465,-32.179607,2.1900551,0.9959243,100,100,0.8639258591638836,-0.039710436,-6.0848117,4.4814086,-10.175941685194138,0.9863540040096268,-7.6442485,0.0013122690143063664,0.030486714,0.4106431,0.18521199,0.43838784,-1.8063283,-31.961573,0.99714106,12.53880236520132,0.027646499,-68.76707454525469,100.0,-9.052008266266167,0.5408068299293518,3140,1.3155996,-2.5183265,100,63000,455.09732049677405,-7.6373906,-40.23730094184473,0.70983064,-0.45264512,-2.2045128,-11.707527338434776,-7.6263027,0.52956325,-0.007019945347723641,4.4594455,-0.2092539500788195,63000,10,-5.135784201600173,4.4698544,0.0,100,-0.033543786492669585
-22.95657929085636,1.3167827689903788,-23.295439536110724,-1.5675207,8.509541,2.4817045,0.22098947,-0.22956579290856358,0.26049395400332287,0.5957442076910567,-0.995407,-0.99903786,314,0.06727096700342372,0.003458456980297342,-23.295439536110724,-52.834206061776165,2,632,100.0,4.0145187,2.55129533690857,0.0,0.058552347123622894,0.0023311490076594055,-6.1355357,0.03666996,315000,-11.096165,-11.128696,2.1175458,0.99746627,100,100,1.0760716171609814,-6.0454445,-6.1954336,0.8164079,-5.217815497154318,0.9820024209911935,-6.452306,0.0012258210044819862,0.027180359,0.008395299,0.20206246,0.012277459,-0.82721686,-11.379468,0.99486536,17.379829372655475,-0.007713759,-25.50787462776493,100.0,-10.50679904199525,0.3335839807987213,3150,0.8898313,-2.483101,100,63200,456.41855263875914,-6.510106,-22.95657929085636,0.37000036,-0.5986525,-2.2939768,-20.40528395394779,-6.457603,0.31621513,-0.006278443628620516,0.7642332,-0.23295439536110726,63200,10,-8.041684736438018,0.783915,0.0,100,-0.014848373827339589
-24.14131050954807,1.3371635119838174,-19.15566449350386,-2.841358,8.859613,3.0265908,0.22407988,-0.2414131050954807,0.2628084280004259,0.6040111344285074,-0.9979238,-0.9612208,315,0.06881108798552305,0.0034295860095880926,-19.15566449350386,-55.821691925626745,2,634,100.0,4.34802,3.772693974654027,0.0,0.057945020496845245,0.0023535339860245585,-6.1190906,0.09674196,316000,-44.457546,-45.0051,1.8656764,0.99668634,100,100,0.8939220260065003,-0.022652827,-6.147793,4.350173,-5.075976267509821,0.9985702259873506,-7.027069,0.001190650014905259,0.013105066,0.3876569,0.18336612,0.38864702,-4.1140575,-44.79231,0.99940234,15.782627425232565,0.016106643,-27.9140044842021,100.0,-9.775905172601835,-0.3825806677341461,3160,1.16619,-2.4042563,100,63400,457.7596356967406,-7.0806684,-24.14131050954807,0.5068699,-0.4588872,-2.1756246,-20.368616534894045,-7.0085163,0.38223422,-0.003579421882917259,4.3641205,-0.19155664493503863,63400,10,-3.7330005652902774,4.3492346,0.0,100,-0.006817863264672784
-17.130899255098782,1.310675671993522,-24.591696537407437,-1.781619,9.002488,3.497088,0.1983347,-0.17130899255098783,0.2575928590085823,0.29733297196157404,-0.99310714,-0.992994,316,0.06695739898714237,0.0033965320035349578,-24.591696537407437,-53.412815973380695,2,636,100.0,7.32196,0.174347357660535,0.0,0.05798494815826416,0.0023608010087627918,-6.0917263,0.11922979,317000,-26.778217,-25.919092,2.0967207,0.99702746,100,100,1.016634283152946,-6.094405,-6.044627,3.251542,-2.774838090656009,0.9791537720011547,-7.0528984,0.0012143089843448251,0.030803623,0.024642322,0.19863968,0.013598835,-2.5444489,-26.163303,0.9899527,15.090977318029136,0.008940739,-17.30524661275932,100.0,-9.588058633361886,0.27542030811309814,3170,1.2664481,-2.517982,100,63600,459.07511820073705,-7.0015435,-17.130899255098782,0.61178553,-0.5186517,-2.2311745,-16.95655189743825,-7.094702,0.43987745,-0.009526542623107249,3.2538307,-0.24591696537407437,63600,10,-6.587362889658808,3.2680192,0.0,100,-0.03275682300930056
-29.757428037554142,1.3131478770519607,-25.667847263606724,-3.0962837,8.99129,2.955465,0.2229788,-0.2975742803755414,0.2543990000267513,0.8096933977055358,-0.9780822,-0.81199604,317,0.06648083601612598,0.003397735010366887,-25.667847263606724,-55.350393082223945,2,638,100.0,5.9117646,0.675685510073377,0.0,0.05778851360082626,0.0021758140064775944,-6.0706124,0.06681752,318000,-63.639534,-62.407093,1.8814195,0.9972997,100,100,1.02169041848456,-0.3008265,-6.061529,6.2611113,-5.611434285959269,0.9854183789866511,-7.336186,0.0012761130055878311,0.028272891,0.394801,0.18314518,0.38138777,-2.5408266,-62.942047,0.998885,17.155240794911343,0.024490332,-30.433113547627517,100.0,-9.532377113775688,-0.33804863691329956,3180,1.1717294,-2.418934,100,63800,460.3925997117476,-7.298913,-29.757428037554142,0.55522233,-0.46251202,-2.1701102,-29.081742527480763,-7.3501387,0.41532865,-0.014685618706644896,6.338607,-0.25667847263606725,63800,10,-5.5638048877657615,6.21338,0.0,100,-0.018694810906920382
-42.623228348673024,1.3110091499984264,-25.290569734434822,-2.5968711,10.325121,3.217504,0.2552202,-0.4262322834867305,0.2571505180094391,1.2749112724423535,-0.9977183,-0.9977163,318,0.06858190000639297,0.002560449007432908,-25.290569734434822,-51.309985844690814,2,640,100.0,7.52225,12.327209365858035,0.0,0.05755501240491867,0.0024423009890597314,-5.972304,0.1569975,319000,-65.98242,-64.11024,2.3481731,0.9963087,100,100,0.9948980657063206,-0.12566799,-5.967884,7.997517,-8.860577788856956,0.9789965039817616,-8.248388,0.0012774780043400824,0.02911603,0.7745153,0.20676364,0.788886,-1.8757856,-63.989098,0.9944884,11.295641401708671,0.019341035,-54.950437714531056,100.0,-9.216817850813666,0.9941123723983765,3190,1.367918,-2.496127,100,64000,461.70777211675886,-8.256889,-42.623228348673024,0.70035416,-0.5914234,-2.2045162,-30.296018982814985,-8.3391,0.4587392,-0.005170810188882859,8.253203,-0.2529056973443483,64000,10,-6.48546248007662,8.038451,0.0,100,-0.021706467259856956
-45.173611122758864,1.3759864309686236,-28.24339070960597,-0.81536764,9.0132265,2.812972,0.2494137,-0.45173611122758883,0.27229305400396697,1.2986885693977512,-0.9957188,-0.81189066,319,0.07566238200524822,0.003621415002271533,-28.24339070960597,-59.970516942802675,2,642,100.0,4.376205,19.66781174351966,0.0,0.0576166957616806,0.0025795199908316135,-6.0180063,0.14679784,320000,-32.283867,-31.942389,1.926265,0.9942946,100,100,0.9855012309681767,-0.26614818,-5.990664,4.584262,-9.675326811240415,1.0205599739856552,-7.237116,0.0012700859806500375,0.017541992,0.41328657,0.18879798,0.40628868,-4.9607835,-32.17317,0.999433,16.403547018470544,0.035909936,-64.84142286627852,100.0,-9.756989242553558,-0.21043483912944794,3200,1.2353677,-2.4743595,100,64200,463.0878451806784,-7.2226315,-45.173611122758864,0.53433925,-0.61731863,-2.216875,-25.505799379239203,-7.3428745,0.39149368,-0.016926647374444027,4.6876183,-0.2824339070960598,64200,10,-10.592256004946536,4.5612392,0.0,100,-0.04254754259290769
-23.9884773170825,1.3590541469457094,-22.88966989865671,-1.966411,9.310293,2.9907494,0.23064166,-0.2398847731708249,0.2592616710171569,0.7286367626572584,-0.99881667,-0.9812272,320,0.06979173998115584,0.0032652419758960605,-22.88966989865671,-45.33279188565405,2,644,100.0,6.265464,6.634954133809478,0.0,0.057173896580934525,0.002657548990100622,-6.178898,0.08903305,321000,-45.830063,-46.60099,2.0640135,0.9959333,100,100,0.9955180027623396,-6.031322,-6.151751,5.0467634,-6.656540072614194,1.0229068389744498,-7.4090343,0.00117110600695014,0.013892563,0.023409106,0.20496754,0.03195564,-1.4589424,-47.098003,0.98879737,12.117527646124174,0.017524116,-30.623431450891974,100.0,-9.524871140120588,0.18319721519947052,3210,0.9970149,-2.4978657,100,64400,464.4521198096336,-7.384059,-23.9884773170825,0.5874527,-0.5743554,-2.2353027,-17.35352318327302,-7.3188477,0.4411588,-0.007146322898819657,4.916836,-0.22889669898656712,64400,10,-3.2583720654307458,5.0334454,0.0,100,-0.019545823565139918
-28.624698878642867,1.3535364199778996,-23.597626699661745,-1.754508,9.325814,2.9896653,0.22984363,-0.28624698878642874,0.2600782439985778,0.7903361883265018,-0.9924209,-0.9987683,321,0.07107692200224847,0.0035480629885569215,-23.597626699661745,-50.667276542842245,2,646,100.0,5.328487,0.17163571214090467,0.0,0.05868353694677353,0.0023328499810304493,-5.9743853,0.13616098,322000,-51.333286,-51.310818,2.1679254,0.99699163,100,100,1.0060105007872013,-6.0427213,-6.0041842,5.539642,-5.657317427990025,1.0153259779908694,-7.2998905,0.001174363016616553,0.022644538,0.021134118,0.1997971,0.032985628,-0.7182201,-51.757328,0.99714607,13.776421000144387,0.0026818127,-28.796334590783772,100.0,-9.558992112416693,0.47618234157562256,3220,1.0299456,-2.4080212,100,64600,465.81035636365414,-7.338971,-28.624698878642867,0.63631284,-0.50224996,-2.1566374,-28.453063166501963,-7.4416366,0.46363217,-0.013767587894136747,5.494151,-0.23597626699661736,64600,10,-6.098836017764813,5.495666,0.0,100,-0.018431446165889556
-33.702657022668035,1.3539274229842704,-18.94435898991717,-2.6578526,8.195512,2.7703147,0.22968838,-0.33702657022668026,0.25633790498250164,1.0574986149286594,-0.9985421,-0.35006163,322,0.06923764801467769,0.0038729759980924428,-18.94435898991717,-55.68183694052385,2,648,100.0,4.798474,18.138808333821434,0.0,0.05794626474380493,0.0027051770011894405,-6.0930777,0.0050676595,323000,-22.62868,-23.169481,1.6976281,0.99621946,100,100,0.8109661449093356,-0.09871061,-6.107932,2.3282914,-8.585974382601067,1.0205148049863055,-6.5914545,0.0012589120015036315,0.0046057743,0.74362737,0.17612651,0.7377575,-4.1081333,-22.84188,0.9951026,13.389277376016246,0.043919735,-51.84146535648947,100.0,-9.685278670053368,-0.8611934781074524,3230,1.3506742,-2.4220934,100,64800,467.1698981146619,-6.615973,-33.702657022668035,0.40973762,-0.6706662,-2.2628982,-15.563848688846605,-6.4862933,0.30321464,-0.011259265681607058,2.4738107,-0.18944358989917162,64800,10,-7.161033697815446,2.3727336,0.0,100,-0.016354204825071363
-35.616418004591,1.3348887770262081,-30.07663679779128,-2.2030413,8.634953,2.9671316,0.2490555,-0.3561641800459099,0.25789527999586426,0.9898467618076936,-0.9591166,-0.9743987,323,0.06924866599729285,0.0034559759951662272,-30.07663679779128,-66.20307697546332,2,650,100.0,5.0962586,8.022869917703717,0.0,0.05709623545408249,0.010579576017335057,-6.0949435,0.031084688,324000,-55.076176,-54.97546,1.6918061,0.997107,100,100,1.1632550433733346,-6.0598545,-6.0382433,5.2855625,-7.952933712823251,0.9925758550234605,-7.156688,0.0011334239970892668,0.04180471,0.022045674,0.1946157,0.010603637,-1.7104721,-55.230423,0.9989085,20.860212238149675,0.019848311,-43.63928792229471,100.0,-11.321038351025484,-0.8822929263114929,3240,1.193399,-2.3750236,100,65000,468.50939032563474,-7.100289,-35.616418004591,0.576755,-0.63175416,-2.1134267,-27.593548086887278,-7.203955,0.39260423,-0.012633439618250702,5.2605195,-0.3007663679779128,65000,10,-7.887094199392023,5.2601094,0.0,100,-0.0655044603709577
-38.07677817075182,1.3234604350291193,-19.87044336957214,-2.9452512,9.686385,3.064715,0.24854302,-0.38076778170751824,0.2534033379924949,1.2161129976856258,-0.99795985,-0.99127436,324,0.06636100300238468,0.003786462009884417,-19.87044336957214,-47.831328020383594,2,652,100.0,6.943804,20.459549898008564,0.0,0.056490760296583176,0.0023437060008291155,-6.047566,0.11169683,325000,-52.868423,-52.669353,2.0644135,0.9942216,100,100,0.7669679211344436,-6.035522,-6.0193086,6.0184875,-9.775617137669933,0.9963921880116686,-7.7533126,0.0011737380118574947,0.012191551,0.021881126,0.17212044,0.021814741,-2.6924958,-52.913673,0.9996665,13.022766242134594,0.0010578216,-58.53632806876038,100.0,-8.672804920491261,0.18510852754116058,3250,1.4501158,-2.4227343,100,65200,469.83777198864846,-7.7296314,-38.07677817075182,0.7150756,-0.50638247,-2.1012998,-17.617228272743258,-7.8026733,0.50952363,-0.011937237534249072,5.988127,-0.19870443369572144,65200,10,-8.037416469153257,5.9862337,0.0,100,-0.030681549491035284
-41.68387014074531,1.3354334319592454,-23.460694828416383,-1.7061665,8.604394,2.7276938,0.24939921,-0.41683870140745305,0.2602089599822648,1.3037760257314719,-0.9873593,-0.9986483,325,0.07001461499021389,0.0034301029809284955,-23.460694828416383,-51.58520116300381,2,654,100.0,5.1393156,24.20615445891987,0.0,0.05483051389455795,0.0023173819936346263,-6.1230116,0.041029535,326000,-30.060871,-29.934937,1.8466562,0.9971321,100,100,0.9051711617841798,-0.6439367,-6.0913467,3.3207967,-10.196047925552696,0.9982435810088646,-6.8985906,0.0012187910033389926,0.03041112,0.39534447,0.19204712,0.39669967,-3.0313253,-29.694645,0.99671465,12.915957973567792,0.03508869,-65.89002459966518,100.0,-9.804116521926002,-0.44519510865211487,3260,1.1855842,-2.389437,100,65400,471.1783181486535,-6.8950057,-41.68387014074531,0.5130115,-0.6191363,-2.1594267,-17.477715681825444,-6.883362,0.3725326,-0.014634401684701655,3.4593415,-0.23460694828416387,65400,10,-8.41873167603402,3.3412647,0.0,100,-0.042160888263563
-38.84325086321306,1.3199739010015037,-20.270681304157243,-2.3257058,9.042093,3.0966268,0.24905,-0.3884325086321305,0.2604495899868198,1.2185181089245471,-0.99531937,-0.96045285,326,0.06636985900695436,0.003492320014629513,-20.270681304157243,-36.26393328634685,2,656,100.0,5.7079096,13.892129162553271,0.0,0.05585584044456482,0.00268163500004448,-6.17192,0.058451127,327000,-35.740288,-36.158066,1.956907,0.9971478,100,100,0.8244291956201705,-6.0278563,-6.139256,4.1759624,-9.44612411126683,0.9856549160031136,-7.186573,0.0013255809899419546,0.027205216,0.0116239935,0.18558775,0.019307809,-2.6853635,-36.465034,0.9975275,8.959820785289587,0.019902732,-52.73538002576633,100.0,-7.959447195649906,-0.12432809919118881,3270,1.2744074,-2.4274602,100,65600,472.5026509696909,-7.145126,-38.84325086321306,0.59317976,-0.62818134,-2.2279468,-24.95112170065979,-7.0901647,0.4187287,-0.021928310995177547,4.1134515,-0.2027068130415725,65600,10,-4.409730103960567,4.142879,0.0,100,-0.02389644738466186
-12.026642635522851,1.312321856035851,-19.622198105322404,-1.4173477,8.230932,2.7781675,0.14156188,-0.12026642635522858,0.25808977702399716,0.06675071328286894,-0.9689024,-0.90590596,327,0.06758887300384231,0.0035752330149989575,-19.622198105322404,-57.71595486331001,2,658,100.0,6.860553,0.47590808144336005,0.0,0.055987048894166946,0.0023102390114217997,-6.0666986,0.049808923,328000,-21.982628,-22.137712,1.8510482,0.99725866,100,100,0.9567078135104682,-0.062970474,-6.0423994,1.722341,-0.3560147731915738,0.9794800069939811,-6.463277,0.0012777269876096398,0.019472126,1.0974433,0.17645627,1.0971007,-2.652636,-21.919434,0.32481188,16.852850294189135,-0.0073619555,-12.502550716966212,100.0,-10.526584457874932,-0.4293375015258789,3280,1.1736135,-2.4032786,100,65800,473.8190641946567,-6.4629736,-12.026642635522851,0.40596032,-0.6491142,-2.2441812,-11.550734554079492,-6.3606567,0.285259,-0.008991935755448868,2.0420272,-0.1962219810532241,65800,10,-2.012155573578678,1.738743,0.0,100,-0.018338532147618835
